trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.054750726791098714	baseline	0.0		701		baseline	0.0	22.68450497773665	5.84962317955069
0.0	0.7046450323296085	pulse	0.0	t			baseline	0.0	23.33439928327516	
0.0	1.4045989391006515	pulse	0.0	t			baseline	0.0	24.034353190046204	
0.0	2.1045833332073016	pulse	0.0	t			baseline	0.0	24.734337584152854	
0.0	2.8045674254590267	pulse	0.0	t			baseline	0.0	25.43432167640458	
0.0	3.504543971340354	pulse	0.0	t			baseline	0.0	26.134298222285906	
0.0	4.204531987704286	pulse	0.0	t			baseline	0.0	26.834286238649838	
0.0	4.904513363262595	pulse	0.0	t			baseline	0.0	27.534267614208147	
0.0	5.604506813013359	pulse	0.0	t			baseline	0.0	28.23426106395891	
0.0	5.904373906341789	ISI	1.0		4		baseline	0.0	28.53412815728734	0.12501075357795344
1.0	6.029384659919742	house	0.0		45	place	house-46.jpg	0.0	28.659138910865295	0.37495347662752465
1.0	6.304475510670272	pulse	0.0	t		place	house-46.jpg	0.0	28.934229761615825	
1.0	6.404338136547267	ISI	1.0		352	place	house-46.jpg	0.0	29.03409238749282	3.016632501733511
1.0	7.004486467999413	pulse	1.0	t		place	house-46.jpg	0.0	29.634240718944966	
1.0	7.704464523155366	pulse	1.0	t		place	house-46.jpg	0.0	30.33421877410092	
1.0	8.404467934114109	pulse	1.0	t		place	house-46.jpg	0.0	31.03422218505966	
1.0	9.104439650319364	pulse	1.0	t		place	house-46.jpg	0.0	31.734193901264916	
2.0	9.420970638280778	adult	0.0		46	face	adult-16.jpg	0.0	32.05072488922633	0.3832882915648952
2.0	9.804258929845673	ISI	1.0		353	face	adult-16.jpg	0.0	32.434013180791226	3.0166279739114543
2.0	9.856208142170544	pulse	1.0	t		face	adult-16.jpg	0.0	32.4859623931161	
2.0	10.504350482408881	pulse	1.0	t		face	adult-16.jpg	0.0	33.134104733354434	
2.0	11.204325820871418	pulse	1.0	t		face	adult-16.jpg	0.0	33.83408007181697	
2.0	11.904322591024538	pulse	1.0	t		face	adult-16.jpg	0.0	34.53407684197009	
2.0	12.604305475857473	pulse	1.0	t		face	adult-16.jpg	0.0	35.234059726803025	
3.0	12.820886903757128	limb	0.0		46	body	limb-91.jpg	0.0	35.45064115470268	0.38329885648363415
3.0	13.204185760240762	ISI	1.0		233	body	limb-91.jpg	0.0	35.833940011186314	2.0166451796349065
3.0	13.304298020043461	pulse	1.0	t		body	limb-91.jpg	0.0	35.934052270989014	
3.0	14.00427637705343	pulse	1.0	t		body	limb-91.jpg	0.0	36.63403062799898	
3.0	14.704255941483098	pulse	1.0	t		body	limb-91.jpg	0.0	37.33401019242865	
4.0	15.220830939875668	limb	0.0		46	body	limb-86.jpg	0.0	37.85058519082122	0.3833190807563369
4.0	15.404241844863463	pulse	0.0	t		body	limb-86.jpg	0.0	38.033996095809016	
4.0	15.604150020632005	ISI	1.0		232	body	limb-86.jpg	0.0	38.23390427157756	2.016662989068209
4.0	16.104298684123933	pulse	1.0	t		body	limb-86.jpg	0.0	38.734052935069485	
4.0	16.804268589199637	pulse	1.0	t		body	limb-86.jpg	0.0	39.43402284014519	
4.0	17.50427079273959	pulse	1.0	t		body	limb-86.jpg	0.0	40.13402504368514	
5.0	17.620813009700214	number	0.0		46	character	number-30.jpg	0.0	40.25056726064577	0.3832716895512931
5.0	18.004084699251507	ISI	1.0		233	character	number-30.jpg	0.0	40.63383895019706	2.0166279739114543
5.0	18.20418093056378	pulse	1.0	t		character	number-30.jpg	0.0	40.83393518150933	
5.0	18.904167437653996	pulse	1.0	t		character	number-30.jpg	0.0	41.53392168859955	
5.0	19.604141266841907	pulse	1.0	t		character	number-30.jpg	0.0	42.23389551778746	
6.0	20.02071267316296	house	0.0		46	place	house-62.jpg	0.0	42.650466924108514	0.38332089188406826
6.0	20.304149809333467	pulse	0.0	t		place	house-62.jpg	0.0	42.93390406027902	
6.0	20.40403356504703	ISI	1.0		233	place	house-62.jpg	0.0	43.03378781599258	2.016626464636829
6.0	21.004120619973037	pulse	1.0	t		place	house-62.jpg	0.0	43.63387487091859	
6.0	21.704120106820483	pulse	1.0	t		place	house-62.jpg	0.0	44.333874357766035	
7.0	22.42066002968386	number	0.0		45	character	number-69.jpg	0.0	45.05041428062941	0.38330640285403206
7.0	22.412504818356865	pulse	0.0	t		character	number-69.jpg	0.0	45.04225906930242	
7.0	22.80396643253789	ISI	1.0		235	character	number-69.jpg	0.0	45.43372068348344	2.0167001172103483
7.0	23.104088895032874	pulse	1.0	t		character	number-69.jpg	0.0	45.733843145978426	
7.0	23.804135773084454	pulse	1.0	t		character	number-69.jpg	0.0	46.433890024030006	
7.0	24.504112017111765	pulse	1.0	t		character	number-69.jpg	0.0	47.13386626805732	
8.0	24.82066654974824	car	0.0		46	object	car-52.jpg	0.0	47.45042080069379	0.3832641431799857
8.0	25.203930692928225	ISI	1.0		356	object	car-52.jpg	0.0	47.83368494387378	3.0166204275410564
8.0	25.235394226905555	pulse	1.0	t		object	car-52.jpg	0.0	47.86514847785111	
8.0	25.904029490006906	pulse	1.0	t		object	car-52.jpg	0.0	48.53378374095246	
8.0	26.603999696937535	pulse	1.0	t		object	car-52.jpg	0.0	49.23375394788309	
8.0	27.3039856003179	pulse	1.0	t		object	car-52.jpg	0.0	49.933739851263454	
8.0	28.003974522246608	pulse	1.0	t		object	car-52.jpg	0.0	50.63372877319216	
9.0	28.22055112046928	adult	0.0		46	face	adult-129.jpg	0.0	50.850305371414834	0.38330911954744806
9.0	28.60386024001673	ISI	1.0		233	face	adult-129.jpg	0.0	51.23361449096228	2.0166457833447566
9.0	28.70397189610958	pulse	1.0	t		face	adult-129.jpg	0.0	51.33372614705513	
9.0	29.403939084491867	pulse	1.0	t		face	adult-129.jpg	0.0	52.03369333543742	
9.0	30.103938873194238	pulse	1.0	t		face	adult-129.jpg	0.0	52.73369312413979	
10.0	30.620506023361486	car	0.0		46	object	car-9.jpg	0.0	53.25026027430704	0.38333477720516385
10.0	30.80392507842953	pulse	0.0	t		object	car-9.jpg	0.0	53.43367932937508	
10.0	31.00384080056665	ISI	1.0		234	object	car-9.jpg	0.0	53.6335950515122	2.0166460851996817
10.0	31.50397557873839	pulse	1.0	t		object	car-9.jpg	0.0	54.13372982968394	
10.0	32.20395212461972	pulse	1.0	t		object	car-9.jpg	0.0	54.83370637556527	
10.0	32.90395312074088	pulse	1.0	t		object	car-9.jpg	0.0	55.53370737168643	
11.0	33.02048688576633	number	0.0		46	character	number-105.jpg	0.0	55.650241136711884	0.3832750099536497
11.0	33.40376189571998	ISI	1.0		236	character	number-105.jpg	0.0	56.033516146665534	2.0166270683475886
11.0	33.60384424171207	pulse	1.0	t		character	number-105.jpg	0.0	56.23359849265762	
11.0	34.30384010630132	pulse	1.0	t		character	number-105.jpg	0.0	56.933594357246875	
11.0	35.0038235948432	pulse	1.0	t		character	number-105.jpg	0.0	57.63357784578875	
12.0	35.42038896406757	adult	0.0		46	face	adult-70.jpg	0.0	58.05014321501312	0.3833048935794068
12.0	35.703811309352204	pulse	0.0	t		face	adult-70.jpg	0.0	58.33356556029776	
12.0	35.80369385764698	ISI	1.0		954	face	adult-70.jpg	0.0	58.43344810859253	8.016566697385315
12.0	36.40380838136116	pulse	1.0	t		face	adult-70.jpg	0.0	59.03356263230671	
12.0	37.103795492160316	pulse	1.0	t		face	adult-70.jpg	0.0	59.73354974310587	
12.0	37.80376660465572	pulse	1.0	t		face	adult-70.jpg	0.0	60.43352085560127	
12.0	38.50376518593748	pulse	1.0	t		face	adult-70.jpg	0.0	61.133519436883034	
12.0	39.20380300834495	pulse	1.0	t		face	adult-70.jpg	0.0	61.8335572592905	
12.0	39.903788911725314	pulse	1.0	t		face	adult-70.jpg	0.0	62.53354316267087	
12.0	40.60378115405729	pulse	1.0	t		face	adult-70.jpg	0.0	63.23353540500284	
12.0	41.30376102034188	pulse	1.0	t		face	adult-70.jpg	0.0	63.93351527128743	
12.0	42.003765638720324	pulse	1.0	t		face	adult-70.jpg	0.0	64.63351988966588	
12.0	42.70373071411905	pulse	1.0	t		face	adult-70.jpg	0.0	65.3334849650646	
12.0	43.40372899354679	pulse	1.0	t		face	adult-70.jpg	0.0	66.03348324449234	
13.0	43.82026055503229	limb	0.0		46	body	limb-124.jpg	0.0	66.45001480597784	0.38327199140530865
13.0	44.10364426290198	pulse	0.0	t		body	limb-124.jpg	0.0	66.73339851384753	
13.0	44.2035325464376	ISI	1.0		234	body	limb-124.jpg	0.0	66.83328679738315	2.0166255590729634
13.0	44.80361748838095	pulse	1.0	t		body	limb-124.jpg	0.0	67.4333717393265	
13.0	45.503599769503126	pulse	1.0	t		body	limb-124.jpg	0.0	68.13335402044868	
14.0	46.22015810551056	adult	0.0		45	face	adult-103.jpg	0.0	68.84991235645612	0.38330640285403206
14.0	46.21197361426766	pulse	0.0	t		face	adult-103.jpg	0.0	68.84172786521322	
14.0	46.603464508364596	ISI	1.0		594	face	adult-103.jpg	0.0	69.23321875931015	5.016612277460808
14.0	46.90357187811969	pulse	1.0	t		face	adult-103.jpg	0.0	69.53332612906524	
14.0	47.60355778150006	pulse	1.0	t		face	adult-103.jpg	0.0	70.23331203244561	
14.0	48.3035509293959	pulse	1.0	t		face	adult-103.jpg	0.0	70.93330518034145	
14.0	49.003541058743394	pulse	1.0	t		face	adult-103.jpg	0.0	71.63329530968895	
14.0	49.70350794527076	pulse	1.0	t		face	adult-103.jpg	0.0	72.33326219621631	
14.0	50.40357897170725	pulse	1.0	t		face	adult-103.jpg	0.0	73.0333332226528	
14.0	51.103552499040234	pulse	1.0	t		face	adult-103.jpg	0.0	73.73330674998579	
15.0	51.620076785825404	number	0.0		46	character	number-118.jpg	0.0	74.24983103677096	0.383273802534859
15.0	51.80348316299114	pulse	0.0	t		character	number-118.jpg	0.0	74.4332374139367	
15.0	52.00335058836026	ISI	1.0		833	character	number-118.jpg	0.0	74.63310483930582	7.016593864317656
15.0	52.503471783064924	pulse	1.0	t		character	number-118.jpg	0.0	75.13322603401048	
15.0	53.20345285676922	pulse	1.0	t		character	number-118.jpg	0.0	75.83320710771477	
15.0	53.90343543974632	pulse	1.0	t		character	number-118.jpg	0.0	76.53318969069187	
15.0	54.60340866522529	pulse	1.0	t		character	number-118.jpg	0.0	77.23316291617084	
15.0	55.30339366304088	pulse	1.0	t		character	number-118.jpg	0.0	77.93314791398643	
15.0	56.003390735049834	pulse	1.0	t		character	number-118.jpg	0.0	78.63314498599539	
15.0	56.70336245125418	pulse	1.0	t		character	number-118.jpg	0.0	79.33311670219973	
15.0	57.403361334390866	pulse	1.0	t		character	number-118.jpg	0.0	80.03311558533642	
15.0	58.10341455139405	pulse	1.0	t		character	number-118.jpg	0.0	80.7331688023396	
15.0	58.803399549209644	pulse	1.0	t		character	number-118.jpg	0.0	81.4331538001552	
16.0	59.01994445267792	number	0.0		46	character	number-51.jpg	0.0	81.64969870362347	0.3832662561644611
16.0	59.40321070884238	ISI	1.0		233	character	number-51.jpg	0.0	82.03296495978793	2.016642161087475
16.0	59.50332296864508	pulse	1.0	t		character	number-51.jpg	0.0	82.13307721959063	
16.0	60.20330857017052	pulse	1.0	t		character	number-51.jpg	0.0	82.83306282111607	
16.0	60.90328330492321	pulse	1.0	t		character	number-51.jpg	0.0	83.53303755586876	
17.0	61.419852869929855	number	0.0		46	character	number-63.jpg	0.0	84.04960712087541	0.38329010269353603
17.0	61.603266491611066	pulse	0.0	t		character	number-63.jpg	0.0	84.23302074255662	
17.0	61.80314297262339	ISI	1.0		355	character	number-63.jpg	0.0	84.43289722356894	3.0166264646377385
17.0	62.303260846925696	pulse	1.0	t		character	number-63.jpg	0.0	84.93301509787125	
17.0	63.00324675030606	pulse	1.0	t		character	number-63.jpg	0.0	85.63300100125161	
17.0	63.703218466511316	pulse	1.0	t		character	number-63.jpg	0.0	86.33297271745687	
17.0	64.40319772908606	pulse	1.0	t		character	number-63.jpg	0.0	87.03295198003161	
18.0	64.81976943726113	car	0.0		46	object	car-69.jpg	0.0	87.44952368820668	0.3833350790600889
18.0	65.10322347730107	pulse	0.0	t		object	car-69.jpg	0.0	87.73297772824662	
18.0	65.20310451632122	ISI	1.0		355	object	car-69.jpg	0.0	87.83285876726677	3.0166412555227
18.0	65.80324167914569	pulse	1.0	t		object	car-69.jpg	0.0	88.43299593009124	
18.0	66.50323180849318	pulse	1.0	t		object	car-69.jpg	0.0	89.13298605943874	
18.0	67.20321318405149	pulse	1.0	t		object	car-69.jpg	0.0	89.83296743499704	
18.0	67.90321236904401	pulse	1.0	t		object	car-69.jpg	0.0	90.53296661998957	
19.0	68.21974577184392	car	0.0		46	object	car-69.jpg	1.0	90.84950002278947	0.3832695765668177
19.0	68.60301534841074	ISI	1.0		713	object	car-69.jpg	1.0	91.23276959935629	6.01657937528762
19.0	68.65214010530508	pulse	1.0	t		object	car-69.jpg	1.0	91.28189435625063	
19.0	69.19477302178711	response	1.0	b		object	car-69.jpg	1.0	91.82452727273267	
19.0	69.30309060081436	pulse	1.0	t		object	car-69.jpg	1.0	91.93284485175991	
19.0	70.00309340806416	pulse	1.0	t		object	car-69.jpg	1.0	92.63284765900971	
19.0	70.70306844467177	pulse	1.0	t		object	car-69.jpg	1.0	93.33282269561732	
19.0	71.40306612038967	pulse	1.0	t		object	car-69.jpg	1.0	94.03282037133522	
19.0	72.1030414588522	pulse	1.0	t		object	car-69.jpg	1.0	94.73279570979776	
19.0	72.80303400303819	pulse	1.0	t		object	car-69.jpg	1.0	95.43278825398374	
19.0	73.50302232125705	pulse	1.0	t		object	car-69.jpg	1.0	96.1327765722026	
19.0	74.2029928300426	pulse	1.0	t		object	car-69.jpg	1.0	96.83274708098816	
20.0	74.61959472369836	limb	0.0		46	body	limb-25.jpg	0.0	97.24934897464391	0.38327138769636804
20.0	74.90298748721216	pulse	0.0	t		body	limb-25.jpg	0.0	97.53274173815771	
20.0	75.00286611139472	ISI	1.0		355	body	limb-25.jpg	0.0	97.63262036234028	3.016636123990793
20.0	75.6029679572066	pulse	1.0	t		body	limb-25.jpg	0.0	98.23272220815215	
20.0	76.30294571050672	pulse	1.0	t		body	limb-25.jpg	0.0	98.93269996145227	
20.0	77.00293795283869	pulse	1.0	t		body	limb-25.jpg	0.0	99.63269220378425	
20.0	77.70292657291247	pulse	1.0	t		body	limb-25.jpg	0.0	100.33268082385803	
21.0	78.01950223538552	house	0.0		46	place	house-141.jpg	0.0	100.64925648633107	0.38330579914418195
21.0	78.4028080345297	ISI	1.0		233	place	house-141.jpg	0.0	101.03256228547525	2.016632199878586
21.0	78.45348160843878	pulse	1.0	t		place	house-141.jpg	0.0	101.08323585938433	
21.0	79.10289415370607	pulse	1.0	t		place	house-141.jpg	0.0	101.73264840465163	
21.0	79.80286828474891	pulse	1.0	t		place	house-141.jpg	0.0	102.43262253569446	
22.0	80.41944023440828	adult	0.0		46	face	adult-88.jpg	0.0	103.04919448535384	0.3833495680910346
22.0	80.50287048828886	pulse	0.0	t		face	adult-88.jpg	0.0	103.13262473923442	
22.0	80.80278980249932	ISI	1.0		235	face	adult-88.jpg	0.0	103.43254405344487	2.016632501733511
22.0	81.20291827190522	pulse	1.0	t		face	adult-88.jpg	0.0	103.83267252285077	
22.0	81.90289844004474	pulse	1.0	t		face	adult-88.jpg	0.0	104.53265269099029	
22.0	82.60288615455374	pulse	1.0	t		face	adult-88.jpg	0.0	105.2326404054993	
23.0	82.81942230423283	car	0.0		46	object	car-2.jpg	0.0	105.44917655517838	0.38331666591693647
23.0	83.20273897014977	ISI	1.0		353	object	car-2.jpg	0.0	105.83249322109532	3.0166125793157335
23.0	83.30288775438385	pulse	1.0	t		object	car-2.jpg	0.0	105.9326420053294	
23.0	84.00286037615297	pulse	1.0	t		object	car-2.jpg	0.0	106.63261462709852	
23.0	84.70282092372963	pulse	1.0	t		object	car-2.jpg	0.0	107.33257517467518	
23.0	85.40282735323763	pulse	1.0	t		object	car-2.jpg	0.0	108.03258160418318	
23.0	86.1028108417795	pulse	1.0	t		object	car-2.jpg	0.0	108.73256509272505	
24.0	86.2193515494655	adult	0.0		46	face	adult-92.jpg	0.0	108.84910580041105	0.38330217688690027
24.0	86.6026537263524	ISI	1.0		235	face	adult-92.jpg	0.0	109.23240797729795	2.0166445759250564
24.0	86.80281395088423	pulse	1.0	t		face	adult-92.jpg	0.0	109.43256820182978	
24.0	87.50278536523365	pulse	1.0	t		face	adult-92.jpg	0.0	110.1325396161792	
24.0	88.20276674079196	pulse	1.0	t		face	adult-92.jpg	0.0	110.83252099173751	
25.0	88.61929830227746	adult	0.0		46	face	adult-133.jpg	0.0	111.24905255322301	0.3833184770464868
25.0	88.9027333254644	pulse	0.0	t		face	adult-133.jpg	0.0	111.53248757640995	
25.0	89.00261677932394	ISI	1.0		233	face	adult-133.jpg	0.0	111.6323710302695	2.016632501733511
25.0	89.60275273472871	pulse	1.0	t		face	adult-133.jpg	0.0	112.23250698567426	
25.0	90.3027211305307	pulse	1.0	t		face	adult-133.jpg	0.0	112.93247538147625	
26.0	91.01924928105745	house	0.0		45	place	house-81.jpg	0.0	113.64900353200301	0.38330247874091583
26.0	91.00668427285109	pulse	0.0	t		place	house-81.jpg	0.0	113.63643852379664	
26.0	91.40255175979837	ISI	1.0		354	place	house-81.jpg	0.0	114.03230601074392	3.016641557377625
26.0	91.7026962576947	pulse	1.0	t		place	house-81.jpg	0.0	114.33245050864025	
26.0	92.40268306663893	pulse	1.0	t		place	house-81.jpg	0.0	115.03243731758448	
26.0	93.10267500711598	pulse	1.0	t		place	house-81.jpg	0.0	115.73242925806153	
