trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.05899444922579278	fix	0.0		713												22.398190874320335	5.957917769813321
-1.0	0.7005044868938057	pulse	0.0	t													23.039700911988348	
-1.0	1.4004885792414825	pulse	0.0	t													23.739685004336025	
-1.0	2.1004590882048433	pulse	0.0	t													24.439655513299385	
-1.0	2.8004416712878992	pulse	0.0	t													25.13963809638244	
-1.0	3.5004127839570174	pulse	0.0	t													25.83960920905156	
-1.0	4.200405630041132	pulse	0.0	t													26.539602055135674	
-1.0	4.900379761240401	pulse	0.0	t													27.239576186334943	
-1.0	5.600362646176109	pulse	0.0	t													27.93955907127065	
0.0	6.0169122190391136	face	0.0		144	31.0	female	east_asian	3.395941106247513	smiling	087	sub-03	1.0	3.0	087_smiling	0.0	28.356108644133656	1.2332900979240549
0.0	6.3003515681716635	pulse	0.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-03	1.0	3.0	087_smiling	0.0	28.639547993266206	
0.0	7.000319058605328	pulse	0.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-03	1.0	3.0	087_smiling	0.0	29.33951548369987	
0.0	7.250202316963168	fix	1.0		445	31.0	female	east_asian	3.395941106247513	smiling	087	sub-03	1.0	3.0	087_smiling	0.0	29.58939874205771	3.7582311535825283
0.0	7.700312508395655	pulse	1.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-03	1.0	3.0	087_smiling	0.0	30.039508933490197	
0.0	8.40029207294856	pulse	1.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-03	1.0	3.0	087_smiling	0.0	30.7394884980431	
0.0	9.100286730150401	pulse	1.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-03	1.0	3.0	087_smiling	0.0	31.439483155244943	
0.0	9.800253013172096	pulse	1.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-03	1.0	3.0	087_smiling	0.0	32.13944943826664	
0.0	10.50023499254894	pulse	1.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-03	1.0	3.0	087_smiling	0.0	32.83943141764348	
