trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	rating_type	onset_abs	duration
-1.0	0.05577190160420287	fix	0.0		714													22.354910619283146	5.966354055766715
-1.0	0.7056837147219994	pulse	0.0	t														23.004822432400942	
-1.0	1.4056738440694971	pulse	0.0	t														23.70481256174844	
-1.0	2.1056470695484677	pulse	0.0	t														24.40478578722741	
-1.0	2.8056405192992315	pulse	0.0	t														25.104779236978175	
-1.0	3.505620385583825	pulse	0.0	t														25.804759103262768	
-1.0	4.205596025900377	pulse	0.0	t														26.50473474357932	
-1.0	4.905593399764257	pulse	0.0	t														27.2047321174432	
-1.0	5.6055856420953205	pulse	0.0	t														27.904724359774264	
0.0	6.022125957370918	face	0.0		144	32.0	male	white	2.389176283326701	neutral	092	sub-04	2.0	3.0	092_neutral	0.0		28.32126467504986	1.2333050897850626
0.0	6.305571545475686	pulse	0.0	t		32.0	male	white	2.389176283326701	neutral	092	sub-04	2.0	3.0	092_neutral	0.0		28.60471026315463	
0.0	7.005548996921789	pulse	0.0	t		32.0	male	white	2.389176283326701	neutral	092	sub-04	2.0	3.0	092_neutral	0.0		29.304687714600732	
0.0	7.25543104715598	fix	1.0		445	32.0	male	white	2.389176283326701	neutral	092	sub-04	2.0	3.0	092_neutral	0.0		29.554569764834923	3.7582520312562337
0.0	7.705532485463664	pulse	1.0	t		32.0	male	white	2.389176283326701	neutral	092	sub-04	2.0	3.0	092_neutral	0.0		30.004671203142607	
0.0	8.405521105537446	pulse	1.0	t		32.0	male	white	2.389176283326701	neutral	092	sub-04	2.0	3.0	092_neutral	0.0		30.70465982321639	
0.0	9.105499160693398	pulse	1.0	t		32.0	male	white	2.389176283326701	neutral	092	sub-04	2.0	3.0	092_neutral	0.0		31.40463787837234	
0.0	9.805473895445175	pulse	1.0	t		32.0	male	white	2.389176283326701	neutral	092	sub-04	2.0	3.0	092_neutral	0.0		32.10461261312412	
0.0	10.50547277858277	pulse	1.0	t		32.0	male	white	2.389176283326701	neutral	092	sub-04	2.0	3.0	092_neutral	0.0		32.804611496261714	
1.0	11.013683078412214	face	0.0		146	27.0	male	black	3.5523278949462798	smiling	042	sub-04	2.0	3.0	042_smiling	0.0		33.31282179609116	1.2416377917388672
1.0	11.205472869139157	pulse	0.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	2.0	3.0	042_smiling	0.0		33.5046115868181	
1.0	11.905445490908278	pulse	0.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	2.0	3.0	042_smiling	0.0		34.20458420858722	
1.0	12.255320870151081	fix	1.0		445	27.0	male	black	3.5523278949462798	smiling	042	sub-04	2.0	3.0	042_smiling	0.0		34.554459587830024	3.7582562572233655
1.0	12.605429281305078	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	2.0	3.0	042_smiling	0.0		34.90456799898402	
1.0	13.305436918231862	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	2.0	3.0	042_smiling	0.0		35.604575635910805	
1.0	14.005401993630585	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	2.0	3.0	042_smiling	0.0		36.30454071130953	
1.0	14.705381859915178	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	2.0	3.0	042_smiling	0.0		37.00452057759412	
1.0	15.405379837487999	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	2.0	3.0	042_smiling	0.0		37.70451855516694	
2.0	16.013577127374447	face	0.0		146	24.0	female	east_asian	4.409868682849185	smiling	030	sub-04	2.0	3.0	030_smiling	0.0		38.31271584505339	1.2416377917388672
2.0	16.105451165778504	pulse	0.0	t		24.0	female	east_asian	4.409868682849185	smiling	030	sub-04	2.0	3.0	030_smiling	0.0		38.40458988345745	
2.0	16.805345305298033	pulse	0.0	t		24.0	female	east_asian	4.409868682849185	smiling	030	sub-04	2.0	3.0	030_smiling	0.0		39.104484022976976	
2.0	17.255214919113314	fix	1.0		444	24.0	female	east_asian	4.409868682849185	smiling	030	sub-04	2.0	3.0	030_smiling	0.0		39.55435363679226	3.758233919968916
2.0	17.505335132790606	pulse	1.0	t		24.0	female	east_asian	4.409868682849185	smiling	030	sub-04	2.0	3.0	030_smiling	0.0		39.80447385046955	
2.0	18.205318923187406	pulse	1.0	t		24.0	female	east_asian	4.409868682849185	smiling	030	sub-04	2.0	3.0	030_smiling	0.0		40.50445764086635	
2.0	18.9052924505213	pulse	1.0	t		24.0	female	east_asian	4.409868682849185	smiling	030	sub-04	2.0	3.0	030_smiling	0.0		41.204431168200244	
2.0	19.605282881723724	pulse	1.0	t		24.0	female	east_asian	4.409868682849185	smiling	030	sub-04	2.0	3.0	030_smiling	0.0		41.90442159940267	
2.0	20.305420014362426	pulse	1.0	t		24.0	female	east_asian	4.409868682849185	smiling	030	sub-04	2.0	3.0	030_smiling	0.0		42.60455873204137	
3.0	21.01344883908223	face	0.0		147	31.0	female	west_asian	2.364902506963788	neutral	006	sub-04	2.0	3.0	006_neutral	0.0		43.31258755676117	1.2416601289942264
3.0	21.005906393012992	pulse	0.0	t		31.0	female	west_asian	2.364902506963788	neutral	006	sub-04	2.0	3.0	006_neutral	0.0		43.305045110691935	
