trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	rating_type	onset_abs	duration
-1.0	0.056745987066733505	fix	0.0		714													28.427027656843165	5.966285232870177
-1.0	0.7065974292231658	pulse	0.0	t														29.076879098999598	
-1.0	1.406581823329816	pulse	0.0	t														29.776863493106248	
-1.0	2.1065565580825023	pulse	0.0	t														30.476838227858934	
-1.0	2.806548800413566	pulse	0.0	t														31.176830470189998	
-1.0	3.5065337982296114	pulse	0.0	t														31.876815468006043	
-1.0	4.206512155240034	pulse	0.0	t														32.576793825016466	
-1.0	4.90649866233025	pulse	0.0	t														33.27678033210668	
-1.0	5.606491810226089	pulse	0.0	t														33.97677348000252	
0.0	6.023031219936911	face	0.0		144	24.0	male	white	3.1153999204138483	smiling	012	sub-03	2.0	5.0	012_smiling	0.0		34.39331288971334	1.233316560268122
0.0	6.306482543283437	pulse	0.0	t		24.0	male	white	3.1153999204138483	smiling	012	sub-03	2.0	5.0	012_smiling	0.0		34.67676421305987	
0.0	7.006458787310294	pulse	0.0	t		24.0	male	white	3.1153999204138483	smiling	012	sub-03	2.0	5.0	012_smiling	0.0		35.376740457086726	
0.0	7.256347780205033	fix	1.0		444	24.0	male	white	3.1153999204138483	smiling	012	sub-03	2.0	5.0	012_smiling	0.0		35.626629449981465	3.7582369385158927
0.0	7.706448916658246	pulse	1.0	t		24.0	male	white	3.1153999204138483	smiling	012	sub-03	2.0	5.0	012_smiling	0.0		36.07673058643468	
0.0	8.406432103345196	pulse	1.0	t		24.0	male	white	3.1153999204138483	smiling	012	sub-03	2.0	5.0	012_smiling	0.0		36.77671377312163	
0.0	9.106411064065014	pulse	1.0	t		24.0	male	white	3.1153999204138483	smiling	012	sub-03	2.0	5.0	012_smiling	0.0		37.476692733841446	
0.0	9.806403306396533	pulse	1.0	t		24.0	male	white	3.1153999204138483	smiling	012	sub-03	2.0	5.0	012_smiling	0.0		38.176684976172965	
0.0	10.506370796633746	pulse	1.0	t		24.0	male	white	3.1153999204138483	smiling	012	sub-03	2.0	5.0	012_smiling	0.0		38.87665246641018	
1.0	11.014584718720926	face	0.0		146	31.0	female	west_asian	2.364902506963788	smiling	006	sub-03	2.0	5.0	006_smiling	0.0		39.38486638849736	1.2416565067369447
1.0	11.206374811302794	pulse	0.0	t		31.0	female	west_asian	2.364902506963788	smiling	006	sub-03	2.0	5.0	006_smiling	0.0		39.576656481079226	
1.0	11.906351357184121	pulse	0.0	t		31.0	female	west_asian	2.364902506963788	smiling	006	sub-03	2.0	5.0	006_smiling	0.0		40.27663302696055	
1.0	12.25624122545787	fix	1.0		444	31.0	female	west_asian	2.364902506963788	smiling	006	sub-03	2.0	5.0	006_smiling	0.0		40.6265228952343	3.758240862628554
1.0	12.606347523628301	pulse	1.0	t		31.0	female	west_asian	2.364902506963788	smiling	006	sub-03	2.0	5.0	006_smiling	0.0		40.97662919340473	
1.0	13.306335238137763	pulse	1.0	t		31.0	female	west_asian	2.364902506963788	smiling	006	sub-03	2.0	5.0	006_smiling	0.0		41.676616907914195	
1.0	14.006309972890449	pulse	1.0	t		31.0	female	west_asian	2.364902506963788	smiling	006	sub-03	2.0	5.0	006_smiling	0.0		42.37659164266688	
1.0	14.706290744738908	pulse	1.0	t		31.0	female	west_asian	2.364902506963788	smiling	006	sub-03	2.0	5.0	006_smiling	0.0		43.07657241451534	
1.0	15.406280572231935	pulse	1.0	t		31.0	female	west_asian	2.364902506963788	smiling	006	sub-03	2.0	5.0	006_smiling	0.0		43.77656224200837	
2.0	16.014482088086424	face	0.0		146	22.0	male	black	2.767608436132113	neutral	044	sub-03	2.0	5.0	044_neutral	0.0		44.384763757862856	1.2416528844792083
2.0	16.10627492754702	pulse	0.0	t		22.0	male	black	2.767608436132113	neutral	044	sub-03	2.0	5.0	044_neutral	0.0		44.47655659732345	
2.0	16.806246341896895	pulse	0.0	t		22.0	male	black	2.767608436132113	neutral	044	sub-03	2.0	5.0	044_neutral	0.0		45.17652801167333	
2.0	17.256134972565633	fix	1.0		444	22.0	male	black	2.767608436132113	neutral	044	sub-03	2.0	5.0	044_neutral	0.0		45.626416642342065	3.7582339199680064
2.0	17.50624492317911	pulse	1.0	t		22.0	male	black	2.767608436132113	neutral	044	sub-03	2.0	5.0	044_neutral	0.0		45.87652659295554	
2.0	18.206225695028024	pulse	1.0	t		22.0	male	black	2.767608436132113	neutral	044	sub-03	2.0	5.0	044_neutral	0.0		46.576507364804456	
2.0	18.90620103349056	pulse	1.0	t		22.0	male	black	2.767608436132113	neutral	044	sub-03	2.0	5.0	044_neutral	0.0		47.27648270326699	
2.0	19.606189653563888	pulse	1.0	t		22.0	male	black	2.767608436132113	neutral	044	sub-03	2.0	5.0	044_neutral	0.0		47.97647132334032	
2.0	20.306183405169577	pulse	1.0	t		22.0	male	black	2.767608436132113	neutral	044	sub-03	2.0	5.0	044_neutral	0.0		48.67646507494601	
3.0	21.01436889253364	face	0.0		147	25.0	female	west_asian	2.6756864305610826	neutral	064	sub-03	2.0	5.0	064_neutral	0.0		49.38465056231007	1.241662241978247
3.0	21.00750954389423	pulse	0.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-03	2.0	5.0	064_neutral	0.0		49.37779121367066	
3.0	21.70615430636599	pulse	0.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-03	2.0	5.0	064_neutral	0.0		50.07643597614242	
3.0	22.256031134511886	fix	1.0		443	25.0	female	west_asian	2.6756864305610826	neutral	064	sub-03	2.0	5.0	064_neutral	0.0		50.62631280428832	3.766571753453718
3.0	22.406147454261827	pulse	1.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-03	2.0	5.0	064_neutral	0.0		50.77642912403826	
3.0	23.106116755628136	pulse	1.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-03	2.0	5.0	064_neutral	0.0		51.47639842540457	
