trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.058086222410565824	baseline	0.0		40.0		baseline	0.0	20.02825572294114	0.34136639408188785
0.0	0.39945261649245367	ISI	1.0		11.0		baseline	0.0	20.369622117023027	0.09999483828323719
1.0	0.49944745477569086	baseline	0.0		48.0		baseline	0.0	20.469616955306265	0.3999769382926388
1.0	0.6998995729054514	pulse	0.0	t			baseline	0.0	20.670069073436025	
1.0	0.8994243930683297	ISI	1.0		11.0		baseline	0.0	20.869593893598903	0.0999906123151959
2.0	0.9994150053835256	baseline	0.0		48.0		baseline	0.0	20.9695845059141	0.3999730141804321
2.0	1.3993880195639576	ISI	1.0		11.0		baseline	0.0	21.36955752009453	0.10000389392644138
2.0	1.4039698736823993	pulse	1.0	t			baseline	0.0	21.374139374212973	
3.0	1.499391913490399	baseline	0.0		48.0		baseline	0.0	21.469561414020973	0.399988710631078
3.0	1.899380624121477	ISI	1.0		11.0		baseline	0.0	21.86955012465205	0.09998880118655507
4.0	1.999369425308032	baseline	0.0		48.0		baseline	0.0	21.969538925838606	0.40000138853156386
4.0	2.099771465725098	pulse	0.0	t			baseline	0.0	22.069940966255672	
4.0	2.399370813839596	ISI	1.0		11.0		baseline	0.0	22.36954031437017	0.09999936610529403
5.0	2.49937017994489	baseline	0.0		48.0		baseline	0.0	22.469539680475464	0.3999908236137344
5.0	2.7997519357195415	pulse	0.0	t			baseline	0.0	22.769921436250115	
5.0	2.8993610035586244	ISI	1.0		11.0		baseline	0.0	22.869530504089198	0.10004736101927847
6.0	2.999408364577903	baseline	0.0		48.0		baseline	0.0	22.969577865108477	0.3999452435382409
6.0	3.3993536081161437	ISI	1.0		11.0		baseline	0.0	23.369523108646717	0.09999514013725275
7.0	3.4993487482533965	baseline	0.0		47.0		baseline	0.0	23.46951824878397	0.3999893143400186
7.0	3.5037190021521383	pulse	0.0	t			baseline	0.0	23.473888502682712	
7.0	3.899338062593415	ISI	1.0		11.0		baseline	0.0	23.86950756312399	0.09999876239544392
8.0	3.999336824988859	baseline	0.0		48.0		baseline	0.0	23.969506325519433	0.3999920310325251
8.0	4.199737325946444	pulse	0.0	t			baseline	0.0	24.169906826477018	
8.0	4.399328856021384	ISI	1.0		11.0		baseline	0.0	24.369498356551958	0.09999695126680308
9.0	4.499325807288187	baseline	0.0		48.0		baseline	0.0	24.46949530781876	0.400007425628246
9.0	4.899333232916433	ISI	1.0		11.0		baseline	0.0	24.869502733447007	0.09998487707434833
9.0	4.903889731231175	pulse	1.0	t			baseline	0.0	24.87405923176175	
10.0	4.9993181099907815	baseline	0.0		48.0		baseline	0.0	24.969487610521355	0.39998569208182744
10.0	5.399303802072609	ISI	1.0		11.0		baseline	0.0	25.369473302603183	0.10000661061985738
11.0	5.499310412692466	baseline	0.0		48.0		baseline	0.0	25.46947991322304	0.39998629579258704
11.0	5.607769561624991	pulse	0.0	t			baseline	0.0	25.577939062155565	
