trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	rating_type	onset_abs	duration
-1.0	0.05857130308595515	fix	0.0		713													26.431649657652088	5.957944078982109
-1.0	0.7000577448243348	pulse	0.0	t														27.073136099390467	
-1.0	1.4000469686079668	pulse	0.0	t														27.7731253231741	
-1.0	2.100033173843258	pulse	0.0	t														28.47311152840939	
-1.0	2.800015454966342	pulse	0.0	t														29.173093809532475	
-1.0	3.4999974342345013	pulse	0.0	t														29.873075788800634	
-1.0	4.199972168986278	pulse	0.0	t														30.57305052355241	
-1.0	4.89996078906006	pulse	0.0	t														31.273039143626193	
-1.0	5.600059586138741	pulse	0.0	t														31.973137940704873	
0.0	6.016515382068064	face	0.0		144	30.0	female	black	2.7345801830481498	smiling	062	sub-03	2.0	6.0	062_smiling	0.0		32.3895937366342	1.2333023730916466
0.0	6.300092880724151	pulse	0.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-03	2.0	6.0	062_smiling	0.0		32.67317123529028	
0.0	6.99993630863537	pulse	0.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-03	2.0	6.0	062_smiling	0.0		33.3730146632015	
0.0	7.249817755159711	fix	1.0		445	30.0	female	black	2.7345801830481498	smiling	062	sub-03	2.0	6.0	062_smiling	0.0		33.62289610972584	3.7582399570646885
0.0	7.699919495323229	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-03	2.0	6.0	062_smiling	0.0		34.07299784988936	
0.0	8.399908417251027	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-03	2.0	6.0	062_smiling	0.0		34.77298677181716	
0.0	9.099878322326731	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-03	2.0	6.0	062_smiling	0.0		35.47295667689286	
0.0	9.799872375787345	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-03	2.0	6.0	062_smiling	0.0		36.17295073035348	
0.0	10.499854958765354	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-03	2.0	6.0	062_smiling	0.0		36.87293331333149	
1.0	11.0080577122244	face	0.0		146	28.0	male	east_asian	1.5563072025467568	neutral	005	sub-03	2.0	6.0	005_neutral	0.0		37.38113606679053	1.2416556011721696
1.0	11.199848710370134	pulse	0.0	t		28.0	male	east_asian	1.5563072025467568	neutral	005	sub-03	2.0	6.0	005_neutral	0.0		37.572927064936266	
1.0	11.899817106172122	pulse	0.0	t		28.0	male	east_asian	1.5563072025467568	neutral	005	sub-03	2.0	6.0	005_neutral	0.0		38.272895460738255	
1.0	12.249713313396569	fix	1.0		445	28.0	male	east_asian	1.5563072025467568	neutral	005	sub-03	2.0	6.0	005_neutral	0.0		38.6227916679627	3.758220336501836
1.0	12.599816894873584	pulse	1.0	t		28.0	male	east_asian	1.5563072025467568	neutral	005	sub-03	2.0	6.0	005_neutral	0.0		38.972895249439716	
1.0	13.299803703818725	pulse	1.0	t		28.0	male	east_asian	1.5563072025467568	neutral	005	sub-03	2.0	6.0	005_neutral	0.0		39.67288205838486	
1.0	13.99976364768554	pulse	1.0	t		28.0	male	east_asian	1.5563072025467568	neutral	005	sub-03	2.0	6.0	005_neutral	0.0		40.37284200225167	
1.0	14.699754380742888	pulse	1.0	t		28.0	male	east_asian	1.5563072025467568	neutral	005	sub-03	2.0	6.0	005_neutral	0.0		41.07283273530902	
1.0	15.399747226784712	pulse	1.0	t		28.0	male	east_asian	1.5563072025467568	neutral	005	sub-03	2.0	6.0	005_neutral	0.0		41.772825581350844	
