trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.05796392313641263	fix	0.0		713												19.082645536154814	5.95788818822075
-1.0	0.7077885012731713	pulse	0.0	t													19.732470114291573	
-1.0	1.407760217649411	pulse	0.0	t													20.432441830667813	
-1.0	2.1077421970258	pulse	0.0	t													21.1324238100442	
-1.0	2.8077211578729475	pulse	0.0	t													21.83240277089135	
-1.0	3.507689553864111	pulse	0.0	t													22.532371166882513	
-1.0	4.207676061036182	pulse	0.0	t													23.232357674054583	
-1.0	4.907663473766661	pulse	0.0	t													23.932345086785062	
-1.0	5.607635793849113	pulse	0.0	t													24.632317406867514	
0.0	6.015852111357162	face	0.0		144	27.0	male	black	3.5523278949462798	smiling	042	sub-05	1.0	3.0	042_smiling	0.0	25.040533724375564	1.2333066998380673
0.0	6.307640714052468	pulse	0.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-05	1.0	3.0	042_smiling	0.0	25.33232232707087	
0.0	7.007612732280904	pulse	0.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-05	1.0	3.0	042_smiling	0.0	26.032294345299306	
0.0	7.24915881119523	fix	1.0		446	27.0	male	black	3.5523278949462798	smiling	042	sub-05	1.0	3.0	042_smiling	0.0	26.27384042421363	3.7665402606980933
0.0	7.7076113135717605	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-05	1.0	3.0	042_smiling	0.0	26.732292926590162	
0.0	8.407569748414971	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-05	1.0	3.0	042_smiling	0.0	27.432251361433373	
0.0	9.107562292647344	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-05	1.0	3.0	042_smiling	0.0	28.132243905665746	
0.0	9.8075421590529	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-05	1.0	3.0	042_smiling	0.0	28.832223772071302	
0.0	10.507517195810578	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-05	1.0	3.0	042_smiling	0.0	29.53219880882898	
1.0	11.015699071893323	face	0.0		146	28.0	female	white	5.676880222841227	smiling	124	sub-05	1.0	3.0	124_smiling	0.0	30.040380684911725	1.241657160813702
1.0	11.207500986305604	pulse	0.0	t		28.0	female	white	5.676880222841227	smiling	124	sub-05	1.0	3.0	124_smiling	0.0	30.232182599324005	
1.0	11.90747541935707	pulse	0.0	t		28.0	female	white	5.676880222841227	smiling	124	sub-05	1.0	3.0	124_smiling	0.0	30.93215703237547	
1.0	12.257356232707025	fix	1.0		444	28.0	female	white	5.676880222841227	smiling	124	sub-05	1.0	3.0	124_smiling	0.0	31.282037845725426	3.7582172683451063
1.0	12.607458907999899	pulse	1.0	t		28.0	female	white	5.676880222841227	smiling	124	sub-05	1.0	3.0	124_smiling	0.0	31.6321405210183	
1.0	13.307452961495073	pulse	1.0	t		28.0	female	white	5.676880222841227	smiling	124	sub-05	1.0	3.0	124_smiling	0.0	32.332134574513475	
1.0	14.007420451929647	pulse	1.0	t		28.0	female	white	5.676880222841227	smiling	124	sub-05	1.0	3.0	124_smiling	0.0	33.03210206494805	
1.0	14.707410883189368	pulse	1.0	t		28.0	female	white	5.676880222841227	smiling	124	sub-05	1.0	3.0	124_smiling	0.0	33.73209249620777	
1.0	15.407396182949014	pulse	1.0	t		28.0	female	white	5.676880222841227	smiling	124	sub-05	1.0	3.0	124_smiling	0.0	34.432077795967416	
2.0	16.01557350105213	face	0.0		146	31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	3.0	102_smiling	0.0	35.04025511407053	1.2416505200471875
2.0	16.107360051146316	pulse	0.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	3.0	102_smiling	0.0	35.13204166416472	
2.0	16.807345652759977	pulse	0.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	3.0	102_smiling	0.0	35.83202726577838	
2.0	17.25722402109932	fix	1.0		444	31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	3.0	102_smiling	0.0	36.28190563411772	3.758211231284804
2.0	17.507347252580075	pulse	1.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	3.0	102_smiling	0.0	36.53202886559848	
2.0	18.20732259119177	pulse	1.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	3.0	102_smiling	0.0	37.23200420421017	
2.0	18.907285251976646	pulse	1.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	3.0	102_smiling	0.0	37.93196686499505	
2.0	19.599240960484167	pulse	1.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	3.0	102_smiling	0.0	38.62392257350257	
2.0	20.30725102184806	pulse	1.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	3.0	102_smiling	0.0	39.33193263486646	
3.0	21.015435252384123	face	0.0		147	47.0	male	east_asian	2.171110226820533	neutral	024	sub-05	1.0	3.0	024_neutral	0.0	40.040116865402524	1.2416336162805237
3.0	21.007932092737974	pulse	0.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-05	1.0	3.0	024_neutral	0.0	40.032613705756376	
3.0	21.707220715808944	pulse	0.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-05	1.0	3.0	024_neutral	0.0	40.731902328827346	
3.0	22.257068868664646	fix	1.0		443	47.0	male	east_asian	2.171110226820533	neutral	024	sub-05	1.0	3.0	024_neutral	0.0	41.28175048168305	3.7582380962012394
3.0	22.40719907294988	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-05	1.0	3.0	024_neutral	0.0	41.43188068596828	
3.0	23.1071831652971	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-05	1.0	3.0	024_neutral	0.0	42.1318647783155	
3.0	23.807189594766896	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-05	1.0	3.0	024_neutral	0.0	42.8318712077853	
3.0	24.50713233325405	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-05	1.0	3.0	024_neutral	0.0	43.53181394627245	
3.0	25.207118538573923	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-05	1.0	3.0	024_neutral	0.0	44.231800151592324	
3.0	25.907101121656524	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-05	1.0	3.0	024_neutral	0.0	44.931782734674925	
4.0	26.015306964865886	face	0.0		147	30.0	female	black	2.7345801830481498	smiling	062	sub-05	1.0	3.0	062_smiling	0.0	45.03998857788429	1.241645992253325
4.0	26.607101815918213	pulse	0.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-05	1.0	3.0	062_smiling	0.0	45.631783428936615	
4.0	27.25695295711921	fix	1.0		443	30.0	female	black	2.7345801830481498	smiling	062	sub-05	1.0	3.0	062_smiling	0.0	46.28163457013761	3.758220286874348
4.0	27.307066287821726	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-05	1.0	3.0	062_smiling	0.0	46.33174790084013	
4.0	28.00704555052107	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-05	1.0	3.0	062_smiling	0.0	47.03172716353947	
4.0	28.698899232720578	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-05	1.0	3.0	062_smiling	0.0	47.72358084573898	
4.0	29.39885978053462	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-05	1.0	3.0	062_smiling	0.0	48.42354139355302	
4.0	30.09884025064821	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-05	1.0	3.0	062_smiling	0.0	49.12352186366661	
4.0	30.798823135583007	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-05	1.0	3.0	062_smiling	0.0	49.82350474860141	
5.0	31.01517324399356	face	0.0		146	28.0	male	white	3.9076800636689217	neutral	033	sub-05	1.0	3.0	033_neutral	0.0	50.03985485701196	1.2416414644576435
5.0	31.50695182516938	pulse	0.0	t		28.0	male	white	3.9076800636689217	neutral	033	sub-05	1.0	3.0	033_neutral	0.0	50.53163343818778	
5.0	32.20693138972274	pulse	0.0	t		28.0	male	white	3.9076800636689217	neutral	033	sub-05	1.0	3.0	033_neutral	0.0	51.23161300274114	
5.0	32.2568147084512	fix	1.0		445	28.0	male	white	3.9076800636689217	neutral	033	sub-05	1.0	3.0	033_neutral	0.0	51.281496321469604	3.758219683169955
5.0	32.8987512643871	pulse	1.0	t		28.0	male	white	3.9076800636689217	neutral	033	sub-05	1.0	3.0	033_neutral	0.0	51.9234328774055	
5.0	33.598730527086445	pulse	1.0	t		28.0	male	white	3.9076800636689217	neutral	033	sub-05	1.0	3.0	033_neutral	0.0	52.62341214010485	
5.0	34.29875476588131	pulse	1.0	t		28.0	male	white	3.9076800636689217	neutral	033	sub-05	1.0	3.0	033_neutral	0.0	53.323436378899714	
5.0	34.99872678410975	pulse	1.0	t		28.0	male	white	3.9076800636689217	neutral	033	sub-05	1.0	3.0	033_neutral	0.0	54.02340839712815	
5.0	35.698695783808944	pulse	1.0	t		28.0	male	white	3.9076800636689217	neutral	033	sub-05	1.0	3.0	033_neutral	0.0	54.723377396827345	
6.0	36.01503439162116	face	0.0		146	23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	3.0	141_smiling	0.0	55.03971600463956	1.2416478033701424
6.0	36.40681934189524	pulse	0.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	3.0	141_smiling	0.0	55.431500954913645	
6.0	37.10679437865292	pulse	0.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	3.0	141_smiling	0.0	56.13147599167132	
6.0	37.2566821949913	fix	1.0		444	23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	3.0	141_smiling	0.0	56.2813638080097	3.766552334816879
6.0	37.798639910821294	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	3.0	141_smiling	0.0	56.823321523839695	
6.0	38.49862068278526	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	3.0	141_smiling	0.0	57.52330229580366	
6.0	39.19859541769074	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	3.0	141_smiling	0.0	58.22327703070914	
6.0	39.89859279157099	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	3.0	141_smiling	0.0	58.92327440458939	
6.0	40.598558772739125	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	3.0	141_smiling	0.0	59.623240385757526	
7.0	41.02323452980818	face	0.0		145	24.0	female	black	3.0955033824114606	smiling	099	sub-05	1.0	3.0	099_smiling	0.0	60.04791614282658	1.2333142461629905
7.0	41.298453214749316	pulse	0.0	t		24.0	female	black	3.0955033824114606	smiling	099	sub-05	1.0	3.0	099_smiling	0.0	60.32313482776772	
7.0	41.99846598313161	pulse	0.0	t		24.0	female	black	3.0955033824114606	smiling	099	sub-05	1.0	3.0	099_smiling	0.0	61.02314759615001	
7.0	42.25654877597117	fix	1.0		444	24.0	female	black	3.0955033824114606	smiling	099	sub-05	1.0	3.0	099_smiling	0.0	61.28123038898957	3.7665493162876373
7.0	42.69850893681178	pulse	1.0	t		24.0	female	black	3.0955033824114606	smiling	099	sub-05	1.0	3.0	099_smiling	0.0	61.72319054983018	
7.0	43.398483973569455	pulse	1.0	t		24.0	female	black	3.0955033824114606	smiling	099	sub-05	1.0	3.0	099_smiling	0.0	62.42316558658786	
7.0	44.09846565109365	pulse	1.0	t		24.0	female	black	3.0955033824114606	smiling	099	sub-05	1.0	3.0	099_smiling	0.0	63.12314726411205	
7.0	44.79856112719244	pulse	1.0	t		24.0	female	black	3.0955033824114606	smiling	099	sub-05	1.0	3.0	099_smiling	0.0	63.823242740210844	
7.0	45.49844108026082	pulse	1.0	t		24.0	female	black	3.0955033824114606	smiling	099	sub-05	1.0	3.0	099_smiling	0.0	64.52312269327922	
8.0	46.023098092258806	face	0.0		145	31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	65.04777970527721	1.2333163591338234
8.0	46.198378687247896	pulse	0.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	65.2230603002663	
8.0	46.89837213703868	pulse	0.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	65.92305375005708	
8.0	47.25641445139263	fix	1.0		236	31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	66.28109606441103	2.008312427498822
8.0	47.59837584982961	pulse	1.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	66.62305746284801	
8.0	48.298354206970544	pulse	1.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	67.32303581998895	
8.0	48.998329847434434	pulse	1.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	68.02301146045284	
8.0	49.26472687889145	rating	2.0		234	31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	68.28940849190985	1.991577999868241
8.0	49.70120418211263	pulse	2.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	68.72588579513103	
8.0	50.40118223740137	pulse	2.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	69.42586385041977	
8.0	50.72307856237239	response	2.0	e		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	69.7477601753908	
8.0	51.098274578152996	pulse	2.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	70.1229561911714	
8.0	51.25630487875969	fix	3.0		445	31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	70.2809864917781	3.7665514292584703
8.0	51.7982628964437	pulse	3.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	70.8229445094621	
8.0	52.498248498055545	pulse	3.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	71.52293011107395	
8.0	53.198586362101196	pulse	3.0	t		31.0	male	west_asian	1.9538400318344609	smiling	070	sub-05	1.0	3.0	070_smiling	1.0	72.2232679751196	
