trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	rating_type	onset_abs	duration
-1.0	0.05734033918270143	fix	0.0		714													19.05509333199734	5.966283119887521
-1.0	0.7071815182753198	pulse	0.0	t														19.70493451108996	
-1.0	1.407163195690373	pulse	0.0	t														20.404916188505013	
-1.0	2.107146382375504	pulse	0.0	t														21.104899375190143	
-1.0	2.8071425488196837	pulse	0.0	t														21.804895541634323	
-1.0	3.507120603975636	pulse	0.0	t														22.504873596790276	
-1.0	4.207093829452788	pulse	0.0	t														23.204846822267427	
-1.0	4.907092410736368	pulse	0.0	t														23.904845403551008	
-1.0	5.607076201133168	pulse	0.0	t														24.604829193947808	
0.0	6.0236234590702225	face	0.0		144	19.0	male	white	2.243931555909272	neutral	130	sub-06	1.0	4.0	130_neutral	0.0		25.021376451884862	1.2333008638161118
0.0	6.30709017701156	pulse	0.0	t		19.0	male	white	2.243931555909272	neutral	130	sub-06	1.0	4.0	130_neutral	0.0		25.3048431698262	
0.0	7.007042272653052	pulse	0.0	t		19.0	male	white	2.243931555909272	neutral	130	sub-06	1.0	4.0	130_neutral	0.0		26.004795265467692	
0.0	7.256924322886334	fix	1.0		445	19.0	male	white	2.243931555909272	neutral	130	sub-06	1.0	4.0	130_neutral	0.0		26.254677315700974	3.758256257224275
0.0	7.7070185166812735	pulse	1.0	t		19.0	male	white	2.243931555909272	neutral	130	sub-06	1.0	4.0	130_neutral	0.0		26.704771509495913	
0.0	8.407011664574384	pulse	1.0	t		19.0	male	white	2.243931555909272	neutral	130	sub-06	1.0	4.0	130_neutral	0.0		27.404764657389023	
0.0	9.106998775376269	pulse	1.0	t		19.0	male	white	2.243931555909272	neutral	130	sub-06	1.0	4.0	130_neutral	0.0		28.10475176819091	
0.0	9.806986188028532	pulse	1.0	t		19.0	male	white	2.243931555909272	neutral	130	sub-06	1.0	4.0	130_neutral	0.0		28.80473918084317	
0.0	10.506964545042138	pulse	1.0	t		19.0	male	white	2.243931555909272	neutral	130	sub-06	1.0	4.0	130_neutral	0.0		29.504717537856777	
1.0	11.01518058011061	face	0.0		146	26.0	female	white	4.854755272582572	smiling	027	sub-06	1.0	4.0	027_smiling	0.0		30.01293357292525	1.241638999159477
1.0	11.206963730033749	pulse	0.0	t		26.0	female	white	4.854755272582572	smiling	027	sub-06	1.0	4.0	027_smiling	0.0		30.20471672284839	
1.0	11.9069381629306	pulse	0.0	t		26.0	female	white	4.854755272582572	smiling	027	sub-06	1.0	4.0	027_smiling	0.0		30.90469115574524	
1.0	12.256819579270086	fix	1.0		445	26.0	female	white	4.854755272582572	smiling	027	sub-06	1.0	4.0	027_smiling	0.0		31.254572572084726	3.7582511256914586
1.0	12.606953648082708	pulse	1.0	t		26.0	female	white	4.854755272582572	smiling	027	sub-06	1.0	4.0	027_smiling	0.0		31.604706640897348	
1.0	13.306916006786196	pulse	1.0	t		26.0	female	white	4.854755272582572	smiling	027	sub-06	1.0	4.0	027_smiling	0.0		32.304668999600835	
1.0	14.006896778635564	pulse	1.0	t		26.0	female	white	4.854755272582572	smiling	027	sub-06	1.0	4.0	027_smiling	0.0		33.004649771450204	
1.0	14.706878456050617	pulse	1.0	t		26.0	female	white	4.854755272582572	smiling	027	sub-06	1.0	4.0	027_smiling	0.0		33.70463144886526	
1.0	15.40686828354228	pulse	1.0	t		26.0	female	white	4.854755272582572	smiling	027	sub-06	1.0	4.0	027_smiling	0.0		34.40462127635692	
2.0	16.015070704961545	face	0.0		146	20.0	female	white	3.9502586549940313	smiling	091	sub-06	1.0	4.0	091_smiling	0.0		35.012823697776184	1.2416435269806243
2.0	16.106870788938977	pulse	0.0	t		20.0	female	white	3.9502586549940313	smiling	091	sub-06	1.0	4.0	091_smiling	0.0		35.10462378175362	
2.0	16.806837373609596	pulse	0.0	t		20.0	female	white	3.9502586549940313	smiling	091	sub-06	1.0	4.0	091_smiling	0.0		35.804590366424236	
2.0	17.25671423194217	fix	1.0		444	20.0	female	white	3.9502586549940313	smiling	091	sub-06	1.0	4.0	091_smiling	0.0		36.25446722475681	3.7582484089980426
2.0	17.50682448441148	pulse	1.0	t		20.0	female	white	3.9502586549940313	smiling	091	sub-06	1.0	4.0	091_smiling	0.0		36.50457747722612	
2.0	18.206803746983496	pulse	1.0	t		20.0	female	white	3.9502586549940313	smiling	091	sub-06	1.0	4.0	091_smiling	0.0		37.204556739798136	
2.0	18.906802931975108	pulse	1.0	t		20.0	female	white	3.9502586549940313	smiling	091	sub-06	1.0	4.0	091_smiling	0.0		37.90455592478975	
2.0	19.60681751156517	pulse	1.0	t		20.0	female	white	3.9502586549940313	smiling	091	sub-06	1.0	4.0	091_smiling	0.0		38.60457050437981	
2.0	20.306768097932945	pulse	1.0	t		20.0	female	white	3.9502586549940313	smiling	091	sub-06	1.0	4.0	091_smiling	0.0		39.304521090747585	
3.0	21.01496264094021	face	0.0		147	37.0	male	white	3.898925586947871	neutral	101	sub-06	1.0	4.0	101_neutral	0.0		40.01271563375485	1.2416595252834668
3.0	21.006017475581757	pulse	0.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-06	1.0	4.0	101_neutral	0.0		40.0037704683964	
3.0	21.706736886146246	pulse	0.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-06	1.0	4.0	101_neutral	0.0		40.704489878960885	
3.0	22.25662216622368	fix	1.0		443	37.0	male	white	3.898925586947871	neutral	101	sub-06	1.0	4.0	101_neutral	0.0		41.25437515903832	3.7582414663411328
3.0	22.406752371298353	pulse	1.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-06	1.0	4.0	101_neutral	0.0		41.40450536411299	
3.0	23.106701448392414	pulse	1.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-06	1.0	4.0	101_neutral	0.0		42.104454441207054	
