trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.060530579065016354	fix	0.0		713												29.624919895763014	5.957881245602948
-1.0	0.7020252222309864	pulse	0.0	t													30.266414538928984	
-1.0	1.402002975666619	pulse	0.0	t													30.966392292364617	
-1.0	2.101975899453464	pulse	0.0	t													31.666365216151462	
-1.0	2.8019651233016702	pulse	0.0	t													32.36635443999967	
-1.0	3.5019443860019237	pulse	0.0	t													33.06633370269992	
-1.0	4.201921535731344	pulse	0.0	t													33.76631085242934	
-1.0	4.901905628078566	pulse	0.0	t													34.466294944776564	
-1.0	5.6018818722486685	pulse	0.0	t													35.166271188946666	
0.0	6.0184118246679645	face	0.0		144	31.0	female	east_asian	3.395941106247513	smiling	087	sub-04	1.0	2.0	087_smiling	0.0	35.58280114136596	1.2333233017525345
0.0	6.301874718333238	pulse	0.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-04	1.0	2.0	087_smiling	0.0	35.866264035031236	
0.0	7.001852471767961	pulse	0.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-04	1.0	2.0	087_smiling	0.0	36.56624178846596	
0.0	7.251735126420499	fix	1.0		445	31.0	female	east_asian	3.395941106247513	smiling	087	sub-04	1.0	2.0	087_smiling	0.0	36.8161244431185	3.758216060932682
0.0	7.701832338173517	pulse	1.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-04	1.0	2.0	087_smiling	0.0	37.266221654871515	
0.0	8.401813713844604	pulse	1.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-04	1.0	2.0	087_smiling	0.0	37.9662030305426	
0.0	9.101808672900006	pulse	1.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-04	1.0	2.0	087_smiling	0.0	38.666197989598004	
0.0	9.80178552077632	pulse	1.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-04	1.0	2.0	087_smiling	0.0	39.36617483747432	
0.0	10.501758444563166	pulse	1.0	t		31.0	female	east_asian	3.395941106247513	smiling	087	sub-04	1.0	2.0	087_smiling	0.0	40.06614776126116	
1.0	11.009951187353181	face	0.0		146	31.0	male	west_asian	1.9538400318344609	neutral	070	sub-04	1.0	2.0	070_neutral	0.0	40.57434050405118	1.2416508219002935
1.0	11.201722916466679	pulse	0.0	t		31.0	male	west_asian	1.9538400318344609	neutral	070	sub-04	1.0	2.0	070_neutral	0.0	40.76611223316468	
1.0	11.901729949641776	pulse	0.0	t		31.0	male	west_asian	1.9538400318344609	neutral	070	sub-04	1.0	2.0	070_neutral	0.0	41.466119266339774	
1.0	12.251602009253475	fix	1.0		444	31.0	male	west_asian	1.9538400318344609	neutral	070	sub-04	1.0	2.0	070_neutral	0.0	41.81599132595147	3.7582100238741987
1.0	12.60170226972241	pulse	1.0	t		31.0	male	west_asian	1.9538400318344609	neutral	070	sub-04	1.0	2.0	070_neutral	0.0	42.16609158642041	
1.0	13.301680626863345	pulse	1.0	t		31.0	male	west_asian	1.9538400318344609	neutral	070	sub-04	1.0	2.0	070_neutral	0.0	42.86606994356134	
1.0	14.001657776592765	pulse	1.0	t		31.0	male	west_asian	1.9538400318344609	neutral	070	sub-04	1.0	2.0	070_neutral	0.0	43.56604709329076	
1.0	14.70165183008885	pulse	1.0	t		31.0	male	west_asian	1.9538400318344609	neutral	070	sub-04	1.0	2.0	070_neutral	0.0	44.26604114678685	
1.0	15.401621735346453	pulse	1.0	t		31.0	male	west_asian	1.9538400318344609	neutral	070	sub-04	1.0	2.0	070_neutral	0.0	44.96601105204445	
2.0	16.009812033127673	face	0.0		146	27.0	female	white	3.504576203740549	smiling	144	sub-04	1.0	2.0	144_smiling	0.0	45.57420134982567	1.2416547459888534
2.0	16.101609148076932	pulse	0.0	t		27.0	female	white	3.504576203740549	smiling	144	sub-04	1.0	2.0	144_smiling	0.0	45.66599846477493	
2.0	16.801580864452262	pulse	0.0	t		27.0	female	white	3.504576203740549	smiling	144	sub-04	1.0	2.0	144_smiling	0.0	46.36597018115026	
2.0	17.251466779116527	fix	1.0		444	27.0	female	white	3.504576203740549	smiling	144	sub-04	1.0	2.0	144_smiling	0.0	46.815856095814524	3.7582130424034403
2.0	17.50156767347653	pulse	1.0	t		27.0	female	white	3.504576203740549	smiling	144	sub-04	1.0	2.0	144_smiling	0.0	47.06595699017453	
