trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.05816314610456175	fix	0.0		713												23.865282107271014	5.957875812248858
-1.0	0.6999243254567773	pulse	0.0	t													24.50704328662323	
-1.0	1.3998700824749903	pulse	0.0	t													25.206989043641443	
-1.0	2.0998481377628195	pulse	0.0	t													25.90696709892927	
-1.0	2.799756766864448	pulse	0.0	t													26.6068757280309	
-1.0	3.4997471981250783	pulse	0.0	t													27.30686615929153	
-1.0	4.199789548099034	pulse	0.0	t													28.006908509265486	
-1.0	4.899706025377782	pulse	0.0	t													28.706824986544234	
-1.0	5.599760751323629	pulse	0.0	t													29.40687971249008	
0.0	6.01603895835342	face	0.0		144	54.0	female	white	2.286908077994429	smiling	136	sub-04	1.0	5.0	136_smiling	0.0	29.823157919519872	1.2332876831005706
0.0	6.2996500618346545	pulse	0.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-04	1.0	5.0	136_smiling	0.0	30.106769023001107	
0.0	6.999665245039068	pulse	0.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-04	1.0	5.0	136_smiling	0.0	30.80678420620552	
0.0	7.24932664145399	fix	1.0		446	54.0	female	white	2.286908077994429	smiling	136	sub-04	1.0	5.0	136_smiling	0.0	31.056445602620443	3.758234775817982
0.0	7.699710009836963	pulse	1.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-04	1.0	5.0	136_smiling	0.0	31.506828971003415	
0.0	8.39960777223132	pulse	1.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-04	1.0	5.0	136_smiling	0.0	32.20672673339777	
0.0	9.099598505344147	pulse	1.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-04	1.0	5.0	136_smiling	0.0	32.9067174665106	
0.0	9.799563279100767	pulse	1.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-04	1.0	5.0	136_smiling	0.0	33.60668224026722	
0.0	10.499409122781799	pulse	1.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-04	1.0	5.0	136_smiling	0.0	34.30652808394825	
1.0	11.007561417271972	face	0.0		146	21.0	male	black	2.969757262236371	smiling	137	sub-04	1.0	5.0	137_smiling	0.0	34.814680378438425	1.2416318051627968
1.0	11.19939412068834	pulse	0.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-04	1.0	5.0	137_smiling	0.0	35.00651308185479	
1.0	11.899394513096922	pulse	0.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-04	1.0	5.0	137_smiling	0.0	35.706513474263375	
1.0	12.24919322243477	fix	1.0		448	21.0	male	black	2.969757262236371	smiling	137	sub-04	1.0	5.0	137_smiling	0.0	36.05631218360122	3.766552938523091
1.0	12.599382227680508	pulse	1.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-04	1.0	5.0	137_smiling	0.0	36.40650118884696	
1.0	13.299486155663544	pulse	1.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-04	1.0	5.0	137_smiling	0.0	37.106605116829996	
1.0	13.999378484703811	pulse	1.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-04	1.0	5.0	137_smiling	0.0	37.806497445870264	
1.0	14.699445888475566	pulse	1.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-04	1.0	5.0	137_smiling	0.0	38.50656484964202	
1.0	15.399428471558167	pulse	1.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-04	1.0	5.0	137_smiling	0.0	39.20654743272462	
2.0	16.01574616095786	face	0.0		146	24.0	male	white	3.1153999204138483	neutral	012	sub-04	1.0	5.0	012_neutral	0.0	39.82286512212431	1.2416426718700677
2.0	16.099288804181924	pulse	0.0	t		24.0	male	white	3.1153999204138483	neutral	012	sub-04	1.0	5.0	012_neutral	0.0	39.906407765348376	
2.0	16.79933024859656	pulse	0.0	t		24.0	male	white	3.1153999204138483	neutral	012	sub-04	1.0	5.0	012_neutral	0.0	40.606449209763014	
2.0	17.257388832827928	fix	1.0		445	24.0	male	white	3.1153999204138483	neutral	012	sub-04	1.0	5.0	012_neutral	0.0	41.06450779399438	3.7582269276408624
2.0	17.49924129252213	pulse	1.0	t		24.0	male	white	3.1153999204138483	neutral	012	sub-04	1.0	5.0	012_neutral	0.0	41.30636025368858	
2.0	18.19935276682918	pulse	1.0	t		24.0	male	white	3.1153999204138483	neutral	012	sub-04	1.0	5.0	012_neutral	0.0	42.00647172799563	
2.0	18.89933685917731	pulse	1.0	t		24.0	male	white	3.1153999204138483	neutral	012	sub-04	1.0	5.0	012_neutral	0.0	42.70645582034376	
2.0	19.599313103347413	pulse	1.0	t		24.0	male	white	3.1153999204138483	neutral	012	sub-04	1.0	5.0	012_neutral	0.0	43.406432064513865	
2.0	20.299293271606075	pulse	1.0	t		24.0	male	white	3.1153999204138483	neutral	012	sub-04	1.0	5.0	012_neutral	0.0	44.10641223277253	
3.0	21.01561576046879	face	0.0		147	23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	5.0	141_neutral	0.0	44.82273472163524	1.2416351255451445
3.0	21.007830670134354	pulse	0.0	t		23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	5.0	141_neutral	0.0	44.814949631300806	
3.0	21.69920440608712	pulse	0.0	t		23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	5.0	141_neutral	0.0	45.50632336725357	
3.0	22.257250886013935	fix	1.0		446	23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	5.0	141_neutral	0.0	46.06436984718039	3.7582383980543455
3.0	22.399245246796454	pulse	1.0	t		23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	5.0	141_neutral	0.0	46.206364207962906	
3.0	23.099202776081256	pulse	1.0	t		23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	5.0	141_neutral	0.0	46.90632173724771	
3.0	23.799204074049157	pulse	1.0	t		23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	5.0	141_neutral	0.0	47.60632303521561	
3.0	24.499002828663833	pulse	1.0	t		23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	5.0	141_neutral	0.0	48.306121789830286	
3.0	25.199161995743452	pulse	1.0	t		23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	5.0	141_neutral	0.0	49.006280956909904	
3.0	25.89913944732507	pulse	1.0	t		23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	5.0	141_neutral	0.0	49.70625840849152	
4.0	26.01548928406828	face	0.0		147	21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-04	1.0	5.0	036_neutral	0.0	49.82260824523473	1.2416372385159775
4.0	26.59894393714694	pulse	0.0	t		21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-04	1.0	5.0	036_neutral	0.0	50.406062898313394	
4.0	27.257126522584258	fix	1.0		443	21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-04	1.0	5.0	036_neutral	0.0	51.06424548375071	3.7582290406116954
4.0	27.298973911148096	pulse	1.0	t		21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-04	1.0	5.0	036_neutral	0.0	51.10609287231455	
4.0	27.99897188873274	pulse	1.0	t		21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-04	1.0	5.0	036_neutral	0.0	51.80609084989919	
4.0	28.69894269954966	pulse	1.0	t		21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-04	1.0	5.0	036_neutral	0.0	52.506061660716114	
4.0	29.398880004684543	pulse	1.0	t		21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-04	1.0	5.0	036_neutral	0.0	53.205998965850995	
4.0	30.09883330802768	pulse	1.0	t		21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-04	1.0	5.0	036_neutral	0.0	53.90595226919413	
4.0	30.798815589257174	pulse	1.0	t		21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-04	1.0	5.0	036_neutral	0.0	54.605934550423626	
5.0	31.015355563195953	face	0.0		146	25.0	female	black	3.858336649423	smiling	126	sub-04	1.0	5.0	126_smiling	0.0	54.822474524362406	1.2416248625431763
5.0	31.498802700135457	pulse	0.0	t		25.0	female	black	3.858336649423	smiling	126	sub-04	1.0	5.0	126_smiling	0.0	55.30592166130191	
5.0	32.198775322069196	pulse	0.0	t		25.0	female	black	3.858336649423	smiling	126	sub-04	1.0	5.0	126_smiling	0.0	56.00589428323565	
5.0	32.25698042573913	fix	1.0		445	25.0	female	black	3.858336649423	smiling	126	sub-04	1.0	5.0	126_smiling	0.0	56.06409938690558	3.766571653409301
5.0	32.89876303665278	pulse	1.0	t		25.0	female	black	3.858336649423	smiling	126	sub-04	1.0	5.0	126_smiling	0.0	56.70588199781923	
5.0	33.598746223441594	pulse	1.0	t		25.0	female	black	3.858336649423	smiling	126	sub-04	1.0	5.0	126_smiling	0.0	57.40586518460805	
5.0	34.29872518428874	pulse	1.0	t		25.0	female	black	3.858336649423	smiling	126	sub-04	1.0	5.0	126_smiling	0.0	58.105844145455194	
5.0	34.99870233401725	pulse	1.0	t		25.0	female	black	3.858336649423	smiling	126	sub-04	1.0	5.0	126_smiling	0.0	58.805821295183705	
5.0	35.69867586151122	pulse	1.0	t		25.0	female	black	3.858336649423	smiling	126	sub-04	1.0	5.0	126_smiling	0.0	59.50579482267767	
6.0	36.02355207914843	face	0.0		145	25.0	female	west_asian	2.6756864305610826	neutral	064	sub-04	1.0	5.0	064_neutral	0.0	59.83067104031488	1.2332970405423112
6.0	36.3986575390345	pulse	0.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-04	1.0	5.0	064_neutral	0.0	60.205776500200955	
6.0	37.098656422178465	pulse	0.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-04	1.0	5.0	064_neutral	0.0	60.90577538334492	
6.0	37.25684911969074	fix	1.0		445	25.0	female	west_asian	2.6756864305610826	neutral	064	sub-04	1.0	5.0	064_neutral	0.0	61.063968080857194	3.7665517311115764
6.0	37.79863417561319	pulse	1.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-04	1.0	5.0	064_neutral	0.0	61.60575313677964	
6.0	38.49861041978329	pulse	1.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-04	1.0	5.0	064_neutral	0.0	62.30572938094974	
6.0	39.19858907877733	pulse	1.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-04	1.0	5.0	064_neutral	0.0	63.005708039943784	
6.0	39.89856230441819	pulse	1.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-04	1.0	5.0	064_neutral	0.0	63.705681265584644	
6.0	40.59855515050185	pulse	1.0	t		25.0	female	west_asian	2.6756864305610826	neutral	064	sub-04	1.0	5.0	064_neutral	0.0	64.4056741116683	
7.0	41.02340085080232	face	0.0		145	40.0	female	west_asian	1.5777954635893354	smiling	038	sub-04	1.0	5.0	038_smiling	0.0	64.83051981196877	1.2333142461629905
7.0	41.29852535761256	pulse	0.0	t		40.0	female	west_asian	1.5777954635893354	smiling	038	sub-04	1.0	5.0	038_smiling	0.0	65.10564431877901	
7.0	41.998485905427515	pulse	0.0	t		40.0	female	west_asian	1.5777954635893354	smiling	038	sub-04	1.0	5.0	038_smiling	0.0	65.80560486659397	
7.0	42.25671509696531	fix	1.0		445	40.0	female	west_asian	1.5777954635893354	smiling	038	sub-04	1.0	5.0	038_smiling	0.0	66.06383405813176	3.7665680311729375
7.0	42.698487203395416	pulse	1.0	t		40.0	female	west_asian	1.5777954635893354	smiling	038	sub-04	1.0	5.0	038_smiling	0.0	66.50560616456187	
7.0	43.39845861791764	pulse	1.0	t		40.0	female	west_asian	1.5777954635893354	smiling	038	sub-04	1.0	5.0	038_smiling	0.0	67.20557757908409	
7.0	44.09844965288357	pulse	1.0	t		40.0	female	west_asian	1.5777954635893354	smiling	038	sub-04	1.0	5.0	038_smiling	0.0	67.90556861405003	
7.0	44.79844491379208	pulse	1.0	t		40.0	female	west_asian	1.5777954635893354	smiling	038	sub-04	1.0	5.0	038_smiling	0.0	68.60556387495853	
7.0	45.498428100580895	pulse	1.0	t		40.0	female	west_asian	1.5777954635893354	smiling	038	sub-04	1.0	5.0	038_smiling	0.0	69.30554706174735	
8.0	46.023283128138246	face	0.0		145	26.0	female	white	4.854755272582572	neutral	027	sub-04	1.0	5.0	027_neutral	0.0	69.8304020893047	1.2333133406045818
8.0	46.198407665133345	pulse	0.0	t		26.0	female	white	4.854755272582572	neutral	027	sub-04	1.0	5.0	027_neutral	0.0	70.0055266262998	
8.0	46.89839236118769	pulse	0.0	t		26.0	female	white	4.854755272582572	neutral	027	sub-04	1.0	5.0	027_neutral	0.0	70.70551132235414	
8.0	47.25659646874283	fix	1.0		445	26.0	female	white	4.854755272582572	neutral	027	sub-04	1.0	5.0	027_neutral	0.0	71.06371542990928	3.7583168798300903
8.0	47.598376151681805	pulse	1.0	t		26.0	female	white	4.854755272582572	neutral	027	sub-04	1.0	5.0	027_neutral	0.0	71.40549511284826	
8.0	48.29834605693941	pulse	1.0	t		26.0	female	white	4.854755272582572	neutral	027	sub-04	1.0	5.0	027_neutral	0.0	72.10546501810586	
8.0	48.99833014928754	pulse	1.0	t		26.0	female	white	4.854755272582572	neutral	027	sub-04	1.0	5.0	027_neutral	0.0	72.80544911045399	
8.0	49.698300658250446	pulse	1.0	t		26.0	female	white	4.854755272582572	neutral	027	sub-04	1.0	5.0	027_neutral	0.0	73.5054196194169	
8.0	50.398278713538275	pulse	1.0	t		26.0	female	white	4.854755272582572	neutral	027	sub-04	1.0	5.0	027_neutral	0.0	74.20539767470473	
9.0	51.01491334857292	face	0.0		146	27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	74.82203230973937	1.2415306844122824
9.0	51.098280917065495	pulse	0.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	74.90539987823195	
9.0	51.79824538896901	pulse	0.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	75.60536435013546	
9.0	52.2564440329852	fix	1.0		236	27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	76.06356299415165	2.008313634910337
9.0	52.498222840550625	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	76.30534180171708	
9.0	53.19824074043299	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	77.00535970159945	
9.0	53.89818046039181	pulse	1.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	77.70529942155827	
9.0	54.26475766789554	rating	2.0		234	27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	78.07187662906199	1.991596412900435
9.0	54.598216169600164	pulse	2.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	78.40533513076662	
9.0	55.048154606683966	response	2.0	b		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	78.85527356785042	
9.0	55.29811815793619	pulse	2.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	79.10523711910264	
9.0	55.998123681845755	pulse	2.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	79.8052426430122	
9.0	56.25635408079597	fix	3.0		444	27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	80.06347304196242	3.766539053285669
9.0	56.69810777419298	pulse	3.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	80.50522673535943	
9.0	57.39813291854716	pulse	3.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	81.20525187971361	
9.0	58.09808984412575	pulse	3.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	81.9052088052922	
9.0	58.79806125864798	pulse	3.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	82.60518021981443	
9.0	59.49802542869929	pulse	3.0	t		27.0	male	black	3.5523278949462798	smiling	042	sub-04	1.0	5.0	042_smiling	1.0	83.30514438986575	
10.0	60.02289313408164	face	0.0		145	47.0	male	east_asian	2.171110226820533	neutral	024	sub-04	1.0	5.0	024_neutral	0.0	83.8300120952481	1.2333245091649587
10.0	60.198032160020375	pulse	0.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-04	1.0	5.0	024_neutral	0.0	84.00515112118683	
10.0	60.89800297083639	pulse	0.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-04	1.0	5.0	024_neutral	0.0	84.70512193200284	
10.0	61.2562176432466	fix	1.0		445	47.0	male	east_asian	2.171110226820533	neutral	024	sub-04	1.0	5.0	024_neutral	0.0	85.06333660441305	3.758333783596754
10.0	61.59799400580323	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-04	1.0	5.0	024_neutral	0.0	85.40511296696968	
10.0	62.29796330735462	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-04	1.0	5.0	024_neutral	0.0	86.10508226852107	
10.0	62.99794287190798	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-04	1.0	5.0	024_neutral	0.0	86.80506183307443	
10.0	63.69795443287694	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-04	1.0	5.0	024_neutral	0.0	87.5050733940434	
10.0	64.39789294542425	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	neutral	024	sub-04	1.0	5.0	024_neutral	0.0	88.2050119065907	
11.0	65.01455142684335	face	0.0		146	23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	88.8216703880098	1.2415189121466028
11.0	65.09788820633185	pulse	0.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	88.9050071674983	
11.0	65.79785690417702	pulse	0.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	89.60497586534348	
11.0	66.25607033898996	fix	1.0		237	23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	90.06318930015641	1.999950194257508
11.0	66.50618692970511	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	90.31330589087156	
11.0	67.19781542957753	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	91.00493439074398	
11.0	67.89780133304248	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	91.70492029420893	
11.0	68.25602053324747	rating	2.0		235	23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	92.06313949441392	1.999955023905386
11.0	68.59779206615622	pulse	2.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	92.40491102732267	
11.0	69.10929221210245	response	2.0	e		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	92.9164111732689	
11.0	69.29777585665124	pulse	2.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	93.1048948178177	
11.0	69.99774093226097	pulse	2.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	93.80485989342742	
11.0	70.25597555715285	fix	3.0		445	23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	94.0630945183193	3.7665514292584703
11.0	70.69774555061122	pulse	3.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	94.50486451177767	
11.0	71.39772239848753	pulse	3.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	95.20484135965398	
11.0	72.09770166118687	pulse	3.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	95.90482062235333	
11.0	72.80601357553587	pulse	3.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	96.61313253670232	
11.0	73.49765807361655	pulse	3.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-04	1.0	5.0	141_smiling	1.0	97.304777034783	
12.0	74.02252698641132	face	0.0		145	24.0	female	east_asian	2.9076800636689217	neutral	034	sub-04	1.0	5.0	034_neutral	0.0	97.82964594757777	1.2333124350452636
12.0	74.19764850487627	pulse	0.0	t		24.0	female	east_asian	2.9076800636689217	neutral	034	sub-04	1.0	5.0	034_neutral	0.0	98.00476746604272	
