trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.05487023189289175	fix	0.0		714												29.91170437967594	5.966281814172362
-1.0	0.7047551806272168	pulse	0.0	t													30.561589328410264	
-1.0	1.4047208599431542	pulse	0.0	t													31.2615550077262	
-1.0	2.1047109893506786	pulse	0.0	t													31.961545137133726	
-1.0	2.8046947798447945	pulse	0.0	t													32.66152892762784	
-1.0	3.5046637795430797	pulse	0.0	t													33.36149792732613	
-1.0	4.204651795979771	pulse	0.0	t													34.06148594376282	
-1.0	4.904625625325934	pulse	0.0	t													34.76145977310898	
-1.0	5.604607604703233	pulse	0.0	t													35.46144175248628	
0.0	6.021152046065254	face	0.0		144	22.0	female	white	4.614007162753682	neutral	009	sub-04	1.0	3.0	009_neutral	0.0	35.8779861938483	1.2333039831610222
0.0	6.304607091552498	pulse	0.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-04	1.0	3.0	009_neutral	0.0	36.161441239335545	
0.0	7.004576996810101	pulse	0.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-04	1.0	3.0	009_neutral	0.0	36.86141114459315	
0.0	7.254456029226276	fix	1.0		444	22.0	female	white	4.614007162753682	neutral	009	sub-04	1.0	3.0	009_neutral	0.0	37.11129017700932	3.7582112312857134
0.0	7.704554448392628	pulse	1.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-04	1.0	3.0	009_neutral	0.0	37.561388596175675	
0.0	8.404538842592956	pulse	1.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-04	1.0	3.0	009_neutral	0.0	38.261372990376	
0.0	9.10451569046927	pulse	1.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-04	1.0	3.0	009_neutral	0.0	38.96134983825232	
0.0	9.804503405052856	pulse	1.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-04	1.0	3.0	009_neutral	0.0	39.6613375528359	
0.0	10.504477234399019	pulse	1.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-04	1.0	3.0	009_neutral	0.0	40.361311382182066	
1.0	11.01266726051199	face	0.0		146	23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	3.0	141_neutral	0.0	40.86950140829504	1.2416547459897629
1.0	11.204470684188891	pulse	0.0	t		23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	3.0	141_neutral	0.0	41.06130483197194	
1.0	11.904445720947479	pulse	0.0	t		23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	3.0	141_neutral	0.0	41.761279868730526	
1.0	12.254322006501752	fix	1.0		444	23.0	male	white	2.6275368085953046	neutral	141	sub-04	1.0	3.0	141_neutral	0.0	42.1111561542848	3.7582082127555623
