trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.05727845894671191	baseline	0.0		701		baseline	0.0	29.580938291520397	5.849533226819403
0.0	0.7070462873216457	pulse	0.0	t			baseline	0.0	30.23070611989533	
0.0	1.4070164942522752	pulse	0.0	t			baseline	0.0	30.93067632682596	
0.0	2.10701235884153	pulse	0.0	t			baseline	0.0	31.630672191415215	
0.0	2.806988904722857	pulse	0.0	t			baseline	0.0	32.33064873729654	
0.0	3.5069889952792437	pulse	0.0	t			baseline	0.0	33.03064882785293	
0.0	4.2069582966460075	pulse	0.0	t			baseline	0.0	33.73061812921969	
0.0	4.906943596316523	pulse	0.0	t			baseline	0.0	34.43060342889021	
0.0	5.606923160746192	pulse	0.0	t			baseline	0.0	35.13058299331988	
0.0	5.906811685766115	ISI	1.0		7		baseline	0.0	35.4304715183398	0.12501558325402584
1.0	6.031827269020141	car	0.0		45	object	car-20.jpg	0.0	35.555487101593826	0.3749226874379019
1.0	6.306866804453421	pulse	0.0	t		object	car-20.jpg	0.0	35.830526637027106	
1.0	6.406749956458043	ISI	1.0		234	object	car-20.jpg	0.0	35.93040978903173	2.016658461246152
1.0	7.006857235655843	pulse	1.0	t		object	car-20.jpg	0.0	36.53051706822953	
1.0	7.7068413279075685	pulse	1.0	t		object	car-20.jpg	0.0	37.23050116048125	
2.0	8.423408417704195	car	0.0		45	object	car-143.jpg	0.0	37.94706825027788	0.38329553608127753
2.0	8.413157126596161	pulse	0.0	t		object	car-143.jpg	0.0	37.936816959169846	
2.0	8.806703953785473	ISI	1.0		233	object	car-143.jpg	0.0	38.33036378635916	2.016658763101077
2.0	9.106815851361716	pulse	1.0	t		object	car-143.jpg	0.0	38.6304756839354	
2.0	9.806804773290423	pulse	1.0	t		object	car-143.jpg	0.0	39.33046460586411	
2.0	10.506777395059544	pulse	1.0	t		object	car-143.jpg	0.0	40.03043722763323	
3.0	10.82336271688655	adult	0.0		46	face	adult-83.jpg	0.0	40.347022549460235	0.38329131011323625
3.0	11.206654026999786	ISI	1.0		230	face	adult-83.jpg	0.0	40.73031385957347	2.016677176245139
3.0	11.28126710196193	pulse	1.0	t		face	adult-83.jpg	0.0	40.804926934535615	
3.0	11.906749201820276	pulse	1.0	t		face	adult-83.jpg	0.0	41.43040903439396	
3.0	12.60680694664552	pulse	1.0	t		face	adult-83.jpg	0.0	42.130466779219205	
4.0	13.223331203244925	number	0.0		46	character	number-109.jpg	0.0	42.74699103581861	0.38327259511515877
4.0	13.306733384628387	pulse	0.0	t		character	number-109.jpg	0.0	42.83039321720207	
4.0	13.606603798360084	ISI	1.0		233	character	number-109.jpg	0.0	43.13026363093377	2.0166572538273613
4.0	14.006712345349115	pulse	1.0	t		character	number-109.jpg	0.0	43.5303721779228	
4.0	14.70669523018114	pulse	1.0	t		character	number-109.jpg	0.0	44.230355062754825	
4.0	15.406685359528637	pulse	1.0	t		character	number-109.jpg	0.0	44.93034519210232	
5.0	15.623261052187445	limb	0.0		46	body	limb-94.jpg	0.0	45.14692088476113	0.38328165075927245
5.0	16.006542702946717	ISI	1.0		233	body	limb-94.jpg	0.0	45.5302025355204	2.016650009312798
5.0	16.106692694600497	pulse	1.0	t		body	limb-94.jpg	0.0	45.63035252717418	
5.0	16.806646299516615	pulse	1.0	t		body	limb-94.jpg	0.0	46.3303061320903	
5.0	17.50663461773547	pulse	1.0	t		body	limb-94.jpg	0.0	47.03029445030916	
6.0	18.023192712259515	house	0.0		46	place	house-113.jpg	0.0	47.5468525448332	0.38330911954653857
6.0	18.206625048938804	pulse	0.0	t		place	house-113.jpg	0.0	47.73028488151249	
6.0	18.406501831806054	ISI	1.0		233	place	house-113.jpg	0.0	47.93016166437974	2.0166786855188548
6.0	18.906608839335604	pulse	1.0	t		place	house-113.jpg	0.0	48.43026867190929	
6.0	19.606696467785696	pulse	1.0	t		place	house-113.jpg	0.0	49.13035630035938	
6.0	20.306672409958082	pulse	1.0	t		place	house-113.jpg	0.0	49.83033224253177	
7.0	20.42318051732491	number	0.0		46	character	number-93.jpg	0.0	49.946840349898594	0.3833227030136186
7.0	20.806503220338527	ISI	1.0		353	character	number-93.jpg	0.0	50.33016305291221	3.016602316252829
7.0	21.00664895583941	pulse	1.0	t		character	number-93.jpg	0.0	50.530308788413095	
7.0	21.706614031238132	pulse	1.0	t		character	number-93.jpg	0.0	51.23027386381182	
7.0	22.40660838655276	pulse	1.0	t		character	number-93.jpg	0.0	51.93026821912645	
7.0	23.106581913886657	pulse	1.0	t		character	number-93.jpg	0.0	52.63024174646034	
8.0	23.823105536591356	car	0.0		45	object	car-79.jpg	0.0	53.34676536916504	0.3833070065629727
8.0	23.813473953401626	pulse	0.0	t		object	car-79.jpg	0.0	53.33713378597531	
8.0	24.20641254315433	ISI	1.0		473	object	car-79.jpg	0.0	53.730072375728014	4.016603825526545
8.0	24.506567002258635	pulse	1.0	t		object	car-79.jpg	0.0	54.03022683483232	
8.0	25.20653992588268	pulse	1.0	t		object	car-79.jpg	0.0	54.730199758456365	
8.0	25.90653609232686	pulse	1.0	t		object	car-79.jpg	0.0	55.430195924900545	
8.0	26.60651988272366	pulse	1.0	t		object	car-79.jpg	0.0	56.130179715297345	
8.0	27.306496126750062	pulse	1.0	t		object	car-79.jpg	0.0	56.83015595932375	
8.0	28.00648384125998	pulse	1.0	t		object	car-79.jpg	0.0	57.53014367383366	
9.0	28.223016368680874	number	0.0		46	character	number-134.jpg	0.0	57.74667620125456	0.383303384305691
9.0	28.606319752986565	ISI	1.0		593	character	number-134.jpg	0.0	58.12997958556025	5.016581790125201
9.0	28.706475781736117	pulse	1.0	t		character	number-134.jpg	0.0	58.2301356143098	
9.0	29.406449309070013	pulse	1.0	t		character	number-134.jpg	0.0	58.9301091416437	
9.0	30.106445173659267	pulse	1.0	t		character	number-134.jpg	0.0	59.63010500623295	
9.0	30.80642624736265	pulse	1.0	t		character	number-134.jpg	0.0	60.330086079936336	
9.0	31.50642241380592	pulse	1.0	t		character	number-134.jpg	0.0	61.03008224637961	
9.0	32.206392922591476	pulse	1.0	t		character	number-134.jpg	0.0	61.73005275516516	
9.0	32.90637912782677	pulse	1.0	t		character	number-134.jpg	0.0	62.43003896040045	
10.0	33.622901543111766	house	0.0		45	place	house-92.jpg	0.0	63.14656137568545	0.3833067047089571
10.0	33.613195703640486	pulse	0.0	t		place	house-92.jpg	0.0	63.13685553621417	
10.0	34.00620824782072	ISI	1.0		235	place	house-92.jpg	0.0	63.52986808039441	2.016661479794493
10.0	34.30635153829735	pulse	1.0	t		place	house-92.jpg	0.0	63.830011370871034	
10.0	35.00635525111193	pulse	1.0	t		place	house-92.jpg	0.0	64.53001508368561	
10.0	35.70633753223501	pulse	1.0	t		place	house-92.jpg	0.0	65.2299973648087	
11.0	36.022869727615216	house	0.0		46	place	house-12.jpg	0.0	65.5465295601889	0.3832626339071794
11.0	36.406132361522396	ISI	1.0		355	place	house-12.jpg	0.0	65.92979219409608	3.0166134848805086
11.0	36.44243674104291	pulse	1.0	t		place	house-12.jpg	0.0	65.9660965736166	
11.0	37.10622300852083	pulse	1.0	t		place	house-12.jpg	0.0	66.62988284109451	
11.0	37.80621525085189	pulse	1.0	t		place	house-12.jpg	0.0	67.32987508342558	
11.0	38.50619421157171	pulse	1.0	t		place	house-12.jpg	0.0	68.0298540441454	
11.0	39.206188265032324	pulse	1.0	t		place	house-12.jpg	0.0	68.72984809760601	
12.0	39.422745846402904	house	0.0		46	place	house-131.jpg	0.0	68.94640567897659	0.38330730841789773
12.0	39.8060531548208	ISI	1.0		475	place	house-131.jpg	0.0	69.32971298739449	4.016646387054607
12.0	39.90617960179952	pulse	1.0	t		place	house-131.jpg	0.0	69.4298394343732	
12.0	40.60615735510055	pulse	1.0	t		place	house-131.jpg	0.0	70.12981718767423	
