trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	rating_type	onset_abs	duration
-1.0	0.058926194349623984	fix	0.0		713													19.15092773982815	5.957839529836747
-1.0	0.7003945195883716	pulse	0.0	t														19.792396065066896	
-1.0	1.4004008584647636	pulse	0.0	t														20.492402403943288	
-1.0	2.1003438085776907	pulse	0.0	t														21.192345354056215	
-1.0	2.800328716014974	pulse	0.0	t														21.8923302614935	
-1.0	3.5003027568072866	pulse	0.0	t														22.59230430228581	
-1.0	4.200274986491877	pulse	0.0	t														23.2922765319704	
-1.0	4.900260799483021	pulse	0.0	t														23.992262344961546	
-1.0	5.600227293994067	pulse	0.0	t														24.69222883947259	
0.0	6.016765724186371	face	0.0		144	47.0	male	east_asian	2.171110226820533	smiling	024	sub-07	1.0	2.0	024_smiling	0.0		25.108767269664895	1.2332914766261638
0.0	6.3002131069847565	pulse	0.0	t		47.0	male	east_asian	2.171110226820533	smiling	024	sub-07	1.0	2.0	024_smiling	0.0		25.39221465246328	
0.0	7.000187147777069	pulse	0.0	t		47.0	male	east_asian	2.171110226820533	smiling	024	sub-07	1.0	2.0	024_smiling	0.0		26.092188693255594	
0.0	7.250057200812535	fix	1.0		445	47.0	male	east_asian	2.171110226820533	smiling	024	sub-07	1.0	2.0	024_smiling	0.0		26.34205874629106	3.7582089957709286
0.0	7.700160886718095	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	smiling	024	sub-07	1.0	2.0	024_smiling	0.0		26.79216243219662	
0.0	8.400159981164506	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	smiling	024	sub-07	1.0	2.0	024_smiling	0.0		27.49216152664303	
0.0	9.100096894252147	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	smiling	024	sub-07	1.0	2.0	024_smiling	0.0		28.19209843973067	
0.0	9.800086631309568	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	smiling	024	sub-07	1.0	2.0	024_smiling	0.0		28.892088176788093	
0.0	10.500068520234436	pulse	1.0	t		47.0	male	east_asian	2.171110226820533	smiling	024	sub-07	1.0	2.0	024_smiling	0.0		29.59207006571296	
1.0	11.008266196583463	face	0.0		146	31.0	female	west_asian	2.364902506963788	neutral	006	sub-07	1.0	2.0	006_neutral	1.0	trustworthiness	30.100267742061988	1.2416461156271907
1.0	11.200049805456729	pulse	0.0	t		31.0	female	west_asian	2.364902506963788	neutral	006	sub-07	1.0	2.0	006_neutral	1.0	trustworthiness	30.292051350935253	
1.0	11.900034712894012	pulse	0.0	t		31.0	female	west_asian	2.364902506963788	neutral	006	sub-07	1.0	2.0	006_neutral	1.0	trustworthiness	30.992036258372536	
1.0	12.249912312210654	fix	1.0		177	31.0	female	west_asian	2.364902506963788	neutral	006	sub-07	1.0	2.0	006_neutral	1.0	trustworthiness	31.34191385768918	1.5082969854115618
1.0	12.600009961091018	pulse	1.0	t		31.0	female	west_asian	2.364902506963788	neutral	006	sub-07	1.0	2.0	006_neutral	1.0	trustworthiness	31.692011506569543	
1.0	13.299971625981925	pulse	1.0	t		31.0	female	west_asian	2.364902506963788	neutral	006	sub-07	1.0	2.0	006_neutral	1.0	trustworthiness	32.39197317146045	
1.0	13.758209297622216	rating	2.0		293	31.0	female	west_asian	2.364902506963788	neutral	006	sub-07	1.0	2.0	006_neutral	1.0	trustworthiness	32.85021084310074	2.4915557111767157
1.0	13.999966192659485	pulse	2.0	t		31.0	female	west_asian	2.364902506963788	neutral	006	sub-07	1.0	2.0	006_neutral	1.0	trustworthiness	33.09196773813801	
1.0	14.699942346410353	pulse	2.0	t		31.0	female	west_asian	2.364902506963788	neutral	006	sub-07	1.0	2.0	006_neutral	1.0	trustworthiness	33.79194389188888	
1.0	15.38630651787389	response	2.0	b		31.0	female	west_asian	2.364902506963788	neutral	006	sub-07	1.0	2.0	006_neutral	1.0	trustworthiness	34.478308063352415	
