trial_nr	onset	event_type	phase	response	nr_frames	rating_type	face_id	repetition	session	rating	onset_abs	duration
0.0	0.006786018406273797	cue	0.0		480						1224.608543543145	4.0005065138830105
0.0	4.007292532289284	fix	1.0		119						1228.609050057028	1.0167907243449008
0.0	5.024083256634185	face	0.0		146	attractiveness	024	1.0	2		1229.625840781373	1.2753805570537224
0.0	6.2994638136879075	rating	1.0		183	attractiveness	024	1.0	2		1230.9012213384267	1.5332423137733713
0.0	7.832706127461279	fix	2.0		60	attractiveness	024	1.0	2	-2.05	1232.4344636522	0.5167513321648585
1.0	8.349457459626137	face	0.0		147	attractiveness	062	1.0	2		1232.951214984365	1.2334609478566563
1.0	9.582918407482794	rating	1.0		72	attractiveness	062	1.0	2		1234.1846759322216	0.6084080099244602
1.0	10.191326417407254	fix	2.0		60	attractiveness	062	1.0	2	-1.29	1234.793083942146	0.5167440876248293
2.0	10.708070505032083	face	0.0		147	attractiveness	066	1.0	2		1235.3098280297709	1.2334585330245318
2.0	11.941529038056615	rating	1.0		58	attractiveness	066	1.0	2		1236.5432865627954	0.4917235689936206
2.0	12.433252607050235	fix	2.0		60	attractiveness	066	1.0	2	0.7400000000000002	1237.035010131789	0.5167570674238959
3.0	12.950009674474131	face	0.0		147	attractiveness	006	1.0	2		1237.551767199213	1.2334527977654943
3.0	14.183462472239626	rating	1.0		63	attractiveness	006	1.0	2		1238.7852199969784	0.5333947509061545
3.0	14.71685722314578	fix	2.0		60	attractiveness	006	1.0	2	-0.6499999999999999	1239.3186147478846	0.516754350726842
4.0	15.233611573872622	face	0.0		147	attractiveness	092	1.0	2		1239.8353690986114	1.2334639664186398
4.0	16.467075540291262	rating	1.0		85	attractiveness	092	1.0	2		1241.06883306503	0.7167467439576285
4.0	17.18382228424889	fix	2.0		60	attractiveness	092	1.0	2	-0.9500000000000002	1241.7855798089877	0.5167555581429042
5.0	17.700577842391795	face	0.0		147	attractiveness	064	1.0	2		1242.3023353671306	1.2334470625064569
5.0	18.93402490489825	rating	1.0		49	attractiveness	064	1.0	2		1243.535782429637	0.41671664894965943
5.0	19.35074155384791	fix	2.0		60	attractiveness	064	1.0	2	0.1299999999999999	1243.9524990785867	0.5167498228838667
6.0	19.867491376731778	face	0.0		147	attractiveness	005	1.0	2		1244.4692489014706	1.2334567218931625
6.0	21.10094809862494	rating	1.0		153	attractiveness	005	1.0	2		1245.7027056233637	1.2835312651586719
6.0	22.384479363783612	fix	2.0		60	attractiveness	005	1.0	2	-3.78	1246.9862368885224	0.5167148076143349
7.0	22.901194171397947	face	0.0		147	attractiveness	034	1.0	2		1247.5029516961367	1.2334561181778554
7.0	24.134650289575802	rating	1.0		60	attractiveness	034	1.0	2		1248.7364078143146	0.5083847972273361
