11.6775 	WARNING 	Actual framerate: 119.97852 (1 frame = 0.00833)
11.6850 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='deg', vertices=ndarray(...), win=Window(...))
11.6867 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=None, interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='deg', win=Window(...))
11.8033 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='deg', win=Window(...), wrapWidth=500)
57.2404 	DATA 	Keypress: t
57.2406 	EXP 	window1: recordFrameIntervals = True
57.3178 	WARNING 	t of last frame was 16.42ms (=1/60)
57.9429 	DATA 	Keypress: t
58.6429 	DATA 	Keypress: t
59.3428 	DATA 	Keypress: t
60.0428 	DATA 	Keypress: t
60.7428 	DATA 	Keypress: t
61.4428 	DATA 	Keypress: t
62.1428 	DATA 	Keypress: t
62.8427 	DATA 	Keypress: t
63.2010 	WARNING 	t of last frame was 58.33ms (=1/17)
63.2010 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
63.2010 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-64.jpg'
63.2681 	WARNING 	t of last frame was 33.78ms (=1/29)
63.5427 	DATA 	Keypress: t
63.6759 	WARNING 	t of last frame was 33.31ms (=1/30)
63.6759 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
63.6759 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-1.jpg'
64.2427 	DATA 	Keypress: t
64.9427 	DATA 	Keypress: t
65.6426 	DATA 	Keypress: t
66.3426 	DATA 	Keypress: t
66.6634 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
67.0979 	DATA 	Keypress: t
67.1008 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
67.1008 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-41.jpg'
67.7426 	DATA 	Keypress: t
68.4425 	DATA 	Keypress: t
69.1425 	DATA 	Keypress: t
69.8426 	DATA 	Keypress: t
70.4840 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
70.4840 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-64.jpg'
70.5425 	DATA 	Keypress: t
71.2425 	DATA 	Keypress: t
71.9425 	DATA 	Keypress: t
72.6424 	DATA 	Keypress: t
72.9006 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
72.9006 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-115.jpg'
73.3424 	DATA 	Keypress: t
74.0424 	DATA 	Keypress: t
74.7424 	DATA 	Keypress: t
75.2839 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
75.2839 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-15.jpg'
75.4424 	DATA 	Keypress: t
76.1424 	DATA 	Keypress: t
76.8424 	DATA 	Keypress: t
77.5423 	DATA 	Keypress: t
77.6838 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
77.6838 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-72.jpg'
78.2423 	DATA 	Keypress: t
78.9423 	DATA 	Keypress: t
79.6506 	DATA 	Keypress: t
80.0838 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
80.0838 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-36.jpg'
80.3422 	DATA 	Keypress: t
81.0422 	DATA 	Keypress: t
81.7422 	DATA 	Keypress: t
82.4745 	DATA 	Keypress: t
82.4837 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
82.4837 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-122.jpg'
83.1422 	DATA 	Keypress: t
83.8422 	DATA 	Keypress: t
84.5422 	DATA 	Keypress: t
85.2422 	DATA 	Keypress: t
85.8753 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
85.8753 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-5.jpg'
85.9421 	DATA 	Keypress: t
86.6421 	DATA 	Keypress: t
87.3420 	DATA 	Keypress: t
88.0420 	DATA 	Keypress: t
88.3002 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
88.3002 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-129.jpg'
88.7420 	DATA 	Keypress: t
89.4420 	DATA 	Keypress: t
90.1420 	DATA 	Keypress: t
90.6751 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
90.6751 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-97.jpg'
90.8420 	DATA 	Keypress: t
91.5420 	DATA 	Keypress: t
92.2420 	DATA 	Keypress: t
92.9419 	DATA 	Keypress: t
93.1084 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
