trial_nr	onset	event_type	phase	response	nr_frames	rating_type	face_id	repetition	session	rating	onset_abs	duration
0.0	0.009704848953106193	cue	0.0		479						789.8344431431261	3.9920839269759654
0.0	4.001788775929072	fix	1.0		120						793.8265270701021	1.0251376445871756
0.0	5.026926420516247	face	0.0		146	attractiveness	005	1.0	2		794.8516647146893	1.2753595059284635
0.0	6.302285926444711	rating	1.0		232	attractiveness	005	1.0	2		796.1270242206177	1.9416236024244427
0.0	8.243909528869153	fix	2.0		60	attractiveness	005	1.0	2	-2.63	798.0686478230422	0.5167425321774317
1.0	8.760652061046585	face	0.0		147	attractiveness	038	1.0	2		798.5853903552196	1.2334422013475432
1.0	9.994094262394128	rating	1.0		213	attractiveness	038	1.0	2		799.8188325565671	1.7835194755016346
1.0	11.777613737895763	fix	2.0		60	attractiveness	038	1.0	2	-3.12	801.6023520320688	0.516746758107729
2.0	12.294360496003492	face	0.0		147	attractiveness	061	1.0	2		802.1190987901765	1.2334412957909535
2.0	13.527801791794445	rating	1.0		158	attractiveness	061	1.0	2		803.3525400859675	1.3167965637151156
2.0	14.84459835550956	fix	2.0		60	attractiveness	061	1.0	2	-0.7799999999999998	804.6693366496826	0.5167521914465851
3.0	15.361350546956146	face	0.0		147	attractiveness	039	1.0	2		805.1860888411292	1.2334422013475432
3.0	16.59479274830369	rating	1.0		69	attractiveness	039	1.0	2		806.4195310424767	0.5750594648764036
3.0	17.169852213180093	fix	2.0		60	attractiveness	039	1.0	2	0.17999999999999972	806.9945905073531	0.5167446451425803
4.0	17.686596858322673	face	0.0		147	attractiveness	070	1.0	2		807.5113351524957	1.2334406920867877
4.0	18.92003755040946	rating	1.0		111	attractiveness	070	1.0	2		808.7447758445825	0.9250990075099708
4.0	19.84513655791943	fix	2.0		60	attractiveness	070	1.0	2	-0.8500000000000001	809.6698748520924	0.5167793581415481
5.0	20.36191591606098	face	0.0		147	attractiveness	091	1.0	2		810.186654210234	1.233407790200772
5.0	21.595323706261752	rating	1.0		117	attractiveness	091	1.0	2		811.4200620004348	0.9751011204750739
5.0	22.570424826736826	fix	2.0		60	attractiveness	091	1.0	2	0.7400000000000002	812.3951631209098	0.516743739586218
6.0	23.087168566323044	face	0.0		147	attractiveness	126	1.0	2		812.9119068604961	1.2334449180168576
6.0	24.3206134843399	rating	1.0		159	attractiveness	126	1.0	2		814.1453517785129	1.3251367390307678
6.0	25.64575022337067	fix	2.0		60	attractiveness	126	1.0	2	0.9500000000000002	815.4704885175437	0.5167428340296283
7.0	26.162493057400297	face	0.0		147	attractiveness	117	1.0	2		815.9872313515733	1.2334494457993515
7.0	27.39594250319965	rating	1.0		116	attractiveness	117	1.0	2		817.2206807973727	0.975105044553402
7.0	28.37104754775305	fix	2.0		60	attractiveness	117	1.0	2	0.4400000000000004	818.1957858419261	0.5167380043949379
8.0	28.88778555214799	face	0.0		147	attractiveness	092	1.0	2		818.712523846321	1.2334488420951857
8.0	30.121234394243174	rating	1.0		87	attractiveness	092	1.0	2		819.9459726884162	0.725069124145648
8.0	30.846303518388822	fix	2.0		60	attractiveness	092	1.0	2	-0.5299999999999998	820.6710418125618	0.5167434377340214
9.0	31.363046956122844	face	0.0		147	attractiveness	101	1.0	2		821.1877852502959	1.2334425031995124
9.0	32.596489459322356	rating	1.0		226	attractiveness	101	1.0	2		822.4212277534954	1.8835306440319073
9.0	34.48002010335426	fix	2.0		60	attractiveness	101	1.0	2	1.4000000000000004	824.3047583975273	0.5167479655162879
10.0	34.99676806887055	face	0.0		147	attractiveness	030	1.0	2		824.8215063630436	1.233439786530198
10.0	36.23020785540075	rating	1.0		123	attractiveness	030	1.0	2		826.0549461495738	1.0251059501099462
