trial_nr	onset	event_type	phase	response	nr_frames	rating_type	face_id	repetition	session	rating	onset_abs	duration
0.0	0.008017773005121853	cue	0.0		479.0						899.3722665105124	3.9920739897788735
0.0	4.000091762783995	fix	1.0		120.0						903.3643405002913	1.0251276076160138
0.0	5.025219370400009	face	0.0		146.0	attractiveness	130	1.0	2		904.3894681079073	1.2753227544526453
0.0	6.3005421248526545	rating	1.0		181.0	attractiveness	130	1.0	2		905.66479086236	1.516611176346487
0.0	7.817153301199141	fix	2.0		60.0	attractiveness	130	1.0	2	0.5800000000000001	907.1814020387064	0.5167424816390849
1.0	8.333895782838226	face	0.0		147.0	attractiveness	024	1.0	2		907.6981445203455	1.233440892996441
1.0	9.567336675834667	rating	1.0		94.0	attractiveness	024	1.0	2		908.931585413342	0.7917431608038896
1.0	10.359079836638557	fix	2.0		60.0	attractiveness	024	1.0	2	1.9100000000000001	909.7233285741459	0.5167427834931004
2.0	10.875822620131657	face	0.0		147.0	attractiveness	044	1.0	2		910.240071357639	1.2334411948468187
2.0	12.109263814978476	rating	1.0		74.0	attractiveness	044	1.0	2		911.4735125524858	0.6167285964838811
2.0	12.725992411462357	fix	2.0		60.0	attractiveness	044	1.0	2	0.9500000000000002	912.0902411489697	0.5167820241513255
3.0	13.242774435613683	face	0.0		147.0	attractiveness	141	1.0	2		912.607023173121	1.233399539374659
3.0	14.476173974988342	rating	1.0		193.0	attractiveness	141	1.0	2		913.8404227124956	1.6168315277609508
3.0	16.093005502749293	fix	2.0		60.0	attractiveness	141	1.0	2	0.2999999999999998	915.4572542402566	0.5167458020041522
4.0	16.609751304753445	face	0.0		147.0	attractiveness	036	1.0	2		915.9740000422607	1.233438780036522
4.0	17.843190084789967	rating	1.0		56.0	attractiveness	036	1.0	2		917.2074388222973	0.47504625870715245
4.0	18.31823634349712	fix	2.0		60.0	attractiveness	036	1.0	2	-0.56	917.6824850810044	0.516740972383559
5.0	18.83497731588068	face	0.0		147.0	attractiveness	030	1.0	2		918.199226053388	1.2334411948468187
5.0	20.068418510727497	rating	1.0		78.0	attractiveness	030	1.0	2		919.4326672482348	0.6584000676157302
5.0	20.726818578343227	fix	2.0		60.0	attractiveness	030	1.0	2	1.5700000000000003	920.0910673158505	0.5167403686791658
6.0	21.243558947022393	face	0.0		147.0	attractiveness	137	1.0	2		920.6078076845297	1.2334414967008343
6.0	22.477000443723227	rating	1.0		68.0	attractiveness	137	1.0	2		921.8412491812305	0.5667233140848111
6.0	23.04372375780804	fix	2.0		60.0	attractiveness	137	1.0	2	-0.04999999999999982	922.4079724953153	0.5167442927486263
7.0	23.560468050556665	face	0.0		147.0	attractiveness	070	1.0	2		922.924716788064	1.2334369689306186
7.0	24.793905019487283	rating	1.0		48.0	attractiveness	070	1.0	2		924.1581537569946	0.40003984436407336
7.0	25.193944863851357	fix	2.0		60.0	attractiveness	070	1.0	2	-1.33	924.5581936013587	0.5167418779383297
8.0	25.710686741789686	face	0.0		147.0	attractiveness	034	1.0	2		925.074935479297	1.2334421004015894
8.0	26.944128842191276	rating	1.0		38.0	attractiveness	034	1.0	2		926.3083775796986	0.3167017317209684
8.0	27.260830573912244	fix	2.0		60.0	attractiveness	034	1.0	2	0.0	926.6250793114195	0.5167394631280331
9.0	27.777570037040277	face	0.0		147.0	attractiveness	082	1.0	2		927.1418187745476	1.2334393837372772
9.0	29.011009420777555	rating	1.0		91.0	attractiveness	082	1.0	2		928.3752581582849	0.7584109342606098
9.0	29.769420355038164	fix	2.0		60.0	attractiveness	082	1.0	2	-0.18000000000000016	929.1336690925455	0.5167385575732624
10.0	30.286158912611427	face	0.0		147.0	attractiveness	100	1.0	2		929.6504076501187	1.2334411948504567
10.0	31.519600107461883	rating	1.0		91.0	attractiveness	100	1.0	2		930.8838488449692	0.7584118398117425
10.0	32.278011947273626	fix	2.0		60.0	attractiveness	100	1.0	2	1.25	931.6422606847809	0.516743085343478
11.0	32.794755032617104	face	0.0		147.0	attractiveness	064	1.0	2		932.1590037701244	1.2334396855912928
11.0	34.0281947182084	rating	1.0		71.0	attractiveness	064	1.0	2		933.3924434557157	0.6000585591427807
11.0	34.62825327735118	fix	2.0		60.0	attractiveness	064	1.0	2	-0.08000000000000007	933.9925020148585	0.5167421797887073
12.0	35.144995457139885	face	0.0		147.0	attractiveness	087	1.0	2		934.5092441946472	1.2334405911460635
12.0	36.37843604828595	rating	1.0		81.0	attractiveness	087	1.0	2		935.7426847857932	0.6834030106656428
12.0	37.06183905895159	fix	2.0		60.0	attractiveness	087	1.0	2	-0.2200000000000002	936.4260877964589	0.5167406705295434
13.0	37.578579729481135	face	0.0		147.0	attractiveness	061	1.0	2		936.9428284669884	1.2334421004015894
13.0	38.812021829882724	rating	1.0		56.0	attractiveness	061	1.0	2		938.17627056739	0.4667133529947023
