trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.056598340231175825	baseline	0.0		41.0		baseline	0.0	94.81369452659055	0.34975886474330764
0.0	0.40635720497448347	ISI	1.0		11.0		baseline	0.0	95.16345339133386	0.09999000866628194
1.0	0.5063472136407654	baseline	0.0		48.0		baseline	0.0	95.26344340000014	0.39998840884527453
1.0	0.7064564240499749	pulse	0.0	t			baseline	0.0	95.46355261040935	
1.0	0.9063356224860399	ISI	1.0		11.0		baseline	0.0	95.66343180884542	0.10000570502143091
2.0	1.0063413275074709	baseline	0.0		48.0		baseline	0.0	95.76343751386685	0.3999678828422475
2.0	1.4063092103497183	ISI	1.0		11.0		baseline	0.0	96.1634053967091	0.09999664943188691
2.0	1.4108213087683907	pulse	1.0	t			baseline	0.0	96.16791749512777	
3.0	1.5063058597816052	baseline	0.0		48.0		baseline	0.0	96.26340204614098	0.39998116437345743
3.0	1.9062870241550627	ISI	1.0		11.0		baseline	0.0	96.66338321051444	0.10000661058074911
4.0	2.006293634735812	baseline	0.0		48.0		baseline	0.0	96.76338982109519	0.39998659772754763
4.0	2.106399554948439	pulse	0.0	t			baseline	0.0	96.86349574130782	
4.0	2.4062802324633594	ISI	1.0		11.0		baseline	0.0	97.16337641882274	0.09999091422469064
5.0	2.50627114668805	baseline	0.0		48.0		baseline	0.0	97.26336733304743	0.39998810699216847
5.0	2.806375195412329	pulse	0.0	t			baseline	0.0	97.5634713817717	
5.0	2.9062592536802185	ISI	1.0		11.0		baseline	0.0	97.6633554400396	0.10004554961597023
6.0	3.0063048032961888	baseline	0.0		48.0		baseline	0.0	97.76340098965557	0.3999494698100534
6.0	3.406254273106242	ISI	1.0		11.0		baseline	0.0	98.16335045946562	0.0999894049600698
7.0	3.506243678066312	baseline	0.0		47.0		baseline	0.0	98.26333986442569	0.39998901255148667
7.0	3.5104439623519283	pulse	0.0	t			baseline	0.0	98.2675401487113	
7.0	3.9062326906177987	ISI	1.0		11.0		baseline	0.0	98.66332887697718	0.0999957438734782
8.0	4.006228434491277	baseline	0.0		48.0		baseline	0.0	98.76332462085065	0.39999112552141014
8.0	4.2063476060493485	pulse	0.0	t			baseline	0.0	98.96344379240873	
8.0	4.406219560012687	ISI	1.0		11.0		baseline	0.0	99.16331574637206	0.10000510131612828
9.0	4.506224661328815	baseline	0.0		48.0		baseline	0.0	99.26332084768819	0.39998267363807827
9.0	4.9062073349668935	ISI	1.0		11.0		baseline	0.0	99.66330352132627	0.10000329019749188
9.0	4.910745392742683	pulse	1.0	t			baseline	0.0	99.66784157910206	
10.0	5.006210625164385	baseline	0.0		48.0		baseline	0.0	99.76330681152376	0.39999172922853177
10.0	5.406202354392917	ISI	1.0		11.0		baseline	0.0	100.1632985407523	0.09998638643082813
11.0	5.506188740823745	baseline	0.0		48.0		baseline	0.0	100.26328492718312	0.3999980681401212
11.0	5.606313074067657	pulse	0.0	t			baseline	0.0	100.36340926042703	
11.0	5.9061868089638665	ISI	1.0		7.0		baseline	0.0	100.66328299532324	0.13333872644034273
12.0	6.039525535404209	adult	0.0		44.0	face	adult-64.jpg	0.0	100.79662172176359	0.3666245984222769
12.0	6.306278149677382	pulse	0.0	t		face	adult-64.jpg	0.0	101.06337433603676	
12.0	6.406150133826486	ISI	1.0		8.0	face	adult-64.jpg	0.0	101.16324632018586	0.11667674352520407
13.0	6.52282687735169	adult	0.0		46.0	face	adult-31.jpg	0.0	101.27992306371107	0.3832886943082485
13.0	6.906115571659939	ISI	1.0		7.0	face	adult-31.jpg	0.0	101.66321175801932	0.11667221573043207
14.0	7.022787787390371	adult	0.0		45.0	face	adult-92.jpg	0.0	101.77988397374975	0.3833119369874112
14.0	7.014907613366631	pulse	0.0	t		face	adult-92.jpg	0.0	101.77200379972601	
14.0	7.406099724377782	ISI	1.0		8.0	face	adult-92.jpg	0.0	102.16319591073716	0.11667432870217453
15.0	7.5227740530799565	adult	0.0		46.0	face	adult-63.jpg	0.0	102.27987023943933	0.38331586107597104
15.0	7.706194717512517	pulse	0.0	t		face	adult-63.jpg	0.0	102.4632909038719	
15.0	7.9060899141559275	ISI	1.0		7.0	face	adult-63.jpg	0.0	102.6631861005153	0.11668881764489925
16.0	8.022778731800827	adult	0.0		46.0	face	adult-130.jpg	0.0	102.7798749181602	0.3832932221030205
16.0	8.406071953903847	ISI	1.0		7.0	face	adult-130.jpg	0.0	103.16316814026322	0.11667342314194684
16.0	8.438407954912691	pulse	1.0	t		face	adult-130.jpg	0.0	103.19550414127207	
17.0	8.522745377045794	adult	0.0		46.0	face	adult-10.jpg	0.0	103.27984156340517	0.38331284254672937
17.0	8.906058219592524	ISI	1.0		8.0	face	adult-10.jpg	0.0	103.6631544059519	0.11669576026361028
18.0	9.022753979856134	adult	0.0		46.0	face	adult-119.jpg	0.0	103.77985016621551	0.38328205354173406
18.0	9.106177693003701	pulse	0.0	t		face	adult-119.jpg	0.0	103.86327387936308	
18.0	9.406036033397868	ISI	1.0		7.0	face	adult-119.jpg	0.0	104.16313221975724	0.11669998620527622
19.0	9.522736019603144	adult	0.0		46.0	face	adult-89.jpg	0.0	104.27983220596252	0.38329654248536826
19.0	9.806138240818655	pulse	0.0	t		face	adult-89.jpg	0.0	104.56323442717803	
19.0	9.906032562088512	ISI	1.0		7.0	face	adult-89.jpg	0.0	104.66312874844789	0.11669032691042958
20.0	10.022722888998942	adult	0.0		46.0	face	adult-89.jpg	1.0	104.77981907535832	0.3832944295145353
20.0	10.406017318513477	ISI	1.0		7.0	face	adult-89.jpg	1.0	105.16311350487285	0.11668549726164201
20.0	10.447859877429437	response	1.0	b		face	adult-89.jpg	1.0	105.20495606378881	
21.0	10.52270281577512	adult	0.0		45.0	face	adult-53.jpg	0.0	105.2797990021345	0.3832950332207474
21.0	10.514730274737303	pulse	0.0	t		face	adult-53.jpg	0.0	105.27182646109668	
21.0	10.905997848995867	ISI	1.0		7.0	face	adult-53.jpg	0.0	105.66309403535524	0.11669968435217015
22.0	11.022697533348037	adult	0.0		46.0	face	adult-57.jpg	0.0	105.77979371970741	0.3832877887489303
22.0	11.206094653248329	pulse	0.0	t		face	adult-57.jpg	0.0	105.9631908396077	
22.0	11.405985322096967	ISI	1.0		7.0	face	adult-57.jpg	0.0	106.16308150845634	0.11668066761376394
23.0	11.522665989710731	adult	0.0		46.0	face	adult-79.jpg	0.0	106.27976217607011	0.38329382580923266
23.0	11.905959815519964	ISI	1.0		7.0	face	adult-79.jpg	0.0	106.66305600187934	0.11669455285118602
23.0	11.938481757967565	pulse	1.0	t		face	adult-79.jpg	0.0	106.69557794432694	
24.0	12.02265436837115	word	0.0		46.0	character	word-12.jpg	0.0	106.77975055473053	0.38331314439983544
24.0	12.405967512770985	ISI	1.0		4.0	character	word-12.jpg	0.0	107.16306369913036	0.11669153432103485
25.0	12.52265904709202	word	0.0		46.0	character	word-35.jpg	0.0	107.2797552334514	0.3833161629299866
25.0	12.606412081846429	pulse	0.0	t		character	word-35.jpg	0.0	107.3635082682058	
25.0	12.905975210022007	ISI	1.0		7.0	character	word-35.jpg	0.0	107.66307139638138	0.11670028805838228
26.0	13.022675498080389	word	0.0		46.0	character	word-57.jpg	0.0	107.77977168443977	0.3832627349511313
26.0	13.306080134118929	pulse	0.0	t		character	word-57.jpg	0.0	108.0631763204783	
26.0	13.40593823303152	ISI	1.0		7.0	character	word-57.jpg	0.0	108.1630344193909	0.11669062876262615
27.0	13.522628861794146	word	0.0		46.0	character	word-57.jpg	1.0	108.27972504815352	0.38328658133650606
27.0	13.905915443130652	ISI	1.0		7.0	character	word-57.jpg	1.0	108.66301162949003	0.11669394914588338
28.0	14.022609392276536	word	0.0		45.0	character	word-34.jpg	0.0	108.77970557863591	0.38330137213324633
28.0	14.010862783367884	pulse	0.0	t		character	word-34.jpg	0.0	108.76795896972726	
28.0	14.056044440003461	response	0.0	b		character	word-34.jpg	0.0	108.81314062636284	
28.0	14.405910764409782	ISI	1.0		4.0	character	word-34.jpg	0.0	109.16300695076916	0.10833805481706804
29.0	14.51424881922685	word	0.0		47.0	character	word-24.jpg	0.0	109.27134500558623	0.3916352311935043
29.0	14.706007568661335	pulse	0.0	t		character	word-24.jpg	0.0	109.46310375502071	
29.0	14.905884050420354	ISI	1.0		6.0	character	word-24.jpg	0.0	109.66298023677973	0.1083766919991831
30.0	15.014260742419538	word	0.0		47.0	character	word-40.jpg	0.0	109.77135692877891	0.3916168181613102
30.0	15.405877560580848	ISI	1.0		6.0	character	word-40.jpg	0.0	110.16297374694022	0.10836461788039742
30.0	15.447615678364855	pulse	1.0	t		character	word-40.jpg	0.0	110.20471186472423	
31.0	15.514242178461245	word	0.0		47.0	character	word-79.jpg	0.0	110.27133836482062	0.391620440396764
31.0	15.90586261885801	ISI	1.0		3.0	character	word-79.jpg	0.0	110.66295880521739	0.10834258261184004
32.0	16.01420520146985	word	0.0		47.0	character	word-46.jpg	0.0	110.77130138782923	0.39164307937153353
32.0	16.106061781458266	pulse	0.0	t		character	word-46.jpg	0.0	110.86315796781764	
32.0	16.405848280841383	ISI	1.0		6.0	character	word-46.jpg	0.0	111.16294446720076	0.10836582529191219
33.0	16.514214106133295	word	0.0		47.0	character	word-64.jpg	0.0	111.27131029249267	0.3916153088966894
33.0	16.805949280850655	pulse	0.0	t		character	word-64.jpg	0.0	111.56304546721003	
33.0	16.905829415029984	ISI	1.0		6.0	character	word-64.jpg	0.0	111.66292560138936	0.11668610096785414
34.0	17.02251551599784	word	0.0		46.0	character	word-29.jpg	0.0	111.77961170235722	0.38331374810604757
34.0	17.405829264103886	ISI	1.0		6.0	character	word-29.jpg	0.0	112.16292545046326	0.11668670467406628
35.0	17.522515968777952	word	0.0		45.0	character	word-56.jpg	0.0	112.27961215513733	0.38329292024900496
35.0	17.511517351566	pulse	0.0	t		character	word-56.jpg	0.0	112.26861353792538	
35.0	17.905808889026957	ISI	1.0		7.0	character	word-56.jpg	0.0	112.66290507538633	0.11669757138133718
36.0	18.022506460408295	adult	0.0		46.0	face	adult-56.jpg	0.0	112.77960264676767	0.38330227769256453
36.0	18.205913239604342	pulse	0.0	t		face	adult-56.jpg	0.0	112.96300942596372	
36.0	18.40580873810086	ISI	1.0		7.0	face	adult-56.jpg	0.0	113.16290492446024	0.11668730837936891
37.0	18.522496046480228	adult	0.0		46.0	face	adult-42.jpg	0.0	113.2795922328396	0.38328658133741556
37.0	18.905782627817644	ISI	1.0		7.0	face	adult-42.jpg	0.0	113.66287881417702	0.11669787323444325
37.0	18.94059774739162	pulse	1.0	t		face	adult-42.jpg	0.0	113.697693933751	
38.0	19.022480501052087	adult	0.0		46.0	face	adult-1.jpg	0.0	113.77957668741146	0.383315559222865
38.0	19.40579606027495	ISI	1.0		7.0	face	adult-1.jpg	0.0	114.16289224663433	0.11668851579179318
39.0	19.522484576066745	adult	0.0		46.0	face	adult-114.jpg	0.0	114.27958076242612	0.38327752574787155
39.0	19.60597801725453	pulse	0.0	t		face	adult-114.jpg	0.0	114.3630742036139	
39.0	19.905762101814616	ISI	1.0		7.0	face	adult-114.jpg	0.0	114.662858288174	0.11669394914588338
40.0	20.0224560509605	adult	0.0		46.0	face	adult-14.jpg	0.0	114.77955223731988	0.3832917128374902
40.0	20.30589902232805	pulse	0.0	t		face	adult-14.jpg	0.0	115.06299520868743	
40.0	20.40574776379799	ISI	1.0		7.0	face	adult-14.jpg	0.0	115.16284395015737	0.11669093061573221
41.0	20.522438694413722	adult	0.0		46.0	face	adult-23.jpg	0.0	115.2795348807731	0.3832962406322622
41.0	20.905734935045984	ISI	1.0		7.0	face	adult-23.jpg	0.0	115.66283112140536	0.11668610096785414
42.0	21.02242103601384	adult	0.0		45.0	face	adult-129.jpg	0.0	115.77951722237322	0.3833016739863524
42.0	21.014325037105664	pulse	0.0	t		face	adult-129.jpg	0.0	115.77142122346504	
42.0	21.40572271000019	ISI	1.0		5.0	face	adult-129.jpg	0.0	116.16281889635957	0.11668730837936891
43.0	21.52241001837956	adult	0.0		46.0	face	adult-83.jpg	0.0	116.27950620473894	0.38329925916241336
43.0	21.70588773302643	pulse	0.0	t		face	adult-83.jpg	0.0	116.4629839193858	
43.0	21.905709277541973	ISI	1.0		7.0	face	adult-83.jpg	0.0	116.66280546390135	0.11669243988035305
44.0	22.022401717422326	adult	0.0		46.0	face	adult-102.jpg	0.0	116.7794979037817	0.3832853739249913
44.0	22.405687091347318	ISI	1.0		7.0	face	adult-102.jpg	0.0	117.1627832777067	0.11669726952914061
