trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	rating_type	onset_abs	duration
-1.0	0.0604479344228821	fix	0.0		713													66.0595770833038	5.957963699544507
-1.0	0.7019681838996803	pulse	0.0	t														66.70109733278059	
-1.0	1.401945937200253	pulse	0.0	t														67.40107508608116	
-1.0	2.1019315387261486	pulse	0.0	t														68.10106068760706	
-1.0	2.8019159328327987	pulse	0.0	t														68.80104508171371	
-1.0	3.5019009306488442	pulse	0.0	t														69.50103007952976	
-1.0	4.2019076620108535	pulse	0.0	t														70.20103681089176	
-1.0	4.901890546843333	pulse	0.0	t														70.90101969572424	
-1.0	5.601859546354717	pulse	0.0	t														71.60098869523563	
0.0	6.018411633967389	face	0.0		144	40.0	female	west_asian	1.5777954635893354	neutral	038	sub-11	1.0	2.0	038_neutral	0.0		72.0175407828483	1.2333017693822512
0.0	6.301860240620499	pulse	0.0	t		40.0	female	west_asian	1.5777954635893354	neutral	038	sub-11	1.0	2.0	038_neutral	0.0		72.30098938950141	
0.0	7.001830749406054	pulse	0.0	t		40.0	female	west_asian	1.5777954635893354	neutral	038	sub-11	1.0	2.0	038_neutral	0.0		73.00095989828696	
0.0	7.25171340334964	fix	1.0		445	40.0	female	west_asian	1.5777954635893354	neutral	038	sub-11	1.0	2.0	038_neutral	0.0		73.25084255223055	3.758250220127593
0.0	7.701820878754006	pulse	1.0	t		40.0	female	west_asian	1.5777954635893354	neutral	038	sub-11	1.0	2.0	038_neutral	0.0		73.70095002763492	
0.0	8.40180134874754	pulse	1.0	t		40.0	female	west_asian	1.5777954635893354	neutral	038	sub-11	1.0	2.0	038_neutral	0.0		74.40093049762845	
0.0	9.101787855837756	pulse	1.0	t		40.0	female	west_asian	1.5777954635893354	neutral	038	sub-11	1.0	2.0	038_neutral	0.0		75.10091700471867	
0.0	9.801768929541595	pulse	1.0	t		40.0	female	west_asian	1.5777954635893354	neutral	038	sub-11	1.0	2.0	038_neutral	0.0		75.8008980784225	
0.0	10.501769925662302	pulse	1.0	t		40.0	female	west_asian	1.5777954635893354	neutral	038	sub-11	1.0	2.0	038_neutral	0.0		76.50089907454321	
1.0	11.009963623477233	face	0.0		146	19.0	male	white	3.2522881018702745	smiling	018	sub-11	1.0	2.0	018_smiling	0.0		77.00909277235814	1.2416519789148879
1.0	11.20174707525348	pulse	0.0	t		19.0	male	white	3.2522881018702745	smiling	018	sub-11	1.0	2.0	018_smiling	0.0		77.20087622413439	
1.0	11.9017450528263	pulse	0.0	t		19.0	male	white	3.2522881018702745	smiling	018	sub-11	1.0	2.0	018_smiling	0.0		77.90087420170721	
1.0	12.251615602392121	fix	1.0		445	19.0	male	white	3.2522881018702745	smiling	018	sub-11	1.0	2.0	018_smiling	0.0		78.25074475127303	3.7665832239363226
1.0	12.601721900562552	pulse	1.0	t		19.0	male	white	3.2522881018702745	smiling	018	sub-11	1.0	2.0	018_smiling	0.0		78.60085104944346	
1.0	13.30169905015373	pulse	1.0	t		19.0	male	white	3.2522881018702745	smiling	018	sub-11	1.0	2.0	018_smiling	0.0		79.30082819903464	
1.0	14.001689481356152	pulse	1.0	t		19.0	male	white	3.2522881018702745	smiling	018	sub-11	1.0	2.0	018_smiling	0.0		80.00081863023706	
1.0	14.70166844207597	pulse	1.0	t		19.0	male	white	3.2522881018702745	smiling	018	sub-11	1.0	2.0	018_smiling	0.0		80.70079759095688	
1.0	15.401658269568998	pulse	1.0	t		19.0	male	white	3.2522881018702745	smiling	018	sub-11	1.0	2.0	018_smiling	0.0		81.40078741844991	
2.0	16.018198826328444	face	0.0		145	54.0	female	white	2.286908077994429	smiling	136	sub-11	1.0	2.0	136_smiling	0.0		82.01732797520935	1.2333105231714399
2.0	16.101650511900516	pulse	0.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-11	1.0	2.0	136_smiling	0.0		82.10077966078143	
2.0	16.801624642943807	pulse	0.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-11	1.0	2.0	136_smiling	0.0		82.80075379182472	
2.0	17.251509349499884	fix	1.0		444	54.0	female	white	2.286908077994429	smiling	136	sub-11	1.0	2.0	136_smiling	0.0		83.2506384983808	3.758319948587996
2.0	17.50161899825889	pulse	1.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-11	1.0	2.0	136_smiling	0.0		83.5007481471398	
2.0	18.201623616637335	pulse	1.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-11	1.0	2.0	136_smiling	0.0		84.20075276551825	
2.0	18.901569675183055	pulse	1.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-11	1.0	2.0	136_smiling	0.0		84.90069882406397	
2.0	19.601573689852103	pulse	1.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-11	1.0	2.0	136_smiling	0.0		85.60070283873301	
2.0	20.301563819200055	pulse	1.0	t		54.0	female	white	2.286908077994429	smiling	136	sub-11	1.0	2.0	136_smiling	0.0		86.30069296808097	
3.0	21.00982929808788	face	0.0		147	40.0	male	white	1.868682849184242	smiling	172	sub-11	1.0	2.0	172_smiling	0.0		87.00895844696879	1.2415786281967485
3.0	21.00385287475956	pulse	0.0	t		40.0	male	white	1.868682849184242	smiling	172	sub-11	1.0	2.0	172_smiling	0.0		87.00298202364047	
3.0	21.701531399993655	pulse	0.0	t		40.0	male	white	1.868682849184242	smiling	172	sub-11	1.0	2.0	172_smiling	0.0		87.70066054887457	
3.0	22.251407926284628	fix	1.0		444	40.0	male	white	1.868682849184242	smiling	172	sub-11	1.0	2.0	172_smiling	0.0		88.25053707516554	3.7665835257912477
3.0	22.401518208938796	pulse	1.0	t		40.0	male	white	1.868682849184242	smiling	172	sub-11	1.0	2.0	172_smiling	0.0		88.40064735781971	
3.0	23.10149535852952	pulse	1.0	t		40.0	male	white	1.868682849184242	smiling	172	sub-11	1.0	2.0	172_smiling	0.0		89.10062450741043	
3.0	23.80148307303898	pulse	1.0	t		40.0	male	white	1.868682849184242	smiling	172	sub-11	1.0	2.0	172_smiling	0.0		89.80061222191989	
3.0	24.501471994967687	pulse	1.0	t		40.0	male	white	1.868682849184242	smiling	172	sub-11	1.0	2.0	172_smiling	0.0		90.5006011438486	
3.0	25.201453370525996	pulse	1.0	t		40.0	male	white	1.868682849184242	smiling	172	sub-11	1.0	2.0	172_smiling	0.0		91.20058251940691	
3.0	25.901464026000667	pulse	1.0	t		40.0	male	white	1.868682849184242	smiling	172	sub-11	1.0	2.0	172_smiling	0.0		91.90059317488158	
4.0	26.017991452075876	face	0.0		146	26.0	male	white	2.7966573816155993	neutral	117	sub-11	1.0	2.0	117_neutral	0.0		92.01712060095679	1.2333129380099308
4.0	26.60144389228526	pulse	0.0	t		26.0	male	white	2.7966573816155993	neutral	117	sub-11	1.0	2.0	117_neutral	0.0		92.60057304116617	
4.0	27.251304390085807	fix	1.0		444	26.0	male	white	2.7966573816155993	neutral	117	sub-11	1.0	2.0	117_neutral	0.0		93.25043353896672	3.7665907703062658
4.0	27.301411684376944	pulse	1.0	t		26.0	male	white	2.7966573816155993	neutral	117	sub-11	1.0	2.0	117_neutral	0.0		93.30054083325786	
4.0	28.001403926708463	pulse	1.0	t		26.0	male	white	2.7966573816155993	neutral	117	sub-11	1.0	2.0	117_neutral	0.0		94.00053307558937	
4.0	28.70138198186396	pulse	1.0	t		26.0	male	white	2.7966573816155993	neutral	117	sub-11	1.0	2.0	117_neutral	0.0		94.70051113074487	
4.0	29.401373922340554	pulse	1.0	t		26.0	male	white	2.7966573816155993	neutral	117	sub-11	1.0	2.0	117_neutral	0.0		95.40050307122146	
4.0	30.101353184915297	pulse	1.0	t		26.0	male	white	2.7966573816155993	neutral	117	sub-11	1.0	2.0	117_neutral	0.0		96.10048233379621	
4.0	30.801341201279683	pulse	1.0	t		26.0	male	white	2.7966573816155993	neutral	117	sub-11	1.0	2.0	117_neutral	0.0		96.8004703501606	
5.0	31.017895160392072	face	0.0		145	28.0	male	white	3.9076800636689217	smiling	033	sub-11	1.0	2.0	033_smiling	0.0		97.01702430927298	1.2333062972047628
5.0	31.501331632482106	pulse	0.0	t		28.0	male	white	3.9076800636689217	smiling	033	sub-11	1.0	2.0	033_smiling	0.0		97.50046078136302	
5.0	32.201313008040415	pulse	0.0	t		28.0	male	white	3.9076800636689217	smiling	033	sub-11	1.0	2.0	033_smiling	0.0		98.20044215692133	
5.0	32.251201457596835	fix	1.0		445	28.0	male	white	3.9076800636689217	smiling	033	sub-11	1.0	2.0	033_smiling	0.0		98.25033060647775	3.7665850350649634
5.0	32.90129951513063	pulse	1.0	t		28.0	male	white	3.9076800636689217	smiling	033	sub-11	1.0	2.0	033_smiling	0.0		98.90042866401154	
5.0	33.60128451294668	pulse	1.0	t		28.0	male	white	3.9076800636689217	smiling	033	sub-11	1.0	2.0	033_smiling	0.0		99.60041366182759	
5.0	34.301279170116686	pulse	1.0	t		28.0	male	white	3.9076800636689217	smiling	033	sub-11	1.0	2.0	033_smiling	0.0		100.3004083189976	
5.0	35.00125058446656	pulse	1.0	t		28.0	male	white	3.9076800636689217	smiling	033	sub-11	1.0	2.0	033_smiling	0.0		101.00037973334747	
