trial_nr	onset	event_type	phase	response	nr_frames	rating_type	face_id	repetition	session	rating	onset_abs	duration
0.0	0.008729063664759451	cue	0.0		479						791.5572552380269	3.992132432555536
0.0	1.7757302569002604	response	0.0	return							793.3242564312624	
0.0	4.0008614962202955	fix	1.0		120						795.5493876705824	1.017086241084371
0.0	5.017947737304667	face	0.0		147	attractiveness	064	1.0	2		796.5664739116668	1.2833990523540706
0.0	6.301346789658737	rating	1.0		100	attractiveness	064	1.0	2		797.8498729640208	0.8415619705262998
0.0	7.142908760185037	fix	2.0		59	attractiveness	064	1.0	2	-0.79	798.6914349345471	0.5167480117518153
1.0	7.659656771936852	face	0.0		147	attractiveness	005	1.0	2		799.208182946299	1.2334488736405547
1.0	8.893105645577407	rating	1.0		50	attractiveness	005	1.0	2		800.4416318199395	0.42504967790478076
1.0	9.318155323482188	fix	2.0		60	attractiveness	005	1.0	2	-3.57	800.8666814978443	0.5167516340204656
2.0	9.834906957502653	face	0.0		147	attractiveness	062	1.0	2		801.3834331318648	1.2334612497249964
2.0	11.06836820722765	rating	1.0		70	attractiveness	062	1.0	2		802.6168943815898	0.5917319907593992
2.0	11.660100197987049	fix	2.0		60	attractiveness	062	1.0	2	-1.9900000000000002	803.2086263723492	0.5167492191749261
3.0	12.176849417161975	face	0.0		147	attractiveness	018	1.0	2		803.7253755915241	1.2334802666350697
3.0	13.410329683797045	rating	1.0		41	attractiveness	018	1.0	2		804.9588558581592	0.3500137797136631
3.0	13.760343463510708	fix	2.0		60	attractiveness	018	1.0	2	-0.5800000000000001	805.3088696378728	0.5167528414433491
4.0	14.277096304954057	face	0.0		147	attractiveness	099	1.0	2		805.8256224793162	1.233456118177628
4.0	15.510552423131685	rating	1.0		36	attractiveness	099	1.0	2		807.0590785974938	0.308365840678789
4.0	15.818918263810474	fix	2.0		60	attractiveness	099	1.0	2	0.3600000000000003	807.3674444381726	0.5167561618561649
5.0	16.33567442566664	face	0.0		147	attractiveness	039	1.0	2		807.8842006000287	1.2334558163220208
5.0	17.56913024198866	rating	1.0		124	attractiveness	039	1.0	2		809.1176564163508	1.041785585242451
5.0	18.61091582723111	fix	2.0		60	attractiveness	039	1.0	2	4.0	810.1594420015932	0.5167516340204656
6.0	19.127667461251576	face	0.0		147	attractiveness	172	1.0	2		810.6761936356137	1.2334567218890697
6.0	20.361124183140646	rating	1.0		106	attractiveness	172	1.0	2		811.9096503575028	0.8917928750579449
6.0	21.25291705819859	fix	2.0		60	attractiveness	172	1.0	2	-3.4	812.8014432325607	0.5167398616474657
7.0	21.769656919846057	face	0.0		147	attractiveness	024	1.0	2		813.3181830942082	1.2334425346705302
7.0	23.003099454516587	rating	1.0		165	attractiveness	024	1.0	2		814.5516256288787	1.3835107087843426
7.0	24.38661016330093	fix	2.0		61	attractiveness	024	1.0	2	-0.5499999999999998	815.935136337663	0.5250786258682183
8.0	24.911688789169148	face	0.0		146	attractiveness	082	1.0	2		816.4602149635313	1.2251224855042437
8.0	26.13681127467339	rating	1.0		42	attractiveness	082	1.0	2		817.6853374490355	0.35836673115295525
8.0	26.495178005826347	fix	2.0		60	attractiveness	082	1.0	2	0.96	818.0437041801885	0.5167516340204656
9.0	27.011929639846812	face	0.0		147	attractiveness	091	1.0	2		818.5604558142089	1.2334654757050885
9.0	28.2453951155519	rating	1.0		68	attractiveness	091	1.0	2		819.793921289914	0.5750547641737285
9.0	28.82044987972563	fix	2.0		60	attractiveness	091	1.0	2	1.3899999999999997	820.3689760540877	0.5167513321646311
10.0	29.33720121189026	face	0.0		147	attractiveness	092	1.0	2		820.8857273862524	1.233461853436438
10.0	30.5706630653267	rating	1.0		40	attractiveness	092	1.0	2		822.1191892396888	0.3417058047759838
10.0	30.912368870102682	fix	2.0		60	attractiveness	092	1.0	2	-1.06	822.4608950444648	0.5167498228861405
11.0	31.429118692988823	face	0.0		147	attractiveness	141	1.0	2		822.9776448673509	1.233452495909205
11.0	32.66257118889803	rating	1.0		199	attractiveness	141	1.0	2		824.2110973632601	1.6668614642235298
11.0	34.32943265312156	fix	2.0		60	attractiveness	141	1.0	2	-1.5099999999999998	825.8779588274837	0.5167483136076498
12.0	34.84618096672921	face	0.0		147	attractiveness	030	1.0	2		826.3947071410913	1.2334597404462784
12.0	36.079640707175486	rating	1.0		37	attractiveness	030	1.0	2		827.6281668815376	0.31670400118809994
12.0	36.396344708363586	fix	2.0		60	attractiveness	030	1.0	2	2.42	827.9448708827257	0.5167703490749318
13.0	36.91311505743852	face	0.0		147	attractiveness	061	1.0	2		828.4616412318006	1.2334374031231619
13.0	38.14655246056168	rating	1.0		49	attractiveness	061	1.0	2		829.6950786349238	0.4167084988384886
13.0	38.56326095940017	fix	2.0		60	attractiveness	061	1.0	2	0.5199999999999996	830.1117871337623	0.5167501247417476
14.0	39.080011084141915	face	0.0		147	attractiveness	124	1.0	2		830.628537258504	1.2334654757050885
14.0	40.313476559847004	rating	1.0		151	attractiveness	124	1.0	2		831.8620027342091	1.2668069490807738
14.0	41.58028350892778	fix	2.0		60	attractiveness	124	1.0	2	3.91	833.1288096832899	0.5167594822692081
15.0	42.097042991196986	face	0.0		147	attractiveness	042	1.0	2		833.6455691655591	1.2334591367348366
15.0	43.33050212793182	rating	1.0		121	attractiveness	042	1.0	2		834.8790283022939	1.016767783301475
15.0	44.3472699112333	fix	2.0		60	attractiveness	042	1.0	2	-0.2400000000000002	835.8957960855954	0.5167637082490728
16.0	44.86403361948237	face	0.0		147	attractiveness	034	1.0	2		836.4125597938445	1.2334675886950208
16.0	46.09750120817739	rating	1.0		51	attractiveness	034	1.0	2		837.6460273825395	0.433365199235368
16.0	46.53086640741276	fix	2.0		60	attractiveness	034	1.0	2	-0.81	838.0793925817749	0.5167597841250426
17.0	47.0476261915378	face	0.0		147	attractiveness	038	1.0	2		838.5961523658999	1.2334826814808366
17.0	48.28110887301864	rating	1.0		90	attractiveness	038	1.0	2		839.8296350473807	0.7583964941270551
17.0	49.03950536714569	fix	2.0		60	attractiveness	038	1.0	2	-2.8600000000000003	840.5880315415078	0.5167495210303059
18.0	49.556254888176	face	0.0		147	attractiveness	137	1.0	2		841.1047810625381	1.233455212610579
18.0	50.78971010078658	rating	1.0		71	attractiveness	137	1.0	2		842.3382362751487	0.6000629067316368
18.0	51.389773007518215	fix	2.0		60	attractiveness	137	1.0	2	-2.6399999999999997	842.9382991818803	0.516767028662116
19.0	51.90654003618033	face	0.0		147	attractiveness	012	1.0	2		843.4550662105424	1.2334449495162971
19.0	53.13998498569663	rating	1.0		40	attractiveness	012	1.0	2		844.6885111600587	0.3416991639501248
19.0	53.48168414964675	fix	2.0		60	attractiveness	012	1.0	2	0.9500000000000002	845.0302103240089	0.5167621989705822
