trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.05542205188157823	baseline	0.0		699		baseline	0.0	38.06645937290796	5.849631027776923
0.0	-18.968561519972354	response	0.0	b			baseline	0.0	19.042475801054024	
0.0	-18.955643643496842	response	0.0	g			baseline	0.0	19.055393677529537	
0.0	-14.849662420676395	response	0.0	b			baseline	0.0	23.161374900349983	
0.0	-9.576819180821076	response	0.0	b			baseline	0.0	28.434218140205303	
0.0	0.7052961331492043	pulse	0.0	t			baseline	0.0	38.71633345417558	
0.0	1.405259397419286	pulse	0.0	t			baseline	0.0	39.416296718445665	
0.0	2.1052443952348767	pulse	0.0	t			baseline	0.0	40.116281716261255	
0.0	2.805269237886023	pulse	0.0	t			baseline	0.0	40.8163065589124	
0.0	3.5052213335275155	pulse	0.0	t			baseline	0.0	41.516258654553894	
0.0	4.205194257151561	pulse	0.0	t			baseline	0.0	42.21623157817794	
0.0	4.9051967625464385	pulse	0.0	t			baseline	0.0	42.91623408357282	
0.0	5.605169082460634	pulse	0.0	t			baseline	0.0	43.61620640348701	
0.0	5.905053079658501	ISI	1.0		7		baseline	0.0	43.91609040068488	0.1250186018023669
1.0	6.030071681460868	house	0.0		45	place	house-64.jpg	0.0	44.04110900248725	0.3749254041304084
1.0	6.305114839151429	pulse	0.0	t		place	house-64.jpg	0.0	44.31615216017781	
1.0	6.404997085591276	ISI	1.0		355	place	house-64.jpg	0.0	44.416034406617655	3.0166337091532114
1.0	7.005095007290947	pulse	1.0	t		place	house-64.jpg	0.0	45.016132328317326	
1.0	7.705078495832822	pulse	1.0	t		place	house-64.jpg	0.0	45.7161158168592	
1.0	8.405065304777963	pulse	1.0	t		place	house-64.jpg	0.0	46.41610262580434	
1.0	9.105043661787931	pulse	1.0	t		place	house-64.jpg	0.0	47.11608098281431	
2.0	9.421630794744488	adult	0.0		46	face	adult-35.jpg	0.0	47.432668115770866	0.3832949323705179
2.0	9.804925727115005	ISI	1.0		351	face	adult-35.jpg	0.0	47.815963048141384	3.0166705354395162
2.0	9.87743155366752	pulse	1.0	t		face	adult-35.jpg	0.0	47.8884688746939	
2.0	10.505023316773986	pulse	1.0	t		face	adult-35.jpg	0.0	48.516060637800365	
2.0	11.204990203302259	pulse	1.0	t		face	adult-35.jpg	0.0	49.21602752432864	
2.0	11.904990595712661	pulse	1.0	t		face	adult-35.jpg	0.0	49.91602791673904	
2.0	12.60504441642479	pulse	1.0	t		face	adult-35.jpg	0.0	50.61608173745117	
3.0	12.821596262554522	limb	0.0		46	body	limb-115.jpg	0.0	50.8326335835809	0.38328798970997013
3.0	13.204884252264492	ISI	1.0		235	body	limb-115.jpg	0.0	51.21592157329087	2.0166560464085705
3.0	13.305040884723894	pulse	1.0	t		body	limb-115.jpg	0.0	51.31607820575027	
3.0	14.005018638024922	pulse	1.0	t		body	limb-115.jpg	0.0	52.0160559590513	
3.0	14.705007258098703	pulse	1.0	t		body	limb-115.jpg	0.0	52.71604457912508	
4.0	15.221540298673062	limb	0.0		46	body	limb-115.jpg	1.0	53.23257761969944	0.38326172834149475
4.0	15.404924036728517	pulse	0.0	t		body	limb-115.jpg	1.0	53.415961357754895	
4.0	15.604802027014557	ISI	1.0		234	body	limb-115.jpg	1.0	53.615839348040936	2.0166587631019866
4.0	16.104908732689182	pulse	1.0	t		body	limb-115.jpg	1.0	54.11594605371556	
4.0	16.804887995263925	pulse	1.0	t		body	limb-115.jpg	1.0	54.815925316290304	
4.0	17.50486967267716	pulse	1.0	t		body	limb-115.jpg	1.0	55.51590699370354	
5.0	17.621460790116544	number	0.0		46	character	number-127.jpg	0.0	55.63249811114292	0.3832916119681613
