trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.05383852156319335	baseline	0.0		41.0		baseline	0.0	71.58865551152121	0.34847507479207707
0.0	0.4023135963552704	ISI	1.0		11.0		baseline	0.0	71.93713058631329	0.09999876239544392
1.0	0.5023123587507143	baseline	0.0		48.0		baseline	0.0	72.03712934870873	0.3999920310334346
1.0	0.7024251920774987	pulse	0.0	t			baseline	0.0	72.23724218203552	
1.0	0.902304389784149	ISI	1.0		11.0		baseline	0.0	72.43712137974217	0.10001294957055507
2.0	1.002317339354704	baseline	0.0		48.0		baseline	0.0	72.53713432931272	0.39995882700441143
2.0	1.4022761663591155	ISI	1.0		11.0		baseline	0.0	72.93709315631713	0.09999996981514414
2.0	1.4067448249252266	pulse	1.0	t			baseline	0.0	72.94156181488324	
3.0	1.5022761361742596	baseline	0.0		48.0		baseline	0.0	73.03709312613228	0.39999263474237523
3.0	1.9022687709166348	ISI	1.0		11.0		baseline	0.0	73.43708576087465	0.0999975549757437
4.0	2.0022663258923785	baseline	0.0		48.0		baseline	0.0	73.5370833158504	0.3999908236137344
4.0	2.102391565452308	pulse	0.0	t			baseline	0.0	73.63720855541033	
4.0	2.402257149506113	ISI	1.0		11.0		baseline	0.0	73.93707413946413	0.09999755497665319
5.0	2.502254704482766	baseline	0.0		48.0		baseline	0.0	74.03707169444078	0.39999172917850956
5.0	2.8023635835115783	pulse	0.0	t			baseline	0.0	74.3371805734696	
5.0	2.9022464336612757	ISI	1.0		11.0		baseline	0.0	74.43706342361929	0.09999634755604347
6.0	3.002242781217319	baseline	0.0		48.0		baseline	0.0	74.53705977117534	0.39999444587192556
6.0	3.4022372270892447	ISI	1.0		11.0		baseline	0.0	74.93705421704726	0.09999876239544392
7.0	3.5022359894846886	baseline	0.0		47.0		baseline	0.0	75.0370529794427	0.39998961619403417
7.0	3.506231037858015	pulse	0.0	t			baseline	0.0	75.04104802781603	
7.0	3.902225605678723	ISI	1.0		11.0		baseline	0.0	75.43704259563674	0.0999981586865033
8.0	4.002223764365226	baseline	0.0		48.0		baseline	0.0	75.53704075432324	0.3999902199038843
8.0	4.20233478656246	pulse	0.0	t			baseline	0.0	75.73715177652048	
8.0	4.40221398426911	ISI	1.0		11.0		baseline	0.0	75.93703097422713	0.10000117723393487
9.0	4.502215161503045	baseline	0.0		48.0		baseline	0.0	76.03703215146106	0.3999914273235845
9.0	4.90220658882663	ISI	1.0		11.0		baseline	0.0	76.43702357878465	0.09999514013725275
9.0	4.906719620049444	pulse	1.0	t			baseline	0.0	76.44153661000746	
10.0	5.0022017289638825	baseline	0.0		48.0		baseline	0.0	76.5370187189219	0.39999263474237523
10.0	5.402194363706258	ISI	1.0		11.0		baseline	0.0	76.93701135366427	0.09999936610529403
11.0	5.502193729811552	baseline	0.0		48.0		baseline	0.0	77.03701071976957	0.3999893143400186
11.0	5.602311121146158	pulse	0.0	t			baseline	0.0	77.13712811110418	
11.0	5.90218304415157	ISI	1.0		11.0		baseline	0.0	77.43700003410959	0.0999975549757437
12.0	6.002180599127314	baseline	0.0		48.0		baseline	0.0	77.53699758908533	0.39999052175880934
12.0	6.3022934022692425	pulse	0.0	t			baseline	0.0	77.83711039222726	
12.0	6.402171120886123	ISI	1.0		11.0		baseline	0.0	77.93698811084414	0.09999966796021909
13.0	6.5021707888463425	baseline	0.0		48.0		baseline	0.0	78.03698777880436	0.39999172917850956
13.0	6.902162518024852	ISI	1.0		11.0		baseline	0.0	78.43697950798287	0.1000002716691597
14.0	7.002162789694012	baseline	0.0		47.0		baseline	0.0	78.53697977965203	0.3999899180489592
14.0	7.006280391119617	pulse	0.0	t			baseline	0.0	78.54109738107763	
14.0	7.402152707742971	ISI	1.0		11.0		baseline	0.0	78.93696969770099	0.09999664941187802
15.0	7.502149357154849	baseline	0.0		48.0		baseline	0.0	79.03696634711287	0.3999923328874502
15.0	7.7022633979013335	pulse	0.0	t			baseline	0.0	79.23708038785935	
15.0	7.902141690042299	ISI	1.0		11.0		baseline	0.0	79.43695868000032	0.09999876239544392
16.0	8.002140452437743	baseline	0.0		48.0		baseline	0.0	79.53695744239576	0.3999929365982098
16.0	8.402133389035953	ISI	1.0		11.0		baseline	0.0	79.93695037899397	0.0999975549757437
16.0	8.406696528156317	pulse	1.0	t			baseline	0.0	79.94151351811433	
17.0	8.502130944011697	baseline	0.0		48.0		baseline	0.0	80.03694793396971	0.3999902199038843
17.0	8.90212116391558	ISI	1.0		11.0		baseline	0.0	80.4369381538736	0.0999954419930873
18.0	9.002116605908668	baseline	0.0		48.0		baseline	0.0	80.53693359586669	0.39999263474237523
18.0	9.102239128774272	pulse	0.0	t			baseline	0.0	80.63705611873229	
18.0	9.402109240651043	ISI	1.0		11.0		baseline	0.0	80.93692623060906	0.09999876239544392
19.0	9.502108003046487	baseline	0.0		48.0		baseline	0.0	81.0369249930045	0.3999914273235845
19.0	9.802233785944736	pulse	0.0	t			baseline	0.0	81.33705077590275	
19.0	9.902099430370072	ISI	1.0		11.0		baseline	0.0	81.43691642032809	0.09999936610438453
20.0	10.002098796474456	baseline	0.0		48.0		baseline	0.0	81.53691578643247	0.39999172917850956
20.0	10.402090525652966	ISI	1.0		11.0		baseline	0.0	81.93690751561098	0.10001174215176434
21.0	10.50210226780473	baseline	0.0		47.0		baseline	0.0	82.03691925776275	0.3999775420024889
21.0	10.506320085026346	pulse	0.0	t			baseline	0.0	82.04113707498436	
21.0	10.90207980980722	ISI	1.0		11.0		baseline	0.0	82.43689679976524	0.09999785683066875
22.0	11.002077666637888	baseline	0.0		48.0		baseline	0.0	82.5368946565959	0.39999172917850956
22.0	11.202191103674522	pulse	0.0	t			baseline	0.0	82.73700809363254	
22.0	11.402069395816397	ISI	1.0		11.0		baseline	0.0	82.93688638577441	0.09999876239544392
23.0	11.502068158211841	baseline	0.0		48.0		baseline	0.0	83.03688514816986	0.3999914273235845
23.0	11.902059585535426	ISI	1.0		5.0		baseline	0.0	83.43687657549344	0.12510915824441327
23.0	11.954736267945918	pulse	1.0	t			baseline	0.0	83.48955325790394	
24.0	12.02716874377984	car	0.0		45.0	object	car-5.jpg	0.0	83.56198573373786	0.37483001801138016
24.0	12.40199876179122	ISI	1.0		7.0	object	car-5.jpg	0.0	83.93681575174924	0.11669827589594206
25.0	12.518697037687161	car	0.0		46.0	object	car-13.jpg	0.0	84.05351402764518	0.3832931212418771
25.0	12.602115217376195	pulse	0.0	t		object	car-13.jpg	0.0	84.13693220733421	
25.0	12.901990158929038	ISI	1.0		8.0	object	car-13.jpg	0.0	84.43680714888706	0.11668589984947175
26.0	13.01867605877851	car	0.0		46.0	object	car-91.jpg	0.0	84.55349304873653	0.3833021768859908
26.0	13.302123156157904	pulse	0.0	t		object	car-91.jpg	0.0	84.83694014611592	
26.0	13.401978235664501	ISI	1.0		6.0	object	car-91.jpg	0.0	84.93679522562252	0.11669435178373533
27.0	13.518672587448236	car	0.0		46.0	object	car-14.jpg	0.0	85.05348957740625	0.38330911954653857
27.0	13.901981706994775	ISI	1.0		7.0	object	car-14.jpg	0.0	85.43679869695279	0.11669163509031932
28.0	14.018673342085094	car	0.0		45.0	object	car-139.jpg	0.0	85.55349033204311	0.3832834618879133
28.0	14.01053050680548	pulse	0.0	t		object	car-139.jpg	0.0	85.5453474967635	
28.0	14.401956803973007	ISI	1.0		7.0	object	car-139.jpg	0.0	85.93677379393102	0.11669887960579217
29.0	14.5186556835788	car	0.0		46.0	object	car-84.jpg	0.0	86.05347267353682	0.383292517532027
29.0	14.70206689042152	pulse	0.0	t		object	car-84.jpg	0.0	86.23688388037954	
29.0	14.901948201110827	ISI	1.0		8.0	object	car-84.jpg	0.0	86.43676519106884	0.11669676662222628
30.0	15.018644967733053	car	0.0		46.0	object	car-138.jpg	0.0	86.55346195769107	0.38329281938695203
30.0	15.401937787120005	ISI	1.0		7.0	object	car-138.jpg	0.0	86.93675477707802	0.11667654235043301
30.0	15.434255872057292	pulse	1.0	t		object	car-138.jpg	0.0	86.96907286201531	
31.0	15.518614329470438	car	0.0		46.0	object	car-130.jpg	0.0	87.05343131942846	0.3833118362399546
31.0	15.901926165710393	ISI	1.0		7.0	object	car-130.jpg	0.0	87.43674315566841	0.11669948331473279
32.0	16.018625649025125	car	0.0		46.0	object	car-104.jpg	0.0	87.55344263898314	0.3832904045493706
32.0	16.102040508310893	pulse	0.0	t		object	car-104.jpg	0.0	87.63685749826891	
32.0	16.401916053574496	ISI	1.0		8.0	object	car-104.jpg	0.0	87.93673304353251	0.11670189815322374
33.0	16.51861795172772	car	0.0		46.0	object	car-83.jpg	0.0	88.05343494168574	0.3832876878559546
33.0	16.802024600562618	pulse	0.0	t		object	car-83.jpg	0.0	88.33684159052063	
33.0	16.901905639583674	ISI	1.0		5.0	object	car-83.jpg	0.0	88.43672262954169	0.1166973703311669
34.0	17.01860300991484	car	0.0		46.0	object	car-74.jpg	0.0	88.55341999987286	0.38329131011323625
34.0	17.401894320028077	ISI	1.0		7.0	object	car-74.jpg	0.0	88.9367113099861	0.11669616291237617
35.0	17.518590482940454	car	0.0		45.0	object	car-73.jpg	0.0	89.05340747289847	0.38329342309680214
35.0	17.51059978248304	pulse	0.0	t		object	car-73.jpg	0.0	89.04541677244106	
35.0	17.901883906037256	ISI	1.0		11.0	object	car-73.jpg	0.0	89.43670089599527	0.09999815868559381
36.0	18.00188206472285	baseline	0.0		48.0		baseline	0.0	89.53669905468087	0.40006568360604433
36.0	18.202073380300135	pulse	0.0	t			baseline	0.0	89.73689037025815	
36.0	18.401947748328894	ISI	1.0		11.0		baseline	0.0	89.93676473828691	0.09999725312172814
37.0	18.501945001450622	baseline	0.0		48.0		baseline	0.0	90.03676199140864	0.3999920310325251
