trial_nr	onset	event_type	phase	response	nr_frames	rating_type	face_id	repetition	session	rating	onset_abs	duration
0.0	0.00830075295084498	cue	0.0		479						78.85372666045237	3.992147202152182
0.0	-2.725095326294877	response	0.0	space							76.12033058120664	
0.0	4.000447955103027	fix	1.0		120						82.84587386260455	1.0167940903734234
0.0	5.017242045476451	face	0.0		147	dominance	011	1.0	1		83.86266795297797	1.2837194883411485
0.0	6.300961533817599	rating	1.0		311	dominance	011	1.0	1		85.14638744131912	2.6000799316111625
0.0	8.901041465428762	fix	2.0		60	dominance	011	1.0	1	0.7800000000000002	87.74646737293028	0.5167156076736319
1.0	9.417757073102393	face	0.0		147	dominance	092	1.0	1		88.26318298060391	1.233492975194622
1.0	10.651250048297015	rating	1.0		315	dominance	092	1.0	1		89.49667595579854	2.6336527176747495
1.0	13.284902765971765	fix	2.0		60	dominance	092	1.0	1	3.6500000000000004	92.13032867347329	0.5167515286013895
2.0	13.801654294573154	face	0.0		147	dominance	117	1.0	1		92.64708020207468	1.2334990123254101
2.0	15.035153306898565	rating	1.0		194	dominance	117	1.0	1		93.88057921440009	1.625156663543521
2.0	16.660309970442086	fix	2.0		60	dominance	117	1.0	1	2.99	95.50573587794361	0.5167473026099287
3.0	17.177057273052014	face	0.0		147	dominance	064	1.0	1		96.02248318055354	1.2334639969669752
3.0	18.41052127001899	rating	1.0		166	dominance	064	1.0	1		97.25594717752051	1.3918312187277024
3.0	19.802352488746692	fix	2.0		60	dominance	064	1.0	1	1.8099999999999996	98.64777839624821	0.5167596787280218
4.0	20.319112167474714	face	0.0		147	dominance	024	1.0	1		99.16453807497624	1.2334652043930419
4.0	21.552577371867756	rating	1.0		115	dominance	024	1.0	1		100.39800327936928	0.9667698211078459
4.0	22.5193471929756	fix	2.0		60	dominance	024	1.0	1	1.17	101.36477310047712	0.5167629991499325
5.0	23.036110192125534	face	0.0		147	dominance	070	1.0	1		101.88153609962706	1.2334528282749488
5.0	24.269563020400483	rating	1.0		98	dominance	070	1.0	1		103.114988927902	0.8251058309024302
5.0	25.094668851302913	fix	2.0		60	dominance	070	1.0	1	2.9400000000000004	103.94009475880443	0.5167720548461148
6.0	25.611440906149028	face	0.0		147	dominance	033	1.0	1		104.45686681365055	1.2334335094565176
6.0	26.844874415605545	rating	1.0		102	dominance	033	1.0	1		105.69030032310707	0.8584347168828117
6.0	27.703309132488357	fix	2.0		60	dominance	033	1.0	1	2.88	106.54873503998988	0.5167560564495943
7.0	28.22006518893795	face	0.0		147	dominance	018	1.0	1		107.06549109643947	1.2334573561231537
7.0	29.453522545061105	rating	1.0		206	dominance	018	1.0	1		108.29894845256263	1.72520550393142
7.0	31.178728048992525	fix	2.0		60	dominance	018	1.0	1	-0.7799999999999998	110.02415395649405	0.516756358306111
8.0	31.695484407298636	face	0.0		147	dominance	102	1.0	1		110.54091031480016	1.2334612802580978
8.0	32.928945687556734	rating	1.0		78	dominance	102	1.0	1		111.77437159505826	0.6584152169502886
8.0	33.58736090450702	fix	2.0		60	dominance	102	1.0	1	-1.2400000000000002	112.43278681200854	0.5167636028629659
9.0	34.10412450736999	face	0.0		146	dominance	038	1.0	1		112.94955041487151	1.2334443762920273
9.0	35.337568883662016	rating	1.0		85	dominance	038	1.0	1		114.18299479116354	0.7234656028435893
9.0	36.061034486505605	fix	2.0		58	dominance	038	1.0	1	1.3499999999999996	114.90646039400713	0.5100786879625048
10.0	36.57111317446811	face	0.0		147	dominance	136	1.0	1		115.41653908196963	1.2346581414331013
10.0	37.80577131590121	rating	1.0		73	dominance	136	1.0	1		116.65119722340273	0.6238532470104019
10.0	38.42962456291161	fix	2.0		60	dominance	136	1.0	1	0.9000000000000004	117.27505047041313	0.5167955996562341
11.0	38.94642016256785	face	0.0		147	dominance	012	1.0	1		117.79184607006937	1.2334096627898816
11.0	40.17982982535773	rating	1.0		120	dominance	012	1.0	1		119.02525573285925	1.0084435310936897
11.0	41.18827335645142	fix	2.0		60	dominance	012	1.0	1	1.38	120.03369926395294	0.5168022405000556
12.0	41.705075596951474	face	0.0		147	dominance	044	1.0	1		120.550501504453	1.2334262648996628
12.0	42.93850186185114	rating	1.0		415	dominance	044	1.0	1		121.78392776935266	3.4754086533816917
12.0	46.41391051523283	fix	2.0		61	dominance	044	1.0	1	1.67	125.25933642273435	0.5250761282188705
13.0	46.9389866434517	face	0.0		146	dominance	006	1.0	1		125.78441255095322	1.225129436083762
13.0	48.16411607953546	rating	1.0		116	dominance	006	1.0	1		127.00954198703698	0.9751493586152264
13.0	49.13926543815069	fix	2.0		60	dominance	006	1.0	1	1.2599999999999998	127.98469134565221	0.5167207392346427
14.0	49.65598617738533	face	0.0		146	dominance	036	1.0	1		128.50141208488685	1.2334697322412467
14.0	50.88945590962658	rating	1.0		128	dominance	036	1.0	1		129.7348818171281	1.0751275645729947
14.0	51.96458347419957	fix	2.0		60	dominance	036	1.0	1	1.2400000000000002	130.8100093817011	0.5167512267451002
15.0	52.48133470094467	face	0.0		147	dominance	043	1.0	1		131.3267606084462	1.2334516208488822
15.0	53.714786321793554	rating	1.0		131	dominance	043	1.0	1		132.56021222929508	1.1001451326235383
15.0	54.81493145441709	fix	2.0		60	dominance	043	1.0	1	2.2300000000000004	133.6603573619186	0.5167572638758884
16.0	55.33168871829298	face	0.0		147	dominance	027	1.0	1		134.1771146257945	1.2334522245619155
16.0	56.565140942854896	rating	1.0		365	dominance	027	1.0	1		135.41056685035642	3.0587252839866323
16.0	59.62386622684153	fix	2.0		59	dominance	027	1.0	1	0.7699999999999996	138.46929213434305	0.516733719065769
17.0	60.1405999459073	face	0.0		146	dominance	172	1.0	1		138.98602585340882	1.233455846840343
17.0	61.37405579274764	rating	1.0		79	dominance	172	1.0	1		140.21948170024916	0.6750955074087415
17.0	62.04915130015638	fix	2.0		60	dominance	172	1.0	1	0.41999999999999993	140.8945772076579	0.5250782412147146
18.0	62.574229541371096	face	0.0		147	dominance	091	1.0	1		141.41965544887262	1.2334489041400047
18.0	63.8076784455111	rating	1.0		106	dominance	091	1.0	1		142.65310435301262	0.8917796012597137
18.0	64.69945804677081	fix	2.0		60	dominance	091	1.0	1	-0.10000000000000009	143.54488395427234	0.5167491137492561
19.0	65.21620716052007	face	0.0		147	dominance	141	1.0	1		144.0616330680216	1.2334564505533763
19.0	66.44966361107345	rating	1.0		181	dominance	141	1.0	1		145.29508951857497	1.5168505375461336
19.0	67.96651414861958	fix	2.0		60	dominance	141	1.0	1	-0.3999999999999999	146.8119400561211	0.5167509248883562
20.0	68.48326507350794	face	0.0		147	dominance	137	1.0	1		147.32869098100946	1.2334546394142762
20.0	69.71671971292221	rating	1.0		125	dominance	137	1.0	1		148.56214562042373	1.050128107915043
20.0	70.76684782083726	fix	2.0		60	dominance	137	1.0	1	0.9699999999999998	149.61227372833878	0.5167620935803825
21.0	71.28360991441764	face	0.0		147	dominance	101	1.0	1		150.12903582191916	1.233459770975287
21.0	72.51706968539293	rating	1.0		72	dominance	101	1.0	1		151.36249559289445	0.6167396958251175
21.0	73.13380938121804	fix	2.0		60	dominance	101	1.0	1	2.45	151.97923528871956	0.5167424729054346
22.0	73.65055185412348	face	0.0		147	dominance	066	1.0	1		152.495977761625	1.233454035701243
22.0	74.88400588982472	rating	1.0		77	dominance	066	1.0	1		153.72943179732624	0.6500872969108968
22.0	75.53409318673562	fix	2.0		60	dominance	066	1.0	1	3.2199999999999998	154.37951909423714	0.5167482081794788
23.0	76.0508413949151	face	0.0		147	dominance	009	1.0	1		154.89626730241662	1.233457054266637
23.0	77.28429844918173	rating	1.0		136	dominance	009	1.0	1		156.12972435668325	1.1418025423565723
23.0	78.4261009915383	fix	2.0		60	dominance	009	1.0	1	0.040000000000000036	157.27152689903983	0.5167614898671218
24.0	78.94286248140543	face	0.0		147	dominance	039	1.0	1		157.78828838890695	1.2334498097097821
24.0	80.17631229111521	rating	1.0		175	dominance	039	1.0	1		159.02173819861673	1.4668513223730315
24.0	81.64316361348824	fix	2.0		60	dominance	039	1.0	1	-0.06000000000000005	160.48858952098976	0.5167479063231895
25.0	82.15991151981143	face	0.0		147	dominance	126	1.0	1		161.00533742731295	1.233460978401581
25.0	83.39337249821301	rating	1.0		156	dominance	126	1.0	1		162.23879840571453	1.3085004008653414
25.0	84.70187289907835	fix	2.0		60	dominance	126	1.0	1	1.42	163.54729880657987	0.516743076618468
26.0	85.21861597569682	face	0.0		147	dominance	130	1.0	1		164.06404188319834	1.2334573561231537
26.0	86.45207333181997	rating	1.0		70	dominance	130	1.0	1		165.2974992393215	0.5917423521627825
