11.6582 	WARNING 	Actual framerate: 120.00134 (1 frame = 0.00833)
11.6659 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='deg', vertices=ndarray(...), win=Window(...))
11.6676 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=None, interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='deg', win=Window(...))
11.7831 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='deg', win=Window(...), wrapWidth=500)
38.4628 	DATA 	Keypress: t
38.4629 	EXP 	window1: recordFrameIntervals = True
38.5326 	WARNING 	t of last frame was 15.17ms (=1/65)
39.1660 	DATA 	Keypress: t
39.8660 	DATA 	Keypress: t
40.5660 	DATA 	Keypress: t
41.2660 	DATA 	Keypress: t
41.9659 	DATA 	Keypress: t
42.6659 	DATA 	Keypress: t
43.3659 	DATA 	Keypress: t
44.0659 	DATA 	Keypress: t
44.4956 	WARNING 	Time to load stimulus (0.12566 seconds) is longer than phase-duration 0.10000 (trial 0)!
44.5324 	WARNING 	t of last frame was 166.67ms (=1/6)
44.5324 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
44.5324 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-143.jpg'
44.7659 	DATA 	Keypress: t
44.8991 	WARNING 	t of last frame was 33.35ms (=1/29)
44.8991 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
44.8991 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-143.jpg'
45.4659 	DATA 	Keypress: t
46.1659 	DATA 	Keypress: t
46.8742 	DATA 	Keypress: t
46.8824 	WARNING 	t of last frame was 24.98ms (=1/40)
46.8991 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
47.3991 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
47.3991 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-126.jpg'
47.5659 	DATA 	Keypress: t
48.2659 	DATA 	Keypress: t
48.9658 	DATA 	Keypress: t
49.7274 	DATA 	Keypress: t
49.7323 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
49.7323 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-62.jpg'
50.3658 	DATA 	Keypress: t
