trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.05680722249780956	fix	0.0		714												21.962838879027913	5.966251930725775
-1.0	0.706644478459566	pulse	0.0	t													22.61267613498967	
-1.0	1.4066225337483047	pulse	0.0	t													23.31265419027841	
-1.0	2.1066066260955267	pulse	0.0	t													24.01263828262563	
-1.0	2.806597661063279	pulse	0.0	t													24.712629317593382	
-1.0	3.506560623700352	pulse	0.0	t													25.412592280230456	
-1.0	4.206538377136894	pulse	0.0	t													26.112570033666998	
-1.0	4.906558389988277	pulse	0.0	t													26.81259004651838	
-1.0	5.606508071095959	pulse	0.0	t													27.512539727626063	
0.0	6.023059153223585	face	0.0		144	23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	2.0	141_smiling	0.0	27.92909080975369	1.2332907016316312
0.0	6.306491559738788	pulse	0.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	2.0	141_smiling	0.0	28.21252321626889	
0.0	7.0064810854401	pulse	0.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	2.0	141_smiling	0.0	28.912512741970204	
0.0	7.256349854855216	fix	1.0		445	23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	2.0	141_smiling	0.0	29.16238151138532	3.7582193813159392
0.0	7.7064524999623245	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	2.0	141_smiling	0.0	29.612484156492428	
0.0	8.406429951544851	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	2.0	141_smiling	0.0	30.312461608074955	
0.0	9.10642370318783	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	2.0	141_smiling	0.0	31.012455359717933	
0.0	9.806407493681036	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	2.0	141_smiling	0.0	31.71243915021114	
0.0	10.506375587821822	pulse	1.0	t		23.0	male	white	2.6275368085953046	smiling	141	sub-05	1.0	2.0	141_smiling	0.0	32.412407244351925	
1.0	11.014569236171155	face	0.0		146	31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	2.0	102_smiling	0.0	32.92060089270126	1.2416583682243072
1.0	11.206373565406466	pulse	0.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	2.0	102_smiling	0.0	33.11240522193657	
1.0	11.906335018780737	pulse	0.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	2.0	102_smiling	0.0	33.81236667531084	
1.0	12.256227604395463	fix	1.0		444	31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	2.0	102_smiling	0.0	34.162259260925566	3.7582172683451063
1.0	12.606322129657201	pulse	1.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	2.0	102_smiling	0.0	34.512353786187305	
1.0	13.306297166416698	pulse	1.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	2.0	102_smiling	0.0	35.2123288229468	
1.0	14.006284880999374	pulse	1.0	t		31.0	female	white	2.1822522881018704	smiling	102	sub-05	1.0	2.0	102_smiling	0.0	35.91231653752948	
