trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.06017294469347689	baseline	0.0		40.0		baseline	0.0	116.41601418234677	0.3413676015006786
0.0	0.40154054619415547	ISI	1.0		11.0		baseline	0.0	116.75738178384745	0.09999695126634833
1.0	0.5015374974605038	baseline	0.0		48.0		baseline	0.0	116.8573787351138	0.3999887106301685
1.0	0.7016448974009108	pulse	0.0	t			baseline	0.0	117.0574861350542	
1.0	0.9015262080906723	ISI	1.0		11.0		baseline	0.0	117.25736744574397	0.0999978568311235
2.0	1.0015240649217958	baseline	0.0		48.0		baseline	0.0	117.35736530257509	0.3999681845034502
2.0	1.401492249425246	ISI	1.0		11.0		baseline	0.0	117.75733348707854	0.10000208279780054
2.0	1.40615530248715	pulse	1.0	t			baseline	0.0	117.76199654014044	
3.0	1.5014943322230465	baseline	0.0		48.0		baseline	0.0	117.85733556987634	0.39999112546865945
3.0	1.901485457691706	ISI	1.0		11.0		baseline	0.0	118.257326695345	0.0999999698146894
4.0	2.0014854275063954	baseline	0.0		48.0		baseline	0.0	118.35732666515969	0.39999172917850956
4.0	2.101610365210945	pulse	0.0	t			baseline	0.0	118.45745160286424	
4.0	2.401477156684905	ISI	1.0		11.0		baseline	0.0	118.7573183943382	0.09999634755649822
5.0	2.501473504241403	baseline	0.0		48.0		baseline	0.0	118.8573147418947	0.3999935403071504
5.0	2.801579364722329	pulse	0.0	t			baseline	0.0	119.15742060237562	
5.0	2.9014670445485535	ISI	1.0		11.0		baseline	0.0	119.25730828220185	0.09999544199263255
6.0	3.001462486541186	baseline	0.0		48.0		baseline	0.0	119.35730372419448	0.3999923328879049
6.0	3.401454819429091	ISI	1.0		11.0		baseline	0.0	119.75729605708239	0.09999846054051886
7.0	3.50145327996961	baseline	0.0		47.0		baseline	0.0	119.8572945176229	0.3999908236137344
7.0	3.505665060094998	pulse	0.0	t			baseline	0.0	119.86150629774829	
7.0	3.9014441035833443	ISI	1.0		11.0		baseline	0.0	120.25728534123664	0.09999846054051886
8.0	4.001442564123863	baseline	0.0		48.0		baseline	0.0	120.35728380177716	0.39999323845222534
8.0	4.201551775192911	pulse	0.0	t			baseline	0.0	120.5573930128462	
8.0	4.4014358025760885	ISI	1.0		11.0		baseline	0.0	120.75727704022938	0.09999936610483928
9.0	4.501435168680928	baseline	0.0		48.0		baseline	0.0	120.85727640633422	0.3999893143400186
9.0	4.901424483020946	ISI	1.0		11.0		baseline	0.0	121.25726572067424	0.09999725312127339
9.0	4.906016298348277	pulse	1.0	t			baseline	0.0	121.26185753600157	
10.0	5.00142173614222	baseline	0.0		48.0		baseline	0.0	121.35726297379551	0.3999944458714708
10.0	5.401416182013691	ISI	1.0		11.0		baseline	0.0	121.75725741966698	0.09999785683066875
11.0	5.501414038844359	baseline	0.0		48.0		baseline	0.0	121.85725527649765	0.3999893143400186
11.0	5.601521770825002	pulse	0.0	t			baseline	0.0	121.9573630084783	
11.0	5.901403353184378	ISI	1.0		3.0		baseline	0.0	122.25724459083767	0.12539441103763238
12.0	6.02679776422201	adult	0.0		45.0	face	adult-33.jpg	0.0	122.3826390018753	0.37454778376695685
12.0	6.301458471872138	pulse	0.0	t		face	adult-33.jpg	0.0	122.65729970952543	
12.0	6.401345547988967	ISI	1.0		5.0	face	adult-33.jpg	0.0	122.75718678564226	0.11666507186691888
13.0	6.518010619855886	adult	0.0		46.0	face	adult-26.jpg	0.0	122.87385185750918	0.3833224011582388
13.0	6.901333021014125	ISI	1.0		7.0	face	adult-26.jpg	0.0	123.25717425866742	0.11668076831711005
14.0	7.018013789331235	adult	0.0		45.0	face	adult-86.jpg	0.0	123.37385502698453	0.38331062882116385
14.0	7.010151679022329	pulse	0.0	t		face	adult-86.jpg	0.0	123.36599291667562	
14.0	7.401324418152399	ISI	1.0		6.0	face	adult-86.jpg	0.0	123.7571656558057	0.11668650355841237
15.0	7.518010921710811	adult	0.0		46.0	face	adult-118.jpg	0.0	123.8738521593641	0.3833054972892569
15.0	7.7014296749234745	pulse	0.0	t		face	adult-118.jpg	0.0	124.05727091257677	
15.0	7.901316419000068	ISI	1.0		7.0	face	adult-118.jpg	0.0	124.25715765665336	0.11667986275233488
16.0	8.017996281752403	adult	0.0		46.0	face	adult-9.jpg	0.0	124.3738375194057	0.38330579914418195
16.0	8.401302080896585	ISI	1.0		8.0	face	adult-9.jpg	0.0	124.75714331854988	0.11667201452746667
16.0	8.432950953725594	pulse	1.0	t		face	adult-9.jpg	0.0	124.78879219137889	
17.0	8.517974095424051	adult	0.0		46.0	face	adult-9.jpg	1.0	124.87381533307735	0.38331908075588217
17.0	8.901293176179934	ISI	1.0		7.0	face	adult-9.jpg	1.0	125.25713441383323	0.11667201452746667
17.0	8.934463095382398	response	1.0	b		face	adult-9.jpg	1.0	125.29030433303569	
18.0	9.0179651907074	adult	0.0		46.0	face	adult-3.jpg	0.0	125.3738064283607	0.38331576035261605
18.0	9.10139816128185	pulse	0.0	t		face	adult-3.jpg	0.0	125.45723939893514	
18.0	9.401280951060016	ISI	1.0		5.0	face	adult-3.jpg	0.0	125.75712218871331	0.11668620170348731
19.0	9.517967152763504	adult	0.0		46.0	face	adult-22.jpg	0.0	125.8738083904168	0.3833054972892569
19.0	9.801384970226536	pulse	0.0	t		face	adult-22.jpg	0.0	126.15722620787983	
19.0	9.90127265005276	ISI	1.0		8.0	face	adult-22.jpg	0.0	126.25711388770605	0.1166810701720351
20.0	10.017953720224796	adult	0.0		46.0	face	adult-37.jpg	0.0	126.37379495787809	0.3833076102728228
20.0	10.401261330497618	ISI	1.0		7.0	face	adult-37.jpg	0.0	126.75710256815091	0.11667986275278963
21.0	10.517941193250408	adult	0.0		45.0	face	adult-45.jpg	0.0	126.8737824309037	0.3833097232563887
21.0	10.510100514632086	pulse	0.0	t		face	adult-45.jpg	0.0	126.86594175228538	
21.0	10.901250916506797	ISI	1.0		5.0	face	adult-45.jpg	0.0	127.25709215416009	0.11668710726780773
22.0	11.017938023774605	adult	0.0		46.0	face	adult-73.jpg	0.0	127.3737792614279	0.383303384305691
22.0	11.201357682552043	pulse	0.0	t		face	adult-73.jpg	0.0	127.55719892020534	
22.0	11.401241408080296	ISI	1.0		8.0	face	adult-73.jpg	0.0	127.75708264573359	0.116683183155601
23.0	11.517924591235897	adult	0.0		46.0	face	adult-61.jpg	0.0	127.87376582888919	0.38330730841789773
23.0	11.901231899653794	ISI	1.0		5.0	face	adult-61.jpg	0.0	128.2570731373071	0.11668137202696016
23.0	11.956892718688778	pulse	1.0	t		face	adult-61.jpg	0.0	128.31273395634207	
24.0	12.017913271680754	body	0.0		46.0	body	body-112.jpg	0.0	128.37375450933405	0.3833377957535049
24.0	12.40125106743426	ISI	1.0		7.0	body	body-112.jpg	0.0	128.75709230508755	0.11668378686499636
25.0	12.517934854299256	body	0.0		46.0	body	body-4.jpg	0.0	128.87377609195255	0.3832756136634998
25.0	12.60132798003906	pulse	0.0	t		body	body-4.jpg	0.0	128.95716921769235	
25.0	12.901210467962756	ISI	1.0		5.0	body	body-4.jpg	0.0	129.25705170561605	0.11668288130067594
26.0	13.017893349263431	body	0.0		46.0	body	body-50.jpg	0.0	129.37373458691673	0.3832925175324817
26.0	13.30131177043586	pulse	0.0	t		body	body-50.jpg	0.0	129.65715300808915	
26.0	13.401185866795913	ISI	1.0		4.0	body	body-50.jpg	0.0	129.7570271044492	0.11670521855648985
27.0	13.517891085352403	body	0.0		46.0	body	body-103.jpg	0.0	129.8737323230057	0.38330036575734994
27.0	13.901191451109753	ISI	1.0		3.0	body	body-103.jpg	0.0	130.25703268876305	0.1166756367852031
28.0	14.017867087894956	body	0.0		45.0	body	body-126.jpg	0.0	130.37370832554825	0.38329312124233184
28.0	14.009875783728148	pulse	0.0	t		body	body-126.jpg	0.0	130.36571702138144	
28.0	14.401160209137288	ISI	1.0		7.0	body	body-126.jpg	0.0	130.75700144679058	0.11670521855648985
29.0	14.517865427693778	body	0.0		46.0	body	body-140.jpg	0.0	130.87370666534707	0.3833064028535773
29.0	14.70127995493931	pulse	0.0	t		body	body-140.jpg	0.0	131.0571211925926	
29.0	14.901171830547355	ISI	1.0		5.0	body	body-140.jpg	0.0	131.25701306820065	0.11667684420444857
30.0	15.017848674751804	body	0.0		46.0	body	body-92.jpg	0.0	131.3736899124051	0.3833097232563887
30.0	15.401158398008192	ISI	1.0		5.0	body	body-92.jpg	0.0	131.7569996356615	0.11668288130067594
30.0	15.455566217738124	pulse	1.0	t		body	body-92.jpg	0.0	131.81140745539142	
31.0	15.517841279308868	body	0.0		46.0	body	body-121.jpg	0.0	131.87368251696216	0.3833064028535773
31.0	15.901147682162446	ISI	1.0		8.0	body	body-121.jpg	0.0	132.25698891981574	0.11668227759128058
32.0	16.017829959753726	body	0.0		46.0	body	body-121.jpg	1.0	132.37367119740702	0.38330791212774784
32.0	16.101257496941344	pulse	0.0	t		body	body-121.jpg	1.0	132.45709873459464	
32.0	16.401137871881474	ISI	1.0		8.0	body	body-121.jpg	1.0	132.75697910953477	0.11668227759082583
33.0	16.5178201494723	body	0.0		46.0	body	body-93.jpg	0.0	132.8736613871256	0.38330791212774784
33.0	16.567953705131913	response	0.0	b		body	body-93.jpg	0.0	132.9237949427852	
33.0	16.801256078224014	pulse	0.0	t		body	body-93.jpg	0.0	133.1570973158773	
33.0	16.901128061600048	ISI	1.0		6.0	body	body-93.jpg	0.0	133.25696929925334	0.11668740912273279
34.0	17.01781547072278	body	0.0		46.0	body	body-43.jpg	0.0	133.37365670837607	0.38330187503152047
34.0	17.4011173457543	ISI	1.0		6.0	body	body-43.jpg	0.0	133.7569585834076	0.11667744791429868
35.0	17.5177947936686	body	0.0		45.0	body	body-68.jpg	0.0	133.8736360313219	0.38331153438548426
35.0	17.50992634440854	pulse	0.0	t		body	body-68.jpg	0.0	133.86576758206184	
35.0	17.901106328054084	ISI	1.0		5.0	body	body-68.jpg	0.0	134.25694756570738	0.11668348501007131
36.0	18.017789813064155	car	0.0		46.0	object	car-19.jpg	0.0	134.37363105071745	0.38330579914418195
36.0	18.201212792244405	pulse	0.0	t		object	car-19.jpg	0.0	134.5570540298977	
36.0	18.401095612208337	ISI	1.0		6.0	object	car-19.jpg	0.0	134.75693684986163	0.11668167388143047
37.0	18.517777286089768	car	0.0		46.0	object	car-27.jpg	0.0	134.87361852374306	0.38333930502767544
37.0	18.901116591117443	ISI	1.0		6.0	object	car-27.jpg	0.0	135.25695782877074	0.11668650355841237
37.0	18.943773203201545	pulse	1.0	t		object	car-27.jpg	0.0	135.29961444085484	
38.0	19.017803094675855	car	0.0		46.0	object	car-115.jpg	0.0	135.37364433232915	0.3832722932602337
