9.6359 	WARNING 	Actual framerate: 120.02511 (1 frame = 0.00833)
9.6433 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='deg', vertices=ndarray(...), win=Window(...))
9.6450 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=None, interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='deg', win=Window(...))
9.7635 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='deg', win=Window(...), wrapWidth=500)
33.7341 	DATA 	Keypress: t
33.7343 	EXP 	window1: recordFrameIntervals = True
33.8102 	WARNING 	t of last frame was 16.52ms (=1/60)
34.4353 	DATA 	Keypress: t
35.1352 	DATA 	Keypress: t
35.8352 	DATA 	Keypress: t
36.5352 	DATA 	Keypress: t
37.2352 	DATA 	Keypress: t
37.9352 	DATA 	Keypress: t
38.6351 	DATA 	Keypress: t
39.3351 	DATA 	Keypress: t
39.7456 	WARNING 	Time to load stimulus (0.10655 seconds) is longer than phase-duration 0.10000 (trial 0)!
39.7850 	WARNING 	t of last frame was 149.99ms (=1/6)
39.7850 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
39.7850 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-108.jpg'
40.0351 	DATA 	Keypress: t
40.1683 	WARNING 	t of last frame was 33.37ms (=1/29)
40.1683 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
40.1683 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-108.jpg'
40.7351 	DATA 	Keypress: t
41.4351 	DATA 	Keypress: t
42.1435 	DATA 	Keypress: t
42.1516 	WARNING 	t of last frame was 24.98ms (=1/40)
42.1683 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
42.5933 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
42.5933 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-54.jpg'
42.8352 	DATA 	Keypress: t
43.1184 	DATA 	Keypress: b
43.5350 	DATA 	Keypress: t
44.2350 	DATA 	Keypress: t
44.9940 	DATA 	Keypress: t
45.0015 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
45.0015 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-16.jpg'
45.6350 	DATA 	Keypress: t
46.3349 	DATA 	Keypress: t
47.0349 	DATA 	Keypress: t
47.7349 	DATA 	Keypress: t
48.3931 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
48.3931 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-55.jpg'
48.4349 	DATA 	Keypress: t
49.1349 	DATA 	Keypress: t
49.8348 	DATA 	Keypress: t
50.5348 	DATA 	Keypress: t
50.7681 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
50.7681 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-55.jpg'
51.2349 	DATA 	Keypress: t
51.9349 	DATA 	Keypress: t
52.6348 	DATA 	Keypress: t
53.3348 	DATA 	Keypress: t
54.0348 	DATA 	Keypress: t
54.7431 	DATA 	Keypress: t
55.2013 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
55.2013 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-68.jpg'
55.3514 	DATA 	Keypress: b
55.4347 	DATA 	Keypress: t
56.1347 	DATA 	Keypress: t
56.8347 	DATA 	Keypress: t
57.5915 	DATA 	Keypress: t
57.5928 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
57.5928 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-20.jpg'
58.2346 	DATA 	Keypress: t
58.9346 	DATA 	Keypress: t
59.6346 	DATA 	Keypress: t
60.3346 	DATA 	Keypress: t
61.0346 	DATA 	Keypress: t
61.7346 	DATA 	Keypress: t
61.9927 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
61.9927 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-135.jpg'
62.4345 	DATA 	Keypress: t
63.1345 	DATA 	Keypress: t
63.8346 	DATA 	Keypress: t
64.5346 	DATA 	Keypress: t
65.2346 	DATA 	Keypress: t
65.9428 	DATA 	Keypress: t
66.3927 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
66.3927 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-95.jpg'
66.6345 	DATA 	Keypress: t
67.3345 	DATA 	Keypress: t
68.0345 	DATA 	Keypress: t
68.8063 	DATA 	Keypress: t
68.8093 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
68.8093 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-109.jpg'
69.4344 	DATA 	Keypress: t
70.1344 	DATA 	Keypress: t
70.8344 	DATA 	Keypress: t
71.5344 	DATA 	Keypress: t
72.1842 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
72.1842 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-82.jpg'
72.2343 	DATA 	Keypress: t
72.9347 	DATA 	Keypress: t
73.6343 	DATA 	Keypress: t
74.3343 	DATA 	Keypress: t
74.6092 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
74.6092 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-92.jpg'
75.0343 	DATA 	Keypress: t
75.7343 	DATA 	Keypress: t
76.4343 	DATA 	Keypress: t
76.9924 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
76.9924 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-108.jpg'
77.1342 	DATA 	Keypress: t
77.8342 	DATA 	Keypress: t
78.5342 	DATA 	Keypress: t
79.2341 	DATA 	Keypress: t
79.9341 	DATA 	Keypress: t
80.6341 	DATA 	Keypress: t
81.3845 	DATA 	Keypress: t
81.3923 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
81.3923 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-18.jpg'
82.0341 	DATA 	Keypress: t
82.7341 	DATA 	Keypress: t
83.4340 	DATA 	Keypress: t
83.7672 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
83.7672 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-18.jpg'
84.1340 	DATA 	Keypress: t
84.8340 	DATA 	Keypress: t
85.5340 	DATA 	Keypress: t
86.2340 	DATA 	Keypress: t
86.9340 	DATA 	Keypress: t
87.2088 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
87.2088 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-3.jpg'
87.4506 	DATA 	Keypress: b
87.6339 	DATA 	Keypress: t
88.3339 	DATA 	Keypress: t
89.0339 	DATA 	Keypress: t
89.5922 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
89.5922 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-109.jpg'
89.7340 	DATA 	Keypress: t
90.4339 	DATA 	Keypress: t
91.1339 	DATA 	Keypress: t
91.8339 	DATA 	Keypress: t
92.5339 	DATA 	Keypress: t
93.2339 	DATA 	Keypress: t
93.9339 	DATA 	Keypress: t
94.6338 	DATA 	Keypress: t
95.3338 	DATA 	Keypress: t
96.0338 	DATA 	Keypress: t
96.7337 	DATA 	Keypress: t
96.9919 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
96.9919 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-90.jpg'
97.4337 	DATA 	Keypress: t
98.1337 	DATA 	Keypress: t
98.8337 	DATA 	Keypress: t
99.4002 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
99.4002 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-4.jpg'
99.5337 	DATA 	Keypress: t
100.2336 	DATA 	Keypress: t
100.9336 	DATA 	Keypress: t
101.6336 	DATA 	Keypress: t
102.3421 	DATA 	Keypress: t
102.7918 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
102.7918 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-142.jpg'
103.0336 	DATA 	Keypress: t
103.7336 	DATA 	Keypress: t
104.4336 	DATA 	Keypress: t
105.1336 	DATA 	Keypress: t
105.8336 	DATA 	Keypress: t
106.5336 	DATA 	Keypress: t
107.2336 	DATA 	Keypress: t
107.9335 	DATA 	Keypress: t
108.6335 	DATA 	Keypress: t
109.3335 	DATA 	Keypress: t
110.0335 	DATA 	Keypress: t
110.7335 	DATA 	Keypress: t
111.2167 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
111.2167 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-7.jpg'
111.4335 	DATA 	Keypress: t
112.1334 	DATA 	Keypress: t
112.8335 	DATA 	Keypress: t
113.5333 	DATA 	Keypress: t
113.5749 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
113.5749 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-144.jpg'
114.2333 	DATA 	Keypress: t
114.9333 	DATA 	Keypress: t
115.6333 	DATA 	Keypress: t
116.3334 	DATA 	Keypress: t
117.0081 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
117.0081 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-77.jpg'
117.0333 	DATA 	Keypress: t
117.7332 	DATA 	Keypress: t
118.4332 	DATA 	Keypress: t
119.1332 	DATA 	Keypress: t
119.4081 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
119.4081 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-60.jpg'
119.8333 	DATA 	Keypress: t
120.5333 	DATA 	Keypress: t
121.2332 	DATA 	Keypress: t
