28.0721 	WARNING 	Actual framerate: 120.00047 (1 frame = 0.00833)
28.0794 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='deg', vertices=ndarray(...), win=Window(...))
28.0811 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=None, interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='deg', win=Window(...))
28.1985 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='deg', win=Window(...), wrapWidth=500)
59.7529 	DATA 	Keypress: t
59.7531 	EXP 	window1: recordFrameIntervals = True
59.8214 	WARNING 	t of last frame was 14.94ms (=1/66)
60.4548 	DATA 	Keypress: t
61.1548 	DATA 	Keypress: t
61.8548 	DATA 	Keypress: t
62.5548 	DATA 	Keypress: t
63.2547 	DATA 	Keypress: t
63.9547 	DATA 	Keypress: t
64.6547 	DATA 	Keypress: t
65.3547 	DATA 	Keypress: t
65.7796 	WARNING 	t of last frame was 124.99ms (=1/8)
65.7796 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
65.7796 	EXP 	unnamed ImageStim: image = '..\\..\\stimuli\\fLoc\\stimuli\\number\\number-104.jpg'
66.0547 	DATA 	Keypress: t
66.2212 	WARNING 	t of last frame was 66.71ms (=1/14)
66.2212 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
66.2212 	EXP 	unnamed ImageStim: image = '..\\..\\stimuli\\fLoc\\stimuli\\limb\\limb-41.jpg'
66.7547 	DATA 	Keypress: t
67.4547 	DATA 	Keypress: t
68.1547 	DATA 	Keypress: t
68.8547 	DATA 	Keypress: t
69.5546 	DATA 	Keypress: t
70.1712 	WARNING 	t of last frame was 24.99ms (=1/40)
70.2546 	DATA 	Keypress: t
70.6211 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
70.6211 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
70.6211 	EXP 	unnamed ImageStim: image = '..\\..\\stimuli\\fLoc\\stimuli\\car\\car-11.jpg'
70.9546 	DATA 	Keypress: t
71.6545 	DATA 	Keypress: t
72.3545 	DATA 	Keypress: t
73.0545 	DATA 	Keypress: t
73.7545 	DATA 	Keypress: t
74.0210 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
74.0210 	EXP 	unnamed ImageStim: image = '..\\..\\stimuli\\fLoc\\stimuli\\limb\\limb-138.jpg'
74.4545 	DATA 	Keypress: t
75.1545 	DATA 	Keypress: t
75.8545 	DATA 	Keypress: t
76.5545 	DATA 	Keypress: t
77.2545 	DATA 	Keypress: t
77.9545 	DATA 	Keypress: t
78.6545 	DATA 	Keypress: t
79.3545 	DATA 	Keypress: t
80.0544 	DATA 	Keypress: t
80.4126 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
80.4126 	EXP 	unnamed ImageStim: image = '..\\..\\stimuli\\fLoc\\stimuli\\adult\\adult-86.jpg'
80.7544 	DATA 	Keypress: t
81.4544 	DATA 	Keypress: t
82.1544 	DATA 	Keypress: t
82.8543 	DATA 	Keypress: t
83.5543 	DATA 	Keypress: t
83.8292 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
83.8292 	EXP 	unnamed ImageStim: image = '..\\..\\stimuli\\fLoc\\stimuli\\limb\\limb-15.jpg'
84.2543 	DATA 	Keypress: t
84.9543 	DATA 	Keypress: t
85.6543 	DATA 	Keypress: t
86.2125 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
86.2125 	EXP 	unnamed ImageStim: image = '..\\..\\stimuli\\fLoc\\stimuli\\number\\number-134.jpg'
86.3543 	DATA 	Keypress: t
87.0543 	DATA 	Keypress: t
87.7543 	DATA 	Keypress: t
88.4543 	DATA 	Keypress: t
88.6291 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
