trial_nr	onset	event_type	phase	response	nr_frames	rating_type	face_id	repetition	session	rating	onset_abs	duration
0.0	0.008277789365820354	cue	0.0		479						26.389052477918085	3.992111000799923
0.0	4.000388790165744	fix	1.0		120						30.38116347871801	1.025147298043521
0.0	5.025536088209265	face	0.0		146	dominance	005	1.0	2		31.40631077676153	1.275381160762663
0.0	6.300917248971928	rating	1.0		97	dominance	005	1.0	2		32.68169193752419	0.8165022106395554
0.0	7.117419459611483	fix	2.0		59	dominance	005	1.0	2	-1.5699999999999998	33.49819414816375	0.5167449931950614
1.0	7.634164452806544	face	0.0		147	dominance	091	1.0	2		34.01493914135881	1.2334672868391863
1.0	8.86763173964573	rating	1.0		123	dominance	091	1.0	2		35.248406428197995	1.033443802464717
1.0	9.901075542110448	fix	2.0		60	dominance	091	1.0	2	-0.6499999999999999	36.28185023066271	0.5167609915479261
2.0	10.417836533658374	face	0.0		147	dominance	006	1.0	2		36.79861122221064	1.2334431383815172
2.0	11.651279672039891	rating	1.0		240	dominance	006	1.0	2		38.032054360592156	2.0085730042583236
2.0	13.659852676298215	fix	2.0		60	dominance	006	1.0	2	1.3099999999999996	40.04062736485048	0.5167510303090239
3.0	14.176603706607239	face	0.0		147	dominance	024	1.0	2		40.5573783951595	1.2334579293119532
3.0	15.410061635919192	rating	1.0		181	dominance	024	1.0	2		41.79083632447146	1.5168452092930238
3.0	16.926906845212216	fix	2.0		60	dominance	024	1.0	2	3.04	43.30768153376448	0.5084792780580756
4.0	17.43538612327029	face	0.0		148	dominance	039	1.0	2		43.816160811822556	1.241718211045736
4.0	18.677104334316027	rating	1.0		53	dominance	039	1.0	2		45.05787902286829	0.4500532926267624
4.0	19.12715762694279	fix	2.0		60	dominance	039	1.0	2	-0.7200000000000002	45.507932315495054	0.5084198124814066
5.0	19.635577439424196	face	0.0		148	dominance	012	1.0	2		46.01635212797646	1.2417909582745779
5.0	20.877368397698774	rating	1.0		83	dominance	012	1.0	2		47.25814308625104	0.7000843083023938
5.0	21.577452706001168	fix	2.0		60	dominance	012	1.0	2	1.8600000000000003	47.95822739455343	0.5168083828948511
6.0	22.09426108889602	face	0.0		147	dominance	009	1.0	2		48.475035777448284	1.233395143322923
6.0	23.327656232218942	rating	1.0		57	dominance	009	1.0	2		49.70843092077121	0.48338691775461484
6.0	23.811043149973557	fix	2.0		60	dominance	009	1.0	2	0.5999999999999996	50.19181783852582	0.5167576711346555
7.0	24.327800821108212	face	0.0		147	dominance	062	1.0	2		50.70857550966048	1.2334485717847201
7.0	25.561249392892933	rating	1.0		415	dominance	062	1.0	2		51.9420240814452	3.467070710607004
7.0	29.028320103499937	fix	2.0		60	dominance	062	1.0	2	0.8499999999999996	55.4090947920522	0.516754652578129
8.0	29.545074756078066	face	0.0		147	dominance	044	1.0	2		55.92584944463033	1.2334476662172165
8.0	30.778522422295282	rating	1.0		49	dominance	044	1.0	2		57.15929711084755	0.41672238420142094
8.0	31.195244806496703	fix	2.0		60	dominance	044	1.0	2	0.21999999999999975	57.57601949504897	0.5167588785579937
9.0	31.712003685054697	face	0.0		147	dominance	087	1.0	2		58.09277837360696	1.233439214257487
9.0	32.945442899312184	rating	1.0		56	dominance	087	1.0	2		59.32621758786445	0.4750783391054938
9.0	33.42052123841768	fix	2.0		60	dominance	087	1.0	2	1.38	59.80129592696994	0.516742578348385
10.0	33.93726381676606	face	0.0		147	dominance	124	1.0	2		60.31803850531833	1.233445251372359
10.0	35.17070906813842	rating	1.0		205	dominance	124	1.0	2		61.551483756690686	1.716859939851929
10.0	36.88756900799035	fix	2.0		60	dominance	124	1.0	2	1.04	63.268343696542615	0.5167612934037606
11.0	37.40433030139411	face	0.0		147	dominance	033	1.0	2		63.785104989946376	1.2334537033320885
11.0	38.6377840047262	rating	1.0		435	dominance	033	1.0	2		65.01855869327846	3.633756042018831
11.0	42.27154004674503	fix	2.0		60	dominance	033	1.0	2	2.0	68.6523147352973	0.5167519358765276
