trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.05903127529018093	fix	0.0		713												16.46830709677579	5.957862832569845
-1.0	0.7004890923917628	pulse	0.0	t													17.10976491387737	
-1.0	1.4004710717690614	pulse	0.0	t													17.80974689325467	
-1.0	2.1004509381746175	pulse	0.0	t													18.509726759660225	
-1.0	2.8004308045801736	pulse	0.0	t													19.20970662606578	
-1.0	3.500423348811637	pulse	0.0	t													19.909699170297245	
-1.0	4.200403215217193	pulse	0.0	t													20.6096790367028	
-1.0	4.90037281862169	pulse	0.0	t													21.309648640107298	
-1.0	5.600362042470806	pulse	0.0	t													22.009637863956414	
0.0	6.0168941078600255	face	0.0		144	37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	22.426169929345633	1.2333148498692026
0.0	6.300378433087644	pulse	0.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	22.709654254573252	
0.0	7.00033958460881	pulse	0.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	23.409615406094417	
0.0	7.250208957729228	fix	1.0		237	37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	23.659484779214836	2.008284355170872
0.0	7.700302245394596	pulse	1.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	24.109578066880204	
0.0	8.400277885858486	pulse	1.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	24.809553707344094	
0.0	9.100253526322376	pulse	1.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	25.509529347807984	
0.0	9.2584933129001	rating	2.0		234	37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	25.667769134385708	1.9915764906027107
0.0	9.716916535537166	response	2.0	y		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	26.126192357022774	
0.0	9.80024063719975	pulse	2.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	26.209516458685357	
0.0	10.500236199961364	pulse	2.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	26.90951202144697	
0.0	11.200211840425254	pulse	2.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	27.609487661910862	
0.0	11.25006980350281	fix	3.0		445	37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	27.65934562498842	3.7582525851448736
0.0	11.90019955500884	pulse	3.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	28.309475376494447	
0.0	12.600174893619624	pulse	3.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	29.00945071510523	
0.0	13.30014147849397	pulse	3.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	29.709417299979577	
0.0	14.00012798566604	pulse	3.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	30.409403807151648	
0.0	14.700113285425687	pulse	3.0	t		37.0	male	white	3.898925586947871	neutral	101	sub-04	1.0	6.0	101_neutral	1.0	31.109389106911294	
1.0	15.008322388647684	face	0.0		146	24.0	female	black	3.0955033824114606	neutral	099	sub-04	1.0	6.0	099_neutral	0.0	31.417598210133292	1.2416330125743116
