trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	rating_type	onset_abs	duration
-1.0	0.059356729294449906	fix	0.0		713													37.44840712727455	5.957962793980187
-1.0	0.7008712435290363	pulse	0.0	t														38.089921641509136	
-1.0	1.400848393121123	pulse	0.0	t														38.78989879110122	
-1.0	2.100830070534357	pulse	0.0	t														39.48988046851446	
-1.0	2.8008096349640255	pulse	0.0	t														40.189860032944125	
-1.0	3.500807914391771	pulse	0.0	t														40.88985831237187	
-1.0	4.200784158418173	pulse	0.0	t														41.58983455639827	
-1.0	4.900777910022953	pulse	0.0	t														42.28982830800305	
-1.0	5.600760794855887	pulse	0.0	t														42.98981119283599	
0.0	6.017319523274637	face	0.0		144	20.0	male	black	3.1070433744528456	neutral	082	sub-04	2.0	4.0	082_neutral	1.0	dominance	43.406369921254736	1.2332996563982306
0.0	6.300753037186951	pulse	0.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-04	2.0	4.0	082_neutral	1.0	dominance	43.68980343516705	
0.0	7.000734110890335	pulse	0.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-04	2.0	4.0	082_neutral	1.0	dominance	44.389784508870434	
0.0	7.250619179672867	fix	1.0		177	20.0	male	black	3.1070433744528456	neutral	082	sub-04	2.0	4.0	082_neutral	1.0	dominance	44.63966957765297	1.5083391918324196
0.0	7.700724542093667	pulse	1.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-04	2.0	4.0	082_neutral	1.0	dominance	45.08977494007377	
0.0	8.400702295393785	pulse	1.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-04	2.0	4.0	082_neutral	1.0	dominance	45.789752693373885	
0.0	8.758958371505287	rating	2.0		293	20.0	male	black	3.1070433744528456	neutral	082	sub-04	2.0	4.0	082_neutral	1.0	dominance	46.148008769485386	2.4915756851114566
0.0	9.10069876369198	pulse	2.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-04	2.0	4.0	082_neutral	1.0	dominance	46.48974916167208	
0.0	9.800680139251199	pulse	2.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-04	2.0	4.0	082_neutral	1.0	dominance	47.1897305372313	
0.0	10.178771094744661	response	2.0	w		20.0	male	black	3.1070433744528456	neutral	082	sub-04	2.0	4.0	082_neutral	1.0	dominance	47.56782149272476	
