trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.05548510642438487	fix	0.0		714												123.56424080503166	5.9656113986929995
-1.0	0.7047397861260833	pulse	0.0	t													124.21349548473336	
-1.0	1.4046894672337658	pulse	0.0	t													124.91344516584104	
-1.0	2.104682615170532	pulse	0.0	t													125.6134383137778	
-1.0	2.804659764899043	pulse	0.0	t													126.31341546350632	
-1.0	3.50463872574619	pulse	0.0	t													127.01339442435346	
-1.0	4.2046149699162925	pulse	0.0	t													127.71337066852357	
-1.0	4.904600269675939	pulse	0.0	t													128.4133559682832	
-1.0	5.604580739787707	pulse	0.0	t													129.11333643839498	
0.0	6.021096505117384	face	0.0		144	40.0	male	black	2.408674890569041	smiling	061	sub-05	1.0	1.0	061_smiling	0.0	129.52985220372466	1.23332994251723
0.0	6.304565133988945	pulse	0.0	t		40.0	male	black	2.408674890569041	smiling	061	sub-05	1.0	1.0	061_smiling	0.0	129.81332083259622	
0.0	7.004543189275864	pulse	0.0	t		40.0	male	black	2.408674890569041	smiling	061	sub-05	1.0	1.0	061_smiling	0.0	130.51329888788314	
0.0	7.254426447634614	fix	1.0		444	40.0	male	black	2.408674890569041	smiling	061	sub-05	1.0	1.0	061_smiling	0.0	130.7631821462419	3.766551731112486
0.0	7.704526677918693	pulse	1.0	t		40.0	male	black	2.408674890569041	smiling	061	sub-05	1.0	1.0	061_smiling	0.0	131.21328237652597	
0.0	8.404509261001294	pulse	1.0	t		40.0	male	black	2.408674890569041	smiling	061	sub-05	1.0	1.0	061_smiling	0.0	131.91326495960857	
0.0	9.104486712583821	pulse	1.0	t		40.0	male	black	2.408674890569041	smiling	061	sub-05	1.0	1.0	061_smiling	0.0	132.6132424111911	
0.0	9.804461145635287	pulse	1.0	t		40.0	male	black	2.408674890569041	smiling	061	sub-05	1.0	1.0	061_smiling	0.0	133.31321684424256	
0.0	10.50444825651357	pulse	1.0	t		40.0	male	black	2.408674890569041	smiling	061	sub-05	1.0	1.0	061_smiling	0.0	134.01320395512084	
1.0	11.0209781787471	face	0.0		145	36.0	female	white	2.7548746518105847	neutral	011	sub-05	1.0	1.0	011_neutral	0.0	134.52973387735437	1.2333163591338234
1.0	11.2044332544192	pulse	0.0	t		36.0	female	white	2.7548746518105847	neutral	011	sub-05	1.0	1.0	011_neutral	0.0	134.71318895302647	
1.0	11.904407687472485	pulse	0.0	t		36.0	female	white	2.7548746518105847	neutral	011	sub-05	1.0	1.0	011_neutral	0.0	135.41316338607976	
1.0	12.254294537880924	fix	1.0		444	36.0	female	white	2.7548746518105847	neutral	011	sub-05	1.0	1.0	011_neutral	0.0	135.7630502364882	3.766550221846046
1.0	12.604398118732206	pulse	1.0	t		36.0	female	white	2.7548746518105847	neutral	011	sub-05	1.0	1.0	011_neutral	0.0	136.11315381733948	
1.0	13.304375570314733	pulse	1.0	t		36.0	female	white	2.7548746518105847	neutral	011	sub-05	1.0	1.0	011_neutral	0.0	136.813131268922	
1.0	14.004353323749456	pulse	1.0	t		36.0	female	white	2.7548746518105847	neutral	011	sub-05	1.0	1.0	011_neutral	0.0	137.51310902235673	
1.0	14.704337717950693	pulse	1.0	t		36.0	female	white	2.7548746518105847	neutral	011	sub-05	1.0	1.0	011_neutral	0.0	138.21309341655797	
1.0	15.404311547295947	pulse	1.0	t		36.0	female	white	2.7548746518105847	neutral	011	sub-05	1.0	1.0	011_neutral	0.0	138.91306724590322	
