trial_nr	onset	event_type	phase	response	nr_frames	rating_type	face_id	repetition	session	rating	onset_abs	duration
0.0	0.0060913932393305	cue	0.0		480						1462.2316374528455	4.000429838604759
0.0	4.00652123184409	fix	1.0		120						1466.2320672914502	1.025145259220153
0.0	5.031666491064243	face	0.0		146	attractiveness	172	1.0	1		1467.2572125506704	1.2753596503171138
0.0	6.307026141381357	rating	1.0		583	attractiveness	172	1.0	1		1468.5325722009875	4.866945619054604
0.0	11.173971760435961	fix	2.0		60	attractiveness	172	1.0	1	-2.58	1473.399517820042	0.5167517841910012
1.0	11.690723544626962	face	0.0		147	attractiveness	044	1.0	1		1473.916269604233	1.2334793597110547
1.0	12.924202904338017	rating	1.0		242	attractiveness	044	1.0	1		1475.1497489639441	2.0251820852863602
1.0	14.949384989624377	fix	2.0		60	attractiveness	044	1.0	1	0.6299999999999999	1477.1749310492305	0.5167472563916817
2.0	15.466132246016059	face	0.0		147	attractiveness	036	1.0	1		1477.6916783056222	1.2334440429112874
2.0	16.699576288927346	rating	1.0		250	attractiveness	036	1.0	1		1478.9251223485335	2.0918937079259194
2.0	18.791469996853266	fix	2.0		60	attractiveness	036	1.0	1	0.16999999999999993	1481.0170160564594	0.5167448415304534
3.0	19.30821483838372	face	0.0		147	attractiveness	024	1.0	1		1481.5337608979899	1.2334470615023747
3.0	20.541661899886094	rating	1.0		353	attractiveness	024	1.0	1		1482.7672079594922	2.941986271122005
3.0	23.4836481710081	fix	2.0		60	attractiveness	024	1.0	1	-2.38	1485.7091942306142	0.5167445397237316
4.0	24.00039271073183	face	0.0		147	attractiveness	009	1.0	1		1486.225938770338	1.2334491744404659
4.0	25.233841885172296	rating	1.0		238	attractiveness	009	1.0	1		1487.4593879447784	1.9835556530742906
4.0	27.217397538246587	fix	2.0		60	attractiveness	009	1.0	1	1.5999999999999996	1489.4429435978527	0.516736691526603
5.0	27.73413422977319	face	0.0		147	attractiveness	121	1.0	1		1489.9596802893793	1.2334648708347231
