trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.054597208471022896	baseline	0.0		701		baseline	0.0	119.12828234044036	5.847265219385918
0.0	2.0020936466153216	pulse	0.0	t			baseline	0.0	121.07577877858466	
0.0	4.002038709521003	pulse	0.0	t			baseline	0.0	123.07572384149034	
0.0	5.9018624278569405	ISI	1.0		7		baseline	0.0	124.97554755982628	0.12500392407855543
1.0	6.026866351935496	house	0.0		44	place	house-12.jpg	0.0	125.10055148390484	0.37496739996549877
1.0	6.015899157227977	pulse	0.0	t		place	house-12.jpg	0.0	125.08958428919732	
1.0	6.401833751900995	ISI	1.0		595	place	house-12.jpg	0.0	125.47551888387034	5.016555383835112
1.0	8.001937287193869	pulse	1.0	t		place	house-12.jpg	0.0	127.07562241916321	
1.0	10.001876011204331	pulse	1.0	t		place	house-12.jpg	0.0	129.07556114317367	
2.0	11.418389135736106	limb	0.0		46	body	limb-58.jpg	0.0	130.49207426770545	0.38329127526503726
2.0	11.801680411001144	ISI	1.0		235	body	limb-58.jpg	0.0	130.87536554297048	2.0166374876243935
2.0	12.00181684818017	pulse	1.0	t		body	limb-58.jpg	0.0	131.0755019801495	
3.0	13.818317898625537	car	0.0		46	object	car-110.jpg	0.0	132.89200303059488	0.3832909734128407
3.0	14.001739574026033	pulse	0.0	t		object	car-110.jpg	0.0	133.07542470599537	
3.0	14.201608872038378	ISI	1.0		235	object	car-110.jpg	0.0	133.27529400400772	2.0166124338948066
3.0	16.00170516287926	pulse	1.0	t		object	car-110.jpg	0.0	135.0753902948486	
4.0	16.218221305933184	number	0.0		46	character	number-90.jpg	0.0	135.29190643790253	0.3833214604810564
4.0	16.60154276641424	ISI	1.0		235	character	number-90.jpg	0.0	135.67522789838358	2.0166332616936415
4.0	18.001649923932746	pulse	1.0	t		character	number-90.jpg	0.0	137.0753350559021	
5.0	18.618176028107882	house	0.0		46	place	house-105.jpg	0.0	137.69186116007722	0.38329036970844754
5.0	19.00146639781633	ISI	1.0		355	place	house-105.jpg	0.0	138.07515152978567	3.016602774625426
5.0	20.001580196082614	pulse	1.0	t		place	house-105.jpg	0.0	139.07526532805196	
6.0	22.018069172441756	number	0.0		45	character	number-101.jpg	0.0	141.0917543044111	0.38328916229966126
6.0	22.00672647364172	pulse	0.0	t		character	number-101.jpg	0.0	141.08041160561106	
6.0	22.401358334741417	ISI	1.0		235	character	number-101.jpg	0.0	141.47504346671076	2.016645335780595
6.0	24.001467907077313	pulse	1.0	t		character	number-101.jpg	0.0	143.07515303904665	
7.0	24.418003670522012	house	0.0		46	place	house-91.jpg	0.0	143.49168880249135	0.38329218082162697
7.0	24.80129585134364	ISI	1.0		235	place	house-91.jpg	0.0	143.87498098331298	2.0166371857712875
7.0	26.001409951461937	pulse	1.0	t		place	house-91.jpg	0.0	145.07509508343128	
8.0	26.817933037114926	number	0.0		46	character	number-66.jpg	0.0	145.89161816908427	0.38324992151865445
8.0	27.20118295863358	ISI	1.0		235	character	number-66.jpg	0.0	146.27486809060292	2.0166236024242608
8.0	28.00128770133506	pulse	1.0	t		character	number-66.jpg	0.0	147.0749728333044	
9.0	29.21780656105784	adult	0.0		46	face	adult-15.jpg	0.0	148.29149169302718	0.3833087826906194
