trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.0543975566665722	baseline	0.0		701		baseline	0.0	37.03213063310159	5.849630725921543
0.0	0.7042864288191595	pulse	0.0	t			baseline	0.0	37.682019505254175	
0.0	1.4042333929296547	pulse	0.0	t			baseline	0.0	38.38196646936467	
0.0	2.104213259213793	pulse	0.0	t			baseline	0.0	39.08194633564881	
0.0	2.804203992271141	pulse	0.0	t			baseline	0.0	39.781937068706156	
0.0	3.504185669684375	pulse	0.0	t			baseline	0.0	40.48191874611939	
0.0	4.204183949112121	pulse	0.0	t			baseline	0.0	41.181917025547136	
0.0	4.904154759752146	pulse	0.0	t			baseline	0.0	41.88188783618716	
0.0	5.6041304000691525	pulse	0.0	t			baseline	0.0	42.58186347650417	
0.0	5.904028282588115	ISI	1.0		0		baseline	0.0	42.88176135902313	0.17502145433036276
1.0	6.079049736918478	number	0.0		39	character	number-140.jpg	0.0	43.05678281335349	0.3249566611962109
1.0	6.304147696349901	pulse	0.0	t		character	number-140.jpg	0.0	43.281880772784916	
1.0	6.404006398114689	ISI	1.0		235	character	number-140.jpg	0.0	43.381739474549704	2.0166551408437954
1.0	7.004152012873419	pulse	1.0	t		character	number-140.jpg	0.0	43.981885089308435	
1.0	7.704127653190426	pulse	1.0	t		character	number-140.jpg	0.0	44.68186072962544	
2.0	8.420661538958484	number	0.0		45	character	number-10.jpg	0.0	45.3983946153935	0.38330730841789773
2.0	8.412636427053258	pulse	0.0	t		character	number-10.jpg	0.0	45.39036950348827	
2.0	8.803968847376382	ISI	1.0		232	character	number-10.jpg	0.0	45.7817019238114	2.0166451796353613
2.0	9.104108515595726	pulse	1.0	t		character	number-10.jpg	0.0	46.08184159203074	
2.0	9.804088985589715	pulse	1.0	t		character	number-10.jpg	0.0	46.78182206202473	
2.0	10.504069455583704	pulse	1.0	t		character	number-10.jpg	0.0	47.48180253201872	
3.0	10.820614027011743	car	0.0		46	object	car-81.jpg	0.0	47.79834710344676	0.38327259511515877
3.0	11.203886622126902	ISI	1.0		233	object	car-81.jpg	0.0	48.18161969856192	2.01663008689502
3.0	11.258157701628988	pulse	1.0	t		object	car-81.jpg	0.0	48.235890778064004	
3.0	11.903969722755392	pulse	1.0	t		object	car-81.jpg	0.0	48.88170279919041	
3.0	12.603954720571437	pulse	1.0	t		object	car-81.jpg	0.0	49.58168779700645	
4.0	13.220516709021922	limb	0.0		46	body	limb-12.jpg	0.0	50.19824978545694	0.3833048935794068
4.0	13.30394424620954	pulse	0.0	t		body	limb-12.jpg	0.0	50.281677322644555	
4.0	13.603821602601329	ISI	1.0		354	body	limb-12.jpg	0.0	50.581554679036344	3.016621936815227
4.0	14.003941620072965	pulse	1.0	t		body	limb-12.jpg	0.0	50.98167469650798	
4.0	14.703906997326612	pulse	1.0	t		body	limb-12.jpg	0.0	51.68164007376163	
4.0	15.403887165465676	pulse	1.0	t		body	limb-12.jpg	0.0	52.38162024190069	
4.0	16.103878502232874	pulse	1.0	t		body	limb-12.jpg	0.0	53.08161157866789	
5.0	16.620443539416556	car	0.0		46	object	car-41.jpg	0.0	53.59817661585157	0.383355907042187
5.0	16.803880102062976	pulse	0.0	t		object	car-41.jpg	0.0	53.78161317849799	
5.0	17.003799446458743	ISI	1.0		352	object	car-41.jpg	0.0	53.98153252289376	3.016611673751413
5.0	17.50392547084084	pulse	1.0	t		object	car-41.jpg	0.0	54.481658547275856	
