trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.05872283419921587	fix	0.0		713												96.95731229687044	5.957929288096693
-1.0	0.700210483356841	pulse	0.0	t													97.59879994602807	
-1.0	1.4002132906066436	pulse	0.0	t													98.29880275327787	
-1.0	2.1001991939870095	pulse	0.0	t													98.99878865665823	
-1.0	2.8001929455926984	pulse	0.0	t													99.69878240826392	
-1.0	3.5001586247008163	pulse	0.0	t													100.39874808737204	
-1.0	4.200156904128562	pulse	0.0	t													101.09874636679979	
-1.0	4.90013556299391	pulse	0.0	t													101.79872502566514	
-1.0	5.600122371938596	pulse	0.0	t													102.49871183460982	
0.0	6.016652122295909	face	0.0		144	21.0	male	black	2.969757262236371	smiling	137	sub-02	1.0	1.0	137_smiling	0.0	102.91524158496713	1.2333295400244424
0.0	6.300069336049091	pulse	0.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-02	1.0	1.0	137_smiling	0.0	103.19865879872032	
0.0	7.000057352413023	pulse	0.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-02	1.0	1.0	137_smiling	0.0	103.89864681508425	
0.0	7.2499816623203515	fix	1.0		444	21.0	male	black	2.969757262236371	smiling	137	sub-02	1.0	1.0	137_smiling	0.0	104.14857112499158	3.766559377406338
0.0	7.7000843080472805	pulse	1.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-02	1.0	1.0	137_smiling	0.0	104.5986737707185	
0.0	8.400063268767553	pulse	1.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-02	1.0	1.0	137_smiling	0.0	105.29865273143878	
0.0	9.10005249255073	pulse	1.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-02	1.0	1.0	137_smiling	0.0	105.99864195522196	
0.0	9.800033264399644	pulse	1.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-02	1.0	1.0	137_smiling	0.0	106.69862272707087	
0.0	10.500013734393633	pulse	1.0	t		21.0	male	black	2.969757262236371	smiling	137	sub-02	1.0	1.0	137_smiling	0.0	107.39860319706486	
