13.4579 	WARNING 	Actual framerate: 119.98997 (1 frame = 0.00833)
13.4653 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='deg', vertices=ndarray(...), win=Window(...))
13.4673 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=None, interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='deg', win=Window(...))
13.6446 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='deg', win=Window(...), wrapWidth=500)
41.7750 	DATA 	Keypress: t
41.7752 	EXP 	window1: recordFrameIntervals = True
41.8488 	WARNING 	t of last frame was 16.39ms (=1/61)
42.4822 	DATA 	Keypress: t
43.1822 	DATA 	Keypress: t
43.8822 	DATA 	Keypress: t
44.5821 	DATA 	Keypress: t
45.2821 	DATA 	Keypress: t
45.9821 	DATA 	Keypress: t
46.6821 	DATA 	Keypress: t
47.3821 	DATA 	Keypress: t
47.7236 	WARNING 	t of last frame was 41.68ms (=1/23)
47.7236 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
47.7236 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-20.jpg'
47.8070 	WARNING 	t of last frame was 33.32ms (=1/30)
48.0820 	DATA 	Keypress: t
48.2319 	WARNING 	t of last frame was 49.97ms (=1/20)
48.2319 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
48.2319 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-143.jpg'
48.7820 	DATA 	Keypress: t
49.4820 	DATA 	Keypress: t
50.1883 	DATA 	Keypress: t
50.2028 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
50.6402 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
50.6402 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-83.jpg'
50.8820 	DATA 	Keypress: t
51.5820 	DATA 	Keypress: t
52.2819 	DATA 	Keypress: t
53.0564 	DATA 	Keypress: t
53.0652 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
53.0652 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-109.jpg'
53.6819 	DATA 	Keypress: t
54.3820 	DATA 	Keypress: t
55.0819 	DATA 	Keypress: t
55.4401 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
55.4401 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-94.jpg'
55.7819 	DATA 	Keypress: t
56.4819 	DATA 	Keypress: t
57.1818 	DATA 	Keypress: t
57.8400 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
57.8400 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-113.jpg'
57.8819 	DATA 	Keypress: t
58.5818 	DATA 	Keypress: t
59.2818 	DATA 	Keypress: t
59.9818 	DATA 	Keypress: t
60.2400 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
60.2400 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-93.jpg'
60.6818 	DATA 	Keypress: t
61.3819 	DATA 	Keypress: t
62.0818 	DATA 	Keypress: t
62.6400 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
62.6400 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-79.jpg'
62.7818 	DATA 	Keypress: t
63.4818 	DATA 	Keypress: t
64.1818 	DATA 	Keypress: t
64.8817 	DATA 	Keypress: t
65.5886 	DATA 	Keypress: t
66.0399 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
66.0399 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-134.jpg'
66.2817 	DATA 	Keypress: t
66.9817 	DATA 	Keypress: t
67.6817 	DATA 	Keypress: t
68.3817 	DATA 	Keypress: t
69.0817 	DATA 	Keypress: t
69.7816 	DATA 	Keypress: t
70.4398 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
70.4398 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-92.jpg'
70.4816 	DATA 	Keypress: t
71.1816 	DATA 	Keypress: t
71.8816 	DATA 	Keypress: t
72.5816 	DATA 	Keypress: t
73.2816 	DATA 	Keypress: t
73.9816 	DATA 	Keypress: t
74.6815 	DATA 	Keypress: t
75.3884 	DATA 	Keypress: t
75.8231 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
75.8231 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-12.jpg'
76.0815 	DATA 	Keypress: t
76.7815 	DATA 	Keypress: t
77.4815 	DATA 	Keypress: t
78.2176 	DATA 	Keypress: t
78.2230 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
78.2230 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-131.jpg'
78.8814 	DATA 	Keypress: t
79.5814 	DATA 	Keypress: t
80.2814 	DATA 	Keypress: t
80.9813 	DATA 	Keypress: t
81.6228 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
81.6228 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-137.jpg'
81.6813 	DATA 	Keypress: t
82.3813 	DATA 	Keypress: t
83.0813 	DATA 	Keypress: t
83.7813 	DATA 	Keypress: t
84.4813 	DATA 	Keypress: t
85.1813 	DATA 	Keypress: t
85.8813 	DATA 	Keypress: t
86.0395 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
86.0395 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-61.jpg'
86.5813 	DATA 	Keypress: t
87.2813 	DATA 	Keypress: t
87.9882 	DATA 	Keypress: t
88.4228 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
88.4228 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-23.jpg'
88.6813 	DATA 	Keypress: t
89.3812 	DATA 	Keypress: t
90.0812 	DATA 	Keypress: t
90.7812 	DATA 	Keypress: t
91.4812 	DATA 	Keypress: t
92.1812 	DATA 	Keypress: t
92.8227 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
92.8227 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-63.jpg'
92.8812 	DATA 	Keypress: t
93.5812 	DATA 	Keypress: t
94.2812 	DATA 	Keypress: t
94.9811 	DATA 	Keypress: t
95.2393 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
95.2393 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-54.jpg'
95.6810 	DATA 	Keypress: t
96.3810 	DATA 	Keypress: t
97.0810 	DATA 	Keypress: t
97.6225 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
97.6225 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-59.jpg'
97.7810 	DATA 	Keypress: t
98.4810 	DATA 	Keypress: t
99.1810 	DATA 	Keypress: t
99.8809 	DATA 	Keypress: t
100.5809 	DATA 	Keypress: t
101.2810 	DATA 	Keypress: t
102.0162 	DATA 	Keypress: t
102.0225 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
