trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.05334650232725835	baseline	0.0		41.0		baseline	0.0	22.075718901531218	0.3497663026682858
0.0	0.40311280499554414	ISI	1.0		11.0		baseline	0.0	22.425485204199504	0.09999782663362566
1.0	0.5031106316291698	baseline	0.0		48.0		baseline	0.0	22.52548303083313	0.3999913065308647
1.0	0.7032249145140668	pulse	0.0	t			baseline	0.0	22.725597313718026	
1.0	0.9031019381600345	ISI	1.0		11.0		baseline	0.0	22.925474337363994	0.09999843034711375
2.0	1.0031003685071482	baseline	0.0		48.0		baseline	0.0	23.025472767711108	0.39997410070827755
2.0	1.4030744692154258	ISI	1.0		11.0		baseline	0.0	23.425446868419385	0.10000537304586032
2.0	1.407693779823603	pulse	1.0	t			baseline	0.0	23.430066179027563	
3.0	1.503079842261286	baseline	0.0		48.0		baseline	0.0	23.525452241465246	0.3999934195271635
3.0	1.9030732617884496	ISI	1.0		11.0		baseline	0.0	23.92544566099241	0.10002710671869863
4.0	2.0031003685071482	baseline	0.0		48.0		baseline	0.0	24.025472767711108	0.3999674598653655
4.0	2.103188450244488	pulse	0.0	t			baseline	0.0	24.125560849448448	
4.0	2.4030678283725138	ISI	1.0		11.0		baseline	0.0	24.425440227576473	0.09999390249686257
5.0	2.5030617308693763	baseline	0.0		48.0		baseline	0.0	24.525434130073336	0.39999130653268367
5.0	2.803172632960923	pulse	0.0	t			baseline	0.0	24.825545032164882	
5.0	2.90305303740206	ISI	1.0		11.0		baseline	0.0	24.92542543660602	0.10000144891091622
6.0	3.0030544863129762	baseline	0.0		48.0		baseline	0.0	25.025426885516936	0.39999191024435277
6.0	3.403046396557329	ISI	1.0		11.0		baseline	0.0	25.42541879576129	0.10000144891091622
7.0	3.503047845468245	baseline	0.0		47.0		baseline	0.0	25.525420244672205	0.3999979473755957
7.0	3.5072762518593663	pulse	0.0	t			baseline	0.0	25.529648651063326	
7.0	3.903045792843841	ISI	1.0		11.0		baseline	0.0	25.9254181920478	0.09999360064102802
8.0	4.003039393484869	baseline	0.0		48.0		baseline	0.0	26.02541179268883	0.39999251395784086
8.0	4.203150054092475	pulse	0.0	t			baseline	0.0	26.225522453296435	
8.0	4.40303190744271	ISI	1.0		11.0		baseline	0.0	26.42540430664667	0.10000054334341257
9.0	4.503032450786122	baseline	0.0		48.0		baseline	0.0	26.525404849990082	0.3999973436621076
9.0	4.90302979444823	ISI	1.0		11.0		baseline	0.0	26.92540219365219	0.09999963777227094
9.0	4.907591148599749	pulse	1.0	t			baseline	0.0	26.92996354780371	
10.0	5.003029432220501	baseline	0.0		48.0		baseline	0.0	27.02540183142446	0.3999888916787313
10.0	5.403018323899232	ISI	1.0		11.0		baseline	0.0	27.42539072310319	0.10001322131574852
11.0	5.503031545214981	baseline	0.0		48.0		baseline	0.0	27.52540394441894	0.3999608190224535
11.0	5.603130493789649	pulse	0.0	t			baseline	0.0	27.62550289299361	
11.0	5.902992364237434	ISI	1.0		6.0		baseline	0.0	27.925364763441394	0.1333593131184898
12.0	6.036351677355924	car	0.0		44.0	object	car-67.jpg	0.0	28.058724076559884	0.3666343478944327
12.0	6.303104715239897	pulse	0.0	t		object	car-67.jpg	0.0	28.325477114443856	
12.0	6.402986025250357	ISI	1.0		5.0	object	car-67.jpg	0.0	28.425358424454316	0.12503833578011836
13.0	6.528024361030475	car	0.0		45.0	object	car-12.jpg	0.0	28.550396760234435	0.374957438227284
13.0	6.902981799257759	ISI	1.0		6.0	object	car-12.jpg	0.0	28.92535419846172	0.11669170063578349
14.0	7.019673499893543	car	0.0		45.0	object	car-113.jpg	0.0	29.042045899097502	0.3832977343863604
14.0	7.011733767361875	pulse	0.0	t		object	car-113.jpg	0.0	29.034106166565834	
14.0	7.402971234279903	ISI	1.0		6.0	object	car-113.jpg	0.0	29.425343633483863	0.11666574097216653
15.0	7.5196369752520695	car	0.0		46.0	object	car-114.jpg	0.0	29.54200937445603	0.38329622510354966
15.0	7.703060100844596	pulse	0.0	t		object	car-114.jpg	0.0	29.725432500048555	
15.0	7.902933200355619	ISI	1.0		5.0	object	car-114.jpg	0.0	29.92530559955958	0.11670830274488253
16.0	8.019641503100502	car	0.0		46.0	object	car-110.jpg	0.0	30.04201390230446	0.38327901928096253
16.0	8.402920522381464	ISI	1.0		7.0	object	car-110.jpg	0.0	30.425292921585424	0.1167028693271277
16.0	8.437514187256966	pulse	1.0	t		object	car-110.jpg	0.0	30.459886586460925	
17.0	8.519623391708592	car	0.0		46.0	object	car-109.jpg	0.0	30.54199579091255	0.38329290468027466
17.0	8.902916296388867	ISI	1.0		6.0	object	car-109.jpg	0.0	30.925288695592826	0.11668838021432748
18.0	9.019604676603194	car	0.0		46.0	object	car-66.jpg	0.0	31.041977075807154	0.3833016585194855
18.0	9.103244897416516	pulse	0.0	t		object	car-66.jpg	0.0	31.125617296620476	
18.0	9.40290633512268	ISI	1.0		5.0	object	car-66.jpg	0.0	31.42527873432664	0.11670105818848242
19.0	9.519607393311162	car	0.0		46.0	object	car-134.jpg	0.0	31.54197979251512	0.38329803624219494
19.0	9.803019591696284	pulse	0.0	t		object	car-134.jpg	0.0	31.825391990900243	
19.0	9.902905429553357	ISI	1.0		5.0	object	car-134.jpg	0.0	31.925277828757316	0.11668596536219411
20.0	10.019591394915551	car	0.0		46.0	object	car-102.jpg	0.0	32.04196379411951	0.3833185624862381
20.0	10.40290995740179	ISI	1.0		7.0	object	car-102.jpg	0.0	32.42528235660575	0.11666483540466288
21.0	10.519574792806452	car	0.0		45.0	object	car-102.jpg	1.0	32.54194719201041	0.38329531953240803
21.0	10.509583945095073	pulse	0.0	t		object	car-102.jpg	1.0	32.53195634429903	
21.0	10.90287011233886	ISI	1.0		7.0	object	car-102.jpg	1.0	32.92524251154282	0.11670558603691461
22.0	11.019575698375775	car	0.0		46.0	object	car-77.jpg	0.0	33.041948097579734	0.38329531953240803
22.0	11.103005223325454	response	0.0	b		object	car-77.jpg	0.0	33.12537762252941	
22.0	11.203001842532103	pulse	0.0	t		object	car-77.jpg	0.0	33.22537424173606	
22.0	11.402871017908183	ISI	1.0		6.0	object	car-77.jpg	0.0	33.42524341711214	0.11670830274488253
23.0	11.519579320653065	car	0.0		46.0	object	car-95.jpg	0.0	33.541951719857025	0.3832971306728723
23.0	11.902876451325938	ISI	1.0		5.0	object	car-95.jpg	0.0	33.9252488505299	0.11669985076332523
23.0	11.958842766551243	pulse	1.0	t		object	car-95.jpg	0.0	33.9812151657552	
24.0	12.019576302089263	body	0.0		46.0	body	body-134.jpg	0.0	34.04194870129322	0.38329018797048775
24.0	12.40286649005975	ISI	1.0		7.0	body	body-134.jpg	0.0	34.42523888926371	0.11669109692411439
25.0	12.519557586983865	body	0.0		46.0	body	body-79.jpg	0.0	34.541929986187824	0.3833022622329736
25.0	12.603007638177587	pulse	0.0	t		body	body-79.jpg	0.0	34.62538003738155	
25.0	12.902859849216838	ISI	1.0		5.0	body	body-79.jpg	0.0	34.9252322484208	0.11669985076150624
26.0	13.019559699978345	body	0.0		46.0	body	body-136.jpg	0.0	35.041932099182304	0.38328958425881865
26.0	13.302971294649979	pulse	0.0	t		body	body-136.jpg	0.0	35.32534369385394	
26.0	13.402849284237163	ISI	1.0		5.0	body	body-136.jpg	0.0	35.42522168344112	0.11669592662838113
27.0	13.519545210865545	body	0.0		46.0	body	body-104.jpg	0.0	35.541917610069504	0.38333395717017993
27.0	13.902879168035724	ISI	1.0		5.0	body	body-104.jpg	0.0	35.925251567239684	0.11668083380027383
28.0	14.019560001835998	body	0.0		45.0	body	body-31.jpg	0.0	36.04193240103996	0.3833037715157843
28.0	14.009780151845916	pulse	0.0	t		body	body-31.jpg	0.0	36.032152551049876	
28.0	14.402863773351783	ISI	1.0		7.0	body	body-31.jpg	0.0	36.42523617255574	0.11670920831420517
29.0	14.519572981665988	body	0.0		46.0	body	body-97.jpg	0.0	36.54194538086995	0.3832950176765735
29.0	14.702985240423004	pulse	0.0	t		body	body-97.jpg	0.0	36.725357639626964	
29.0	14.902867999342561	ISI	1.0		6.0	body	body-97.jpg	0.0	36.92524039854652	0.11670166190197051
30.0	15.019569661244532	body	0.0		46.0	body	body-66.jpg	0.0	37.04194206044849	0.3832871694066853
30.0	15.402856830651217	ISI	1.0		5.0	body	body-66.jpg	0.0	37.42522922985518	0.11670045447499433
30.0	15.457346161832902	pulse	1.0	t		body	body-66.jpg	0.0	37.47971856103686	
31.0	15.519557285126211	body	0.0		46.0	body	body-87.jpg	0.0	37.54192968433017	0.38330528079859505
31.0	15.902862565924806	ISI	1.0		7.0	body	body-87.jpg	0.0	37.925234965128766	0.11668777650083939
32.0	16.019550342425646	body	0.0		46.0	body	body-87.jpg	1.0	38.041922741629605	0.38329803624219494
32.0	16.10297654695387	pulse	0.0	t		body	body-87.jpg	1.0	38.12534894615783	
32.0	16.40284837866784	ISI	1.0		5.0	body	body-87.jpg	1.0	38.4252207778718	0.1166944173455704
32.0	16.453006370380535	response	1.0	b		body	body-87.jpg	1.0	38.475378769584495	
33.0	16.51954279601341	body	0.0		46.0	body	body-33.jpg	0.0	38.54191519521737	0.38325698375228967
33.0	16.80290609363874	pulse	0.0	t		body	body-33.jpg	0.0	38.8252784928427	
33.0	16.9027997797657	ISI	1.0		5.0	body	body-33.jpg	0.0	38.92517217896966	0.11669079506646085
34.0	17.01949057483216	body	0.0		46.0	body	body-117.jpg	0.0	39.04186297403612	0.38330407337161887
