42.5370 	WARNING 	Actual framerate: 119.98928 (1 frame = 0.00833)
42.5443 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='deg', vertices=ndarray(...), win=Window(...))
42.5460 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=None, interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='deg', win=Window(...))
42.6615 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='deg', win=Window(...), wrapWidth=500)
56.1727 	DATA 	Keypress: t
56.1728 	EXP 	window1: recordFrameIntervals = True
56.2450 	WARNING 	t of last frame was 16.50ms (=1/60)
56.8784 	DATA 	Keypress: t
57.5783 	DATA 	Keypress: t
58.2783 	DATA 	Keypress: t
58.9783 	DATA 	Keypress: t
59.6783 	DATA 	Keypress: t
60.3783 	DATA 	Keypress: t
61.0783 	DATA 	Keypress: t
61.7783 	DATA 	Keypress: t
62.1448 	WARNING 	t of last frame was 66.68ms (=1/14)
62.1448 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
62.1448 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-77.jpg'
62.2031 	WARNING 	t of last frame was 33.32ms (=1/30)
62.4782 	DATA 	Keypress: t
62.6281 	WARNING 	t of last frame was 50.02ms (=1/19)
62.6281 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
62.6281 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-73.jpg'
63.1782 	DATA 	Keypress: t
63.8782 	DATA 	Keypress: t
64.5782 	DATA 	Keypress: t
65.2782 	DATA 	Keypress: t
65.5989 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
66.0295 	DATA 	Keypress: t
66.0364 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
66.0364 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-126.jpg'
66.6782 	DATA 	Keypress: t
67.3781 	DATA 	Keypress: t
68.0781 	DATA 	Keypress: t
68.7782 	DATA 	Keypress: t
69.4196 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
69.4196 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-71.jpg'
69.4781 	DATA 	Keypress: t
70.1781 	DATA 	Keypress: t
70.8781 	DATA 	Keypress: t
71.5781 	DATA 	Keypress: t
71.8279 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
71.8279 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-2.jpg'
72.2781 	DATA 	Keypress: t
72.9780 	DATA 	Keypress: t
73.6780 	DATA 	Keypress: t
74.2362 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
74.2362 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-69.jpg'
74.3784 	DATA 	Keypress: t
75.0781 	DATA 	Keypress: t
75.7781 	DATA 	Keypress: t
76.4780 	DATA 	Keypress: t
76.6362 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
76.6362 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-45.jpg'
77.1780 	DATA 	Keypress: t
77.8780 	DATA 	Keypress: t
78.5865 	DATA 	Keypress: t
79.0362 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
79.0362 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-91.jpg'
79.2780 	DATA 	Keypress: t
79.9779 	DATA 	Keypress: t
80.6779 	DATA 	Keypress: t
81.4342 	DATA 	Keypress: t
81.4361 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
81.4361 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-108.jpg'
82.0779 	DATA 	Keypress: t
82.7780 	DATA 	Keypress: t
83.4780 	DATA 	Keypress: t
84.1779 	DATA 	Keypress: t
84.8278 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
84.8278 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-125.jpg'
84.8779 	DATA 	Keypress: t
85.5779 	DATA 	Keypress: t
86.2778 	DATA 	Keypress: t
86.9778 	DATA 	Keypress: t
87.2360 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
87.2360 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-114.jpg'
87.6778 	DATA 	Keypress: t
88.3778 	DATA 	Keypress: t
89.0778 	DATA 	Keypress: t
89.6277 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
89.6277 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-136.jpg'
89.7778 	DATA 	Keypress: t
90.4779 	DATA 	Keypress: t
91.1778 	DATA 	Keypress: t
91.8778 	DATA 	Keypress: t
92.0276 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
92.0276 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-60.jpg'
92.5778 	DATA 	Keypress: t
93.2777 	DATA 	Keypress: t
93.9777 	DATA 	Keypress: t
94.6777 	DATA 	Keypress: t
