trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.05465625784927397	baseline	0.0		701		baseline	0.0	23.986155048009095	5.8476469679117145
0.0	0.7025143442224362	pulse	0.0	t			baseline	0.0	24.634013134382258	
0.0	1.402477095125505	pulse	0.0	t			baseline	0.0	25.333975885285327	
0.0	2.102464900122868	pulse	0.0	t			baseline	0.0	26.03396369028269	
0.0	2.8024545162552386	pulse	0.0	t			baseline	0.0	26.73395330641506	
0.0	3.5024483583838446	pulse	0.0	t			baseline	0.0	27.433947148543666	
0.0	4.202498345825006	pulse	0.0	t			baseline	0.0	28.133997135984828	
0.0	4.902414610824053	pulse	0.0	t			baseline	0.0	28.833913400983874	
0.0	5.602407245522045	pulse	0.0	t			baseline	0.0	29.533906035681866	
0.0	5.902303225760988	ISI	1.0		4		baseline	0.0	29.83380201592081	0.12499486843807972
1.0	6.027298094199068	number	0.0		45	character	number-124.jpg	0.0	29.95879688435889	0.3749456658224517
1.0	6.302354903600644	pulse	0.0	t		character	number-124.jpg	0.0	30.233853693760466	
1.0	6.40224376002152	ISI	1.0		234	character	number-124.jpg	0.0	30.33374255018134	2.0166516140889144
1.0	7.00234633087166	pulse	1.0	t		character	number-124.jpg	0.0	30.93384512103148	
1.0	7.70233383401137	pulse	1.0	t		character	number-124.jpg	0.0	31.63383262417119	
2.0	8.418895374110434	number	0.0		45	character	number-32.jpg	0.0	32.350394164270256	0.3833155439206166
2.0	8.40865307990316	pulse	0.0	t		character	number-32.jpg	0.0	32.34015187006298	
2.0	8.80221091803105	ISI	1.0		235	character	number-32.jpg	0.0	32.73370970819087	2.0166434639613726
2.0	9.10231699041833	pulse	1.0	t		character	number-32.jpg	0.0	33.03381578057815	
2.0	9.802296947142167	pulse	1.0	t		character	number-32.jpg	0.0	33.73379573730199	
2.0	10.502278715008288	pulse	1.0	t		character	number-32.jpg	0.0	34.43377750516811	
3.0	10.818854381992423	car	0.0		46	object	car-18.jpg	0.0	34.750353172152245	0.38331826062858454
3.0	11.202172642621008	ISI	1.0		232	object	car-18.jpg	0.0	35.13367143278083	2.0166769700372242
3.0	11.262001514111034	pulse	1.0	t		object	car-18.jpg	0.0	35.193500304270856	
3.0	11.902261267699942	pulse	1.0	t		object	car-18.jpg	0.0	35.83376005785976	
3.0	12.602309444006096	pulse	1.0	t		object	car-18.jpg	0.0	36.53380823416592	
4.0	13.218849612658232	limb	0.0		46	body	limb-128.jpg	0.0	37.150348402818054	0.3833034696581308
4.0	13.302274307901826	pulse	0.0	t		body	limb-128.jpg	0.0	37.23377309806165	
4.0	13.602153082316363	ISI	1.0		355	body	limb-128.jpg	0.0	37.533651872476185	3.016643162103719
4.0	14.002314334080438	pulse	1.0	t		body	limb-128.jpg	0.0	37.93381312424026	
4.0	14.70229398895026	pulse	1.0	t		body	limb-128.jpg	0.0	38.63379277911008	
4.0	15.40227786980904	pulse	1.0	t		body	limb-128.jpg	0.0	39.33377665996886	
4.0	16.102273523076292	pulse	1.0	t		body	limb-128.jpg	0.0	40.03377231323611	
5.0	16.618796244420082	car	0.0		46	object	car-109.jpg	0.0	40.550295034579904	0.38332097734019044
5.0	16.802232047986763	pulse	0.0	t		object	car-109.jpg	0.0	40.733730838146585	
5.0	17.002117221760273	ISI	1.0		355	object	car-109.jpg	0.0	40.933616011920094	3.0166443695306953
5.0	17.502255170198623	pulse	1.0	t		object	car-109.jpg	0.0	41.433753960358445	
5.0	18.202236938064743	pulse	1.0	t		object	car-109.jpg	0.0	42.133735728224565	
5.0	18.902242552594544	pulse	1.0	t		object	car-109.jpg	0.0	42.833741342754365	
5.0	19.60221466105213	pulse	1.0	t		object	car-109.jpg	0.0	43.53371345121195	
6.0	20.018761591290968	house	0.0		46	place	house-131.jpg	0.0	43.95026038145079	0.3833031678041152
6.0	20.302179524951498	pulse	0.0	t		place	house-131.jpg	0.0	44.23367831511132	
