12.9285 	WARNING 	Actual framerate: 120.00025 (1 frame = 0.00833)
12.9357 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='deg', vertices=ndarray(...), win=Window(...))
12.9375 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=None, interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='deg', win=Window(...))
13.0540 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='deg', win=Window(...), wrapWidth=500)
54.4725 	DATA 	Keypress: t
54.4726 	EXP 	window1: recordFrameIntervals = True
54.5440 	WARNING 	t of last frame was 16.49ms (=1/60)
55.1774 	DATA 	Keypress: t
55.8774 	DATA 	Keypress: t
56.5773 	DATA 	Keypress: t
57.2773 	DATA 	Keypress: t
57.9773 	DATA 	Keypress: t
58.6773 	DATA 	Keypress: t
59.3773 	DATA 	Keypress: t
60.0772 	DATA 	Keypress: t
60.5141 	WARNING 	Time to load stimulus (0.13293 seconds) is longer than phase-duration 0.10000 (trial 0)!
60.5521 	WARNING 	t of last frame was 175.01ms (=1/5)
60.5521 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
60.5521 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-1.jpg'
60.7772 	DATA 	Keypress: t
60.9188 	WARNING 	t of last frame was 41.69ms (=1/23)
60.9188 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
60.9188 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-2.jpg'
61.4772 	DATA 	Keypress: t
62.1772 	DATA 	Keypress: t
62.8854 	DATA 	Keypress: t
62.8937 	WARNING 	t of last frame was 24.94ms (=1/40)
62.9104 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
63.3604 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
63.3604 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-39.jpg'
63.5772 	DATA 	Keypress: t
64.2771 	DATA 	Keypress: t
64.9771 	DATA 	Keypress: t
65.7313 	DATA 	Keypress: t
65.7352 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
65.7352 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-63.jpg'
66.3770 	DATA 	Keypress: t
67.0770 	DATA 	Keypress: t
67.7770 	DATA 	Keypress: t
68.4770 	DATA 	Keypress: t
69.1352 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
69.1352 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-126.jpg'
69.1770 	DATA 	Keypress: t
69.8769 	DATA 	Keypress: t
70.5769 	DATA 	Keypress: t
71.2769 	DATA 	Keypress: t
71.5101 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
71.5101 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-126.jpg'
71.9770 	DATA 	Keypress: t
72.6769 	DATA 	Keypress: t
73.3769 	DATA 	Keypress: t
74.0769 	DATA 	Keypress: t
74.7769 	DATA 	Keypress: t
75.4851 	DATA 	Keypress: t
75.9350 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
75.9350 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-35.jpg'
76.1768 	DATA 	Keypress: t
76.2768 	DATA 	Keypress: b
76.8768 	DATA 	Keypress: t
77.5768 	DATA 	Keypress: t
78.3297 	DATA 	Keypress: t
78.3349 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
78.3349 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-107.jpg'
78.9767 	DATA 	Keypress: t
79.6767 	DATA 	Keypress: t
80.3766 	DATA 	Keypress: t
81.0766 	DATA 	Keypress: t
81.7766 	DATA 	Keypress: t
82.4766 	DATA 	Keypress: t
82.7264 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
82.7264 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-76.jpg'
83.1766 	DATA 	Keypress: t
83.8766 	DATA 	Keypress: t
84.5766 	DATA 	Keypress: t
85.2766 	DATA 	Keypress: t
85.9766 	DATA 	Keypress: t
86.6849 	DATA 	Keypress: t
87.1348 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
87.1348 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-93.jpg'
87.3765 	DATA 	Keypress: t
88.0765 	DATA 	Keypress: t
88.7765 	DATA 	Keypress: t
89.5267 	DATA 	Keypress: t
89.5346 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
89.5346 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-38.jpg'
90.1764 	DATA 	Keypress: t
90.8764 	DATA 	Keypress: t
91.5764 	DATA 	Keypress: t
92.2763 	DATA 	Keypress: t
92.9762 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
92.9762 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-144.jpg'
92.9764 	DATA 	Keypress: t
93.6763 	DATA 	Keypress: t
94.3763 	DATA 	Keypress: t
95.0763 	DATA 	Keypress: t
95.3345 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
95.3345 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-103.jpg'
95.7763 	DATA 	Keypress: t
96.4763 	DATA 	Keypress: t
97.1763 	DATA 	Keypress: t
97.7427 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
97.7427 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-19.jpg'
97.8762 	DATA 	Keypress: t
98.5762 	DATA 	Keypress: t
99.2761 	DATA 	Keypress: t
99.9761 	DATA 	Keypress: t
100.6761 	DATA 	Keypress: t
101.3762 	DATA 	Keypress: t
102.1299 	DATA 	Keypress: t
102.1343 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
102.1343 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-85.jpg'
102.7760 	DATA 	Keypress: t
103.4761 	DATA 	Keypress: t
104.1760 	DATA 	Keypress: t
104.5259 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
104.5259 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-67.jpg'
104.8760 	DATA 	Keypress: t
105.5760 	DATA 	Keypress: t
106.2760 	DATA 	Keypress: t
106.9759 	DATA 	Keypress: t
107.6759 	DATA 	Keypress: t
107.9424 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
107.9424 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-73.jpg'
108.3759 	DATA 	Keypress: t
109.0759 	DATA 	Keypress: t
109.7759 	DATA 	Keypress: t
110.3091 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
110.3091 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\adult\\adult-73.jpg'
110.4759 	DATA 	Keypress: t
111.1759 	DATA 	Keypress: t
111.8759 	DATA 	Keypress: t
112.5759 	DATA 	Keypress: t
113.2758 	DATA 	Keypress: t
113.9758 	DATA 	Keypress: t
114.6758 	DATA 	Keypress: t
115.3758 	DATA 	Keypress: t
116.0758 	DATA 	Keypress: t
116.7758 	DATA 	Keypress: t
117.4757 	DATA 	Keypress: t
117.7339 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
117.7339 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-120.jpg'
117.9674 	DATA 	Keypress: b
118.1756 	DATA 	Keypress: t
118.8756 	DATA 	Keypress: t
119.5756 	DATA 	Keypress: t
120.1421 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
120.1421 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-98.jpg'
120.2756 	DATA 	Keypress: t
120.9756 	DATA 	Keypress: t
121.6756 	DATA 	Keypress: t
122.3755 	DATA 	Keypress: t
123.0838 	DATA 	Keypress: t
123.5171 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
123.5171 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-7.jpg'
123.7756 	DATA 	Keypress: t
124.0089 	DATA 	Keypress: b
124.4756 	DATA 	Keypress: t
125.1755 	DATA 	Keypress: t
125.8755 	DATA 	Keypress: t
126.5755 	DATA 	Keypress: t
127.2755 	DATA 	Keypress: t
127.9754 	DATA 	Keypress: t
128.6754 	DATA 	Keypress: t
129.3754 	DATA 	Keypress: t
130.0754 	DATA 	Keypress: t
130.7754 	DATA 	Keypress: t
131.4844 	DATA 	Keypress: t
131.9335 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
131.9335 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-19.jpg'
132.1753 	DATA 	Keypress: t
132.8753 	DATA 	Keypress: t
133.5753 	DATA 	Keypress: t
134.3275 	DATA 	Keypress: t
134.3334 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
134.3334 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-46.jpg'
134.9752 	DATA 	Keypress: t
135.6752 	DATA 	Keypress: t
136.3752 	DATA 	Keypress: t
137.0751 	DATA 	Keypress: t
137.7500 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
137.7500 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-24.jpg'
137.7751 	DATA 	Keypress: t
138.4751 	DATA 	Keypress: t
139.1751 	DATA 	Keypress: t
139.8751 	DATA 	Keypress: t
140.1333 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
140.1333 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\limb\\limb-48.jpg'
140.5751 	DATA 	Keypress: t
141.2751 	DATA 	Keypress: t
141.9751 	DATA 	Keypress: t
142.5415 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
142.5415 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-62.jpg'
142.6750 	DATA 	Keypress: t
143.3750 	DATA 	Keypress: t
144.0749 	DATA 	Keypress: t
144.7749 	DATA 	Keypress: t
144.9165 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
144.9165 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\house\\house-45.jpg'
145.4749 	DATA 	Keypress: t
146.1749 	DATA 	Keypress: t
146.8749 	DATA 	Keypress: t
147.5749 	DATA 	Keypress: t
148.3169 	DATA 	Keypress: t
148.3248 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
148.3248 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\number\\number-28.jpg'
148.9749 	DATA 	Keypress: t
149.6749 	DATA 	Keypress: t
150.3748 	DATA 	Keypress: t
150.7330 	EXP 	unnamed ImageStim: size = array([13.09489708, 13.09489708])
150.7330 	EXP 	unnamed ImageStim: image = '..\\data\\fLoc\\stimuli\\car\\car-143.jpg'
151.0748 	DATA 	Keypress: t
151.7748 	DATA 	Keypress: t
