trial_nr	onset	event_type	phase	response	nr_frames	rating_type	face_id	repetition	session	rating	onset_abs	duration
0.0	0.009328247266239487	cue	0.0		479						307.0842440068818	3.992125489873615
0.0	1.5596136367548752	response	0.0	return							308.63452939637045	
0.0	4.001453737139855	fix	1.0		120						311.07636949675543	1.0251457887661672
0.0	5.026599525906022	face	0.0		146	trustworthiness	101	1.0	2		312.1015152855216	1.2753606345731896
0.0	6.3019601604792115	rating	1.0		444	trustworthiness	101	1.0	2		313.3768759200948	3.7085335517158455
0.0	10.010493712195057	fix	2.0		60	trustworthiness	101	1.0	2	1.0899999999999999	317.08540947181064	0.5167606896920915
1.0	10.527254401887149	face	0.0		147	trustworthiness	027	1.0	2		317.6021701615027	1.233456721888615
1.0	11.760711123775764	rating	1.0		128	trustworthiness	027	1.0	2		318.83562688339134	1.07512192707145
1.0	12.835833050847214	fix	2.0		60	trustworthiness	027	1.0	2	1.96	319.9107488104628	0.5167480117515879
2.0	13.352581062598802	face	0.0		147	trustworthiness	144	1.0	2		320.4274968222144	1.233465777560923
2.0	14.586046840159725	rating	1.0		96	trustworthiness	144	1.0	2		321.6609625997753	0.8084293813071781
2.0	15.394476221466903	fix	2.0		60	trustworthiness	144	1.0	2	1.8600000000000003	322.4693919810825	0.5167374468019261
3.0	15.911213668268829	face	0.0		147	trustworthiness	038	1.0	2		322.9861294278844	1.233459136734382
3.0	17.14467280500321	rating	1.0		86	trustworthiness	038	1.0	2		324.2195885646188	0.725090941581584
3.0	17.869763746584795	fix	2.0		60	trustworthiness	038	1.0	2	0.7300000000000004	324.9446795062004	0.5167534451547908
4.0	18.386517191739586	face	0.0		147	trustworthiness	005	1.0	2		325.46143295135516	1.233447666218126
4.0	19.61996485795771	rating	1.0		109	trustworthiness	005	1.0	2		326.6948806175733	0.9167717376112705
4.0	20.536736595568982	fix	2.0		61	trustworthiness	005	1.0	2	0.7400000000000002	327.61165235518456	0.5250849648382427
5.0	21.061821560407225	face	0.0		146	trustworthiness	066	1.0	2		328.1367373200228	1.2251285226184336
5.0	22.28695008302566	rating	1.0		164	trustworthiness	066	1.0	2		329.36186584264124	1.37516017219059
5.0	23.66211025521625	fix	2.0		60	trustworthiness	066	1.0	2	0.3600000000000003	330.7370260148318	0.5167519358765276
6.0	24.178862191092776	face	0.0		147	trustworthiness	126	1.0	2		331.25377795070835	1.233456721888615
6.0	25.41231891298139	rating	1.0		117	trustworthiness	126	1.0	2		332.48723467259697	0.98343989343266
6.0	26.39575880641405	fix	2.0		60	trustworthiness	126	1.0	2	0.79	333.47067456602963	0.516751634020693
7.0	26.912510440434744	face	0.0		147	trustworthiness	062	1.0	2		333.9874262000503	1.2334573256011936
7.0	28.145967766035938	rating	1.0		76	trustworthiness	062	1.0	2		335.2208835256515	0.6417488795868849
7.0	28.787716645622822	fix	2.0		60	trustworthiness	062	1.0	2	-0.5800000000000001	335.8626324052384	0.5167480117515879
8.0	29.30446465737441	face	0.0		147	trustworthiness	082	1.0	2		336.37938041699	1.2334733239540583
8.0	30.53793798132847	rating	1.0		77	trustworthiness	082	1.0	2		337.61285374094405	0.6500541378227354
8.0	31.187992119151204	fix	2.0		60	trustworthiness	082	1.0	2	0.6699999999999999	338.2629078787668	0.5167483136074225
9.0	31.704740432758626	face	0.0		147	trustworthiness	043	1.0	2		338.7796561923742	1.2334582311677877
