trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	rating_type	onset_abs	duration
-1.0	0.05770588535369825	fix	0.0		714													102.42924840265982	5.966337151897278
-1.0	0.7076315837928178	pulse	0.0	t														103.07917410109894	
-1.0	1.407607224110052	pulse	0.0	t														103.77914974141618	
-1.0	2.107593429345343	pulse	0.0	t														104.47913594665147	
-1.0	2.807578729016086	pulse	0.0	t														105.17912124632221	
-1.0	3.5075619157034907	pulse	0.0	t														105.87910443300962	
-1.0	4.207541178278234	pulse	0.0	t														106.57908369558436	
-1.0	4.907537948431582	pulse	0.0	t														107.2790804657377	
-1.0	5.607495779315059	pulse	0.0	t														107.97903829662118	
0.0	6.024043037250976	face	0.0		144	22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	108.3955855545571	1.2333361808302925
0.0	6.307504321806164	pulse	0.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	108.67904683911229	
0.0	7.00748509365485	pulse	0.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	109.37902761096097	
0.0	7.257379218081269	fix	1.0		177	22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	109.6289217353874	1.5083325510263421
0.0	7.707478241550916	pulse	1.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	110.07902075885704	
0.0	8.407469880172584	pulse	1.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	110.77901239747871	
0.0	8.765711769107611	rating	2.0		293	22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	111.13725428641374	2.491581722208366
0.0	9.102585054383553	pulse	2.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	111.47412757168968	
0.0	9.802426671166359	pulse	2.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	112.17396918847248	
0.0	10.04914166076287	response	2.0	y		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	112.420684178069	
0.0	10.507414006847739	pulse	2.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	112.87895652415386	
0.0	11.207408965872673	pulse	2.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	113.5789514831788	
0.0	11.257293491315977	fix	3.0		444	22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	113.6288360086221	3.7665744701466792
0.0	11.907390341430983	pulse	3.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	114.27893285873711	
0.0	12.60737262255384	pulse	3.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	114.97891513985996	
0.0	13.307354299967074	pulse	3.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	115.6788968172732	
0.0	14.007338694073496	pulse	3.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	116.37888121137962	
0.0	14.707334860517449	pulse	3.0	t		22.0	female	white	4.614007162753682	neutral	009	sub-03	2.0	1.0	009_neutral	1.0	attractiveness	117.07887737782357	
1.0	15.023867961462656	face	0.0		145	20.0	male	black	3.1070433744528456	neutral	082	sub-03	2.0	1.0	082_neutral	0.0		117.39541047876878	1.2333183713967628
1.0	15.407319858333494	pulse	0.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-03	2.0	1.0	082_neutral	0.0		117.77886237563962	
1.0	16.107301233891803	pulse	0.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-03	2.0	1.0	082_neutral	0.0		118.47884375119793	
1.0	16.25718633285942	fix	1.0		445	20.0	male	black	3.1070433744528456	neutral	082	sub-03	2.0	1.0	082_neutral	0.0		118.62872885016554	3.766575375711227
1.0	16.807285024288603	pulse	1.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-03	2.0	1.0	082_neutral	0.0		119.17882754159473	
1.0	17.507268210976008	pulse	1.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-03	2.0	1.0	082_neutral	0.0		119.87881072828213	
1.0	18.207251095808488	pulse	1.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-03	2.0	1.0	082_neutral	0.0		120.57879361311461	
1.0	18.90724152701091	pulse	1.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-03	2.0	1.0	082_neutral	0.0		121.27878404431704	
1.0	19.607229845229995	pulse	1.0	t		20.0	male	black	3.1070433744528456	neutral	082	sub-03	2.0	1.0	082_neutral	0.0		121.97877236253612	
2.0	20.023761708570646	face	0.0		145	24.0	male	white	3.1153999204138483	neutral	012	sub-03	2.0	1.0	012_neutral	1.0	dominance	122.39530422587677	1.2333186732514605
2.0	20.30721484304604	pulse	0.0	t		24.0	male	white	3.1153999204138483	neutral	012	sub-03	2.0	1.0	012_neutral	1.0	dominance	122.67875736035217	
2.0	21.007192294491915	pulse	0.0	t		24.0	male	white	3.1153999204138483	neutral	012	sub-03	2.0	1.0	012_neutral	1.0	dominance	123.37873481179804	
2.0	21.257080381822107	fix	1.0		177	24.0	male	white	3.1153999204138483	neutral	012	sub-03	2.0	1.0	012_neutral	1.0	dominance	123.62862289912823	1.4999684561726099
2.0	21.707181820130018	pulse	1.0	t		24.0	male	white	3.1153999204138483	neutral	012	sub-03	2.0	1.0	012_neutral	1.0	dominance	124.07872433743614	
