trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.06040621563624882	baseline	0.0		40.0		baseline	0.0	93.75884391514228	0.3413700684395735
0.0	0.40177628407582233	ISI	1.0		11.0		baseline	0.0	94.10021398358185	0.09999574387256871
1.0	0.501772027948391	baseline	0.0		48.0		baseline	0.0	94.20020972745442	0.39999203108163783
1.0	0.7018755031513138	pulse	0.0	t			baseline	0.0	94.40031320265734	
1.0	0.9017640590300289	ISI	1.0		11.0		baseline	0.0	94.60020175853606	0.10004253108490957
2.0	1.0018065901149384	baseline	0.0		48.0		baseline	0.0	94.70024428962097	0.39992622713180026
2.0	1.4017328172467387	ISI	1.0		11.0		baseline	0.0	95.10017051675277	0.09999483831234102
2.0	1.4062584990479081	pulse	1.0	t			baseline	0.0	95.10469619855394	
3.0	1.5017276555590797	baseline	0.0		48.0		baseline	0.0	95.20016535506511	0.3999787495504279
3.0	1.9017064051095076	ISI	1.0		11.0		baseline	0.0	95.60014410461554	0.09999996981423465
4.0	2.0017063749237423	baseline	0.0		48.0		baseline	0.0	95.70014407442977	0.4000059163190599
4.0	2.1019457141555904	pulse	0.0	t			baseline	0.0	95.80038341366162	
4.0	2.401712291242802	ISI	1.0		11.0		baseline	0.0	96.10014999074883	0.09998548087241943
5.0	2.5016977721152216	baseline	0.0		48.0		baseline	0.0	96.20013547162125	0.399992634786031
5.0	2.801806046780257	pulse	0.0	t			baseline	0.0	96.50024374628629	
5.0	2.9016904069012526	ISI	1.0		11.0		baseline	0.0	96.60012810640728	0.09999453646196343
6.0	3.001684943363216	baseline	0.0		48.0		baseline	0.0	96.70012264286925	0.3999923329338344
6.0	3.4016772762970504	ISI	1.0		11.0		baseline	0.0	97.10011497580308	0.09999664943097741
7.0	3.501673925728028	baseline	0.0		47.0		baseline	0.0	97.20011162523406	0.39998931440459273
7.0	3.5056780055729178	pulse	0.0	t			baseline	0.0	97.20411570507895	
7.0	3.9016632401326206	ISI	1.0		11.0		baseline	0.0	97.60010093963865	0.09999514016635658
8.0	4.001658380298977	baseline	0.0		48.0		baseline	0.0	97.70009607980501	0.3999902199648204
8.0	4.20176879812243	pulse	0.0	t			baseline	0.0	97.90020649762846	
8.0	4.401648600263798	ISI	1.0		11.0		baseline	0.0	98.10008629976983	0.09999936610802251
9.0	4.50164796637182	baseline	0.0		48.0		baseline	0.0	98.20008566587785	0.39998810699216847
9.0	4.9016360733639885	ISI	1.0		11.0		baseline	0.0	98.60007377287002	0.09999634757878084
9.0	4.906124929102589	pulse	1.0	t			baseline	0.0	98.60456262860862	
10.0	5.001632420942769	baseline	0.0		48.0		baseline	0.0	98.7000701204488	0.3999887106983806
10.0	5.40162113164115	ISI	1.0		11.0		baseline	0.0	99.10005883114718	0.09999785684340168
11.0	5.501618988484552	baseline	0.0		48.0		baseline	0.0	99.20005668799058	0.3999878051399719
11.0	5.6017484532312665	pulse	0.0	t			baseline	0.0	99.3001861527373	
11.0	5.901606793624524	ISI	1.0		5.0		baseline	0.0	99.60004449313055	0.1250009432915249
12.0	6.0266077369160485	word	0.0		45.0	character	word-143.jpg	0.0	99.72504543642208	0.37494125186276506
12.0	6.301663119391378	pulse	0.0	t		character	word-143.jpg	0.0	100.00010081889741	
12.0	6.4015489887788135	ISI	1.0		8.0	character	word-143.jpg	0.0	100.09998668828484	0.11668428984921775
13.0	6.518233278628031	word	0.0		46.0	character	word-14.jpg	0.0	100.21667097813406	0.3833034851049888
13.0	6.90153676373302	ISI	1.0		7.0	character	word-14.jpg	0.0	100.59997446323905	0.11670089176368492
14.0	7.018237655496705	word	0.0		45.0	character	word-6.jpg	0.0	100.71667535500274	0.3832787331593863
14.0	7.0101024156992935	pulse	0.0	t		character	word-6.jpg	0.0	100.70854011520532	
14.0	7.401516388656091	ISI	1.0		7.0	character	word-6.jpg	0.0	101.09995408816212	0.11668791208467155
15.0	7.518204300740763	word	0.0		46.0	character	word-42.jpg	0.0	101.2166420002468	0.38331042772369983
15.0	7.701631304087641	pulse	0.0	t		character	word-42.jpg	0.0	101.40006900359367	
15.0	7.901514728464463	ISI	1.0		5.0	character	word-42.jpg	0.0	101.59995242797049	0.11666134902225167
16.0	8.018176077486714	word	0.0		46.0	character	word-21.jpg	0.0	101.71661377699274	0.38331193698832067
16.0	8.401488014475035	ISI	1.0		7.0	character	word-21.jpg	0.0	102.09992571398107	0.11669123246792878
16.0	8.43963679841545	pulse	1.0	t		character	word-21.jpg	0.0	102.13807449792148	
17.0	8.518179246942964	word	0.0		46.0	character	word-110.jpg	0.0	102.216616946449	0.38329835360491415
17.0	8.901477600547878	ISI	1.0		4.0	character	word-110.jpg	0.0	102.59991530005391	0.10833533814002294
18.0	9.009812938687901	word	0.0		47.0	character	word-75.jpg	0.0	102.70825063819393	0.3916536442247889
18.0	9.101595564694435	pulse	0.0	t		character	word-75.jpg	0.0	102.80003326420047	
18.0	9.40146658291269	ISI	1.0		6.0	character	word-75.jpg	0.0	103.09990428241872	0.10835224190850568
19.0	9.509818824821195	word	0.0		47.0	character	word-128.jpg	0.0	103.20825652432723	0.3916343256332766
19.0	9.801568790333476	pulse	0.0	t		character	word-128.jpg	0.0	103.5000064898395	
19.0	9.901453150454472	ISI	1.0		6.0	character	word-128.jpg	0.0	103.5998908499605	0.10835133635009697
20.0	10.009804486804569	word	0.0		47.0	character	word-65.jpg	0.0	103.7082421863106	0.3916343256332766
20.0	10.401438812437846	ISI	1.0		4.0	character	word-65.jpg	0.0	104.09987651194388	0.10842921441872022
21.0	10.509868026856566	word	0.0		46.0	character	word-45.jpg	0.0	104.2083057263626	0.3915476938291249
21.0	10.50553734208188	pulse	0.0	t		character	word-45.jpg	0.0	104.20397504158791	
21.0	10.90141572068569	ISI	1.0		6.0	character	word-45.jpg	0.0	104.59985342019172	0.10836129749623069
22.0	11.009777018181921	word	0.0		47.0	character	word-61.jpg	0.0	104.70821471768795	0.39163311822267133
22.0	11.201536673175724	pulse	0.0	t		character	word-61.jpg	0.0	104.89997437268175	
22.0	11.401410136404593	ISI	1.0		4.0	character	word-61.jpg	0.0	105.09984783591062	0.1083410733481287
23.0	11.509751209752721	word	0.0		47.0	character	word-37.jpg	0.0	105.20818890925875	0.39164639975388127
23.0	11.901397609506603	ISI	1.0		6.0	character	word-37.jpg	0.0	105.59983530901263	0.11668730838027841
23.0	11.943033399127671	pulse	1.0	t		character	word-37.jpg	0.0	105.6414710986337	
24.0	12.018084917886881	word	0.0		46.0	character	word-114.jpg	0.0	105.71652261739291	0.38333035001960525
24.0	12.401415267906486	ISI	1.0		7.0	character	word-114.jpg	0.0	106.09985296741252	0.11668821393868711
25.0	12.518103481845174	word	0.0		46.0	character	word-109.jpg	0.0	106.2165411813512	0.38328295910105226
25.0	12.601527194992741	pulse	0.0	t		character	word-109.jpg	0.0	106.29996489449877	
25.0	12.901386440946226	ISI	1.0		7.0	character	word-109.jpg	0.0	106.59982414045226	0.11672051220739377
26.0	13.01810695315362	word	0.0		46.0	character	word-109.jpg	1.0	106.71654465265965	0.383281751688628
26.0	13.301504646575268	pulse	0.0	t		character	word-109.jpg	1.0	106.9999423460813	
26.0	13.401388704842248	ISI	1.0		7.0	character	word-109.jpg	1.0	107.09982640434828	0.11669032691133907
27.0	13.518079031753587	word	0.0		45.0	character	word-23.jpg	0.0	107.21651673125962	0.38328748689491476
27.0	13.522395227584639	response	0.0	b		character	word-23.jpg	0.0	107.22083292709067	
