trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.056210157292525764	fix	0.0		714												181.34608742688738	5.966234423254036
-1.0	0.70605767625716	pulse	0.0	t													181.995934945852	
-1.0	1.406048409370669	pulse	0.0	t													182.69592567896552	
-1.0	2.106011372009334	pulse	0.0	t													183.3958886416042	
-1.0	2.8059915402682236	pulse	0.0	t													184.09586880986308	
-1.0	3.505987404882262	pulse	0.0	t													184.79586467447712	
-1.0	4.205973610200999	pulse	0.0	t													185.49585087979585	
-1.0	4.905956193283828	pulse	0.0	t													186.19583346287868	
-1.0	5.60591372256863	pulse	0.0	t													186.89579099216348	
0.0	6.022444580546562	face	0.0		144	26.0	male	white	2.7966573816155993	smiling	117	sub-03	1.0	1.0	117_smiling	0.0	187.31232185014142	1.2333073035442794
0.0	6.305904455682139	pulse	0.0	t		26.0	male	white	2.7966573816155993	smiling	117	sub-03	1.0	1.0	117_smiling	0.0	187.595781725277	
0.0	7.005876473910348	pulse	0.0	t		26.0	male	white	2.7966573816155993	smiling	117	sub-03	1.0	1.0	117_smiling	0.0	188.2957537435052	
0.0	7.2557518840908415	fix	1.0		444	26.0	male	white	2.7966573816155993	smiling	117	sub-03	1.0	1.0	117_smiling	0.0	188.5456291536857	3.7665659182021045
0.0	7.705868112582721	pulse	1.0	t		26.0	male	white	2.7966573816155993	smiling	117	sub-03	1.0	1.0	117_smiling	0.0	188.99574538217757	
0.0	8.405834999310173	pulse	1.0	t		26.0	male	white	2.7966573816155993	smiling	117	sub-03	1.0	1.0	117_smiling	0.0	189.69571226890503	
0.0	9.105834184307241	pulse	1.0	t		26.0	male	white	2.7966573816155993	smiling	117	sub-03	1.0	1.0	117_smiling	0.0	190.3957114539021	
0.0	9.805798656210982	pulse	1.0	t		26.0	male	white	2.7966573816155993	smiling	117	sub-03	1.0	1.0	117_smiling	0.0	191.09567592580584	
0.0	10.505781842999568	pulse	1.0	t		26.0	male	white	2.7966573816155993	smiling	117	sub-03	1.0	1.0	117_smiling	0.0	191.79565911259442	
1.0	11.022317802292946	face	0.0		145	26.0	female	white	4.854755272582572	smiling	027	sub-03	1.0	1.0	027_smiling	0.0	192.3121950718878	1.2333100202210971
