trial_nr	onset	event_type	phase	response	nr_frames	face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch	onset_abs	duration
-1.0	0.06018743372442259	fix	0.0		713												64.10780955738755	5.957921741726295
-1.0	0.7016584808675361	pulse	0.0	t													64.74928060453067	
-1.0	1.401654647311716	pulse	0.0	t													65.44927677097485	
-1.0	2.101628778354552	pulse	0.0	t													66.14925090201768	
-1.0	2.801621926250391	pulse	0.0	t													66.84924404991352	
-1.0	3.5015972647124727	pulse	0.0	t													67.5492193883756	
-1.0	4.201594034866048	pulse	0.0	t													68.24921615852918	
-1.0	4.901572391876471	pulse	0.0	t													68.9491945155396	
-1.0	5.601646738715772	pulse	0.0	t													69.6492688623789	
0.0	6.018109175450718	face	0.0		144	30.0	female	black	2.7345801830481498	smiling	062	sub-02	1.0	2.0	062_smiling	0.0	70.06573129911385	1.2332730931757396
0.0	6.301649847820045	pulse	0.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-02	1.0	2.0	062_smiling	0.0	70.34927197148318	
0.0	7.001655975472659	pulse	0.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-02	1.0	2.0	062_smiling	0.0	71.04927809913579	
0.0	7.2513822686264575	fix	1.0		444	30.0	female	black	2.7345801830481498	smiling	062	sub-02	1.0	2.0	062_smiling	0.0	71.29900439228959	3.758415636561949
0.0	7.701523249913862	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-02	1.0	2.0	062_smiling	0.0	71.749145373577	
0.0	8.401497682811623	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-02	1.0	2.0	062_smiling	0.0	72.44911980647476	
0.0	9.10148418990184	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-02	1.0	2.0	062_smiling	0.0	73.14910631356497	
0.0	9.801478545216924	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-02	1.0	2.0	062_smiling	0.0	73.84910066888006	
0.0	10.501448752147553	pulse	1.0	t		30.0	female	black	2.7345801830481498	smiling	062	sub-02	1.0	2.0	062_smiling	0.0	74.54907087581068	
1.0	11.009797905188407	face	0.0		146	20.0	male	black	2.609629924393156	neutral	043	sub-02	1.0	2.0	043_neutral	0.0	75.05742002885154	1.241519464654175
1.0	11.201446427865449	pulse	0.0	t		20.0	male	black	2.609629924393156	neutral	043	sub-02	1.0	2.0	043_neutral	0.0	75.24906855152858	
1.0	11.901429614552853	pulse	0.0	t		20.0	male	black	2.609629924393156	neutral	043	sub-02	1.0	2.0	043_neutral	0.0	75.94905173821599	
1.0	12.251317369842582	fix	1.0		444	20.0	male	black	2.609629924393156	neutral	043	sub-02	1.0	2.0	043_neutral	0.0	76.29893949350571	3.7665545477293563
1.0	12.601410990111162	pulse	1.0	t		20.0	male	black	2.609629924393156	neutral	043	sub-02	1.0	2.0	043_neutral	0.0	76.6490331137743	
1.0	13.301395686072283	pulse	1.0	t		20.0	male	black	2.609629924393156	neutral	043	sub-02	1.0	2.0	043_neutral	0.0	77.34901780973541	
1.0	14.00137343937331	pulse	1.0	t		20.0	male	black	2.609629924393156	neutral	043	sub-02	1.0	2.0	043_neutral	0.0	78.04899556303644	
1.0	14.701363568720808	pulse	1.0	t		20.0	male	black	2.609629924393156	neutral	043	sub-02	1.0	2.0	043_neutral	0.0	78.74898569238394	
1.0	15.401349170246704	pulse	1.0	t		20.0	male	black	2.609629924393156	neutral	043	sub-02	1.0	2.0	043_neutral	0.0	79.44897129390984	
2.0	16.017871917571938	face	0.0		145	32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	80.06549404123507	1.2333232010737447
2.0	16.1013018695985	pulse	0.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	80.14892399326163	
2.0	16.80141032603069	pulse	0.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	80.84903244969382	
2.0	17.251195118645683	fix	1.0		236	32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	81.29881724230881	2.0083378334857116
2.0	17.501308993371822	pulse	1.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	81.54893111703495	
2.0	18.201290670785056	pulse	1.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	82.24891279444819	
2.0	18.901278385294518	pulse	1.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	82.94890050895765	
2.0	19.259532952131394	rating	2.0		234	32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	83.30715507579453	1.9915966640210172
2.0	19.601280890689395	pulse	2.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	83.64890301435253	
2.0	20.259610528816665	response	2.0	w		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	84.3072326524798	
2.0	20.30124928649093	pulse	2.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	84.34887141015406	
2.0	21.001242434386768	pulse	2.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	85.0488645580499	
2.0	21.25112961615241	fix	3.0		444	32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	85.29875173981554	3.7582846315758616
2.0	21.70123346929904	pulse	3.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	85.74885559296217	
2.0	22.401208807761122	pulse	3.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	86.44883093142425	
2.0	23.101193805577168	pulse	3.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	87.1488159292403	
2.0	23.801175181135932	pulse	3.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	87.84879730479906	
2.0	24.501160178951977	pulse	3.0	t		32.0	male	white	2.389176283326701	smiling	092	sub-02	1.0	2.0	092_smiling	1.0	88.54878230261511	
